Black Body Radiation Experiment Tue, Oct 30, 2018 3:07 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.03104	-0.55133
0.03104	-0.54200
0.03104	-0.54827
0.03104	-0.53459
0.03104	-0.54119
0.03104	-0.55713
0.04139	-0.53443
0.04139	-0.53878
0.04139	-0.56035
0.04139	-0.55471
0.04139	-0.55552
0.05174	-0.55085
0.05174	-0.53491
0.05174	-0.54328
0.05174	-0.54425
0.06209	-0.55825
0.06209	-0.55890
0.07244	-0.54908
0.09313	-0.54731
0.11383	-0.53491
0.14487	-0.53910
0.17592	-0.54827
0.22766	-0.55069
0.28975	-0.57773
0.34149	-0.56035
0.41393	-0.56179
0.48637	-0.56340
0.56915	-0.57032
0.65194	-0.55938
0.72437	-0.56356
0.79681	-0.55729
0.85890	-0.55696
0.92099	-0.55632
0.97273	-0.56244
1.03482	-0.54908
1.08656	-0.54280
1.15900	-0.54940
1.23144	-0.54988
1.31422	-0.54924
1.38666	-0.55680
1.46944	-0.56421
1.57293	-0.55954
1.67641	-0.56212
1.80059	-0.57387
1.95581	-0.57580
2.09034	-0.57483
2.23521	-0.55262
2.40078	-0.56212
2.59740	-0.55793
2.75262	-0.56051
2.92854	-0.56212
3.07341	-0.55391
3.17690	-0.54312
3.30107	-0.55117
3.39421	-0.54924
3.48734	-0.55471
3.55978	-0.55375
3.62187	-0.55487
3.67361	-0.55632
3.71500	-0.55825
3.75640	-0.56437
3.77709	-0.56405
3.79779	-0.55713
3.82883	-0.57531
3.84953	-0.56888
3.87023	-0.56662
3.90127	-0.58513
3.93231	-0.57032
3.96336	-0.56533
4.00475	-0.56630
4.04614	-0.57258
4.10823	-0.57274
4.15997	-0.57676
4.21172	-0.56421
4.28415	-0.56855
4.34624	-0.55487
4.41868	-0.55391
4.49112	-0.56614
4.56355	-0.55503
4.63599	-0.56807
4.70843	-0.57145
4.77052	-0.55407
4.83261	-0.56195
4.89470	-0.56228
4.95679	-0.54618
5.02922	-0.54489
5.10166	-0.55214
5.16375	-0.55375
5.23619	-0.56421
5.32932	-0.54860
5.44315	-0.55069
5.56733	-0.56694
5.71220	-0.56598
5.88812	-0.55391
6.01230	-0.56550
6.14683	-0.56324
6.27101	-0.56936
6.39519	-0.56936
6.52971	-0.56759
6.64354	-0.57580
6.78842	-0.55358
6.94364	-0.55922
7.09886	-0.55809
7.26443	-0.56324
7.43000	-0.56678
7.58523	-0.57129
7.73010	-0.56823
7.88533	-0.58175
8.03020	-0.56356
8.13368	-0.57226
8.23716	-0.57338
8.34065	-0.56550
8.43378	-0.57258
8.51657	-0.56018
8.58900	-0.54956
8.65109	-0.54972
8.71318	-0.55133
8.77527	-0.55101
8.82701	-0.56083
8.88910	-0.55214
8.93049	-0.56324
8.99258	-0.53717
9.04432	-0.55713
9.10641	-0.55358
9.15815	-0.55391
9.22024	-0.55455
9.27198	-0.55310
9.32372	-0.56678
9.37547	-0.55906
9.42721	-0.56437
9.48930	-0.55471
9.54104	-0.55310
9.59278	-0.55648
9.63417	-0.54924
9.68591	-0.54521
9.73765	-0.54956
9.78939	-0.54908
9.83079	-0.55375
9.87218	-0.54666
9.91357	-0.56018
9.95496	-0.56727
10.00671	-0.56260
10.06879	-0.56373
10.13088	-0.57016
10.20332	-0.56469
10.27576	-0.55922
10.35854	-0.56051
10.43098	-0.57306
10.52412	-0.54393
10.60690	-0.56131
10.68969	-0.55149
10.78282	-0.56163
10.85526	-0.55020
10.94839	-0.54328
11.03118	-0.56002
11.12431	-0.54505
11.19675	-0.56775
11.27953	-0.57129
11.35197	-0.57387
11.43476	-0.56566
11.50719	-0.55519
11.57963	-0.54908
11.64172	-0.55568
11.72451	-0.54344
11.79694	-0.55664
11.86938	-0.54747
11.95217	-0.54956
12.04530	-0.56469
12.11774	-0.56469
12.21087	-0.55922
12.29366	-0.54650
12.39714	-0.54602
12.51097	-0.54650
12.61445	-0.55198
12.72828	-0.56308
12.84211	-0.56582
12.95594	-0.56067
13.06977	-0.54988
13.17325	-0.55841
13.27674	-0.54827
13.35952	-0.54489
13.44231	-0.53701
13.50440	-0.52864
13.55614	-0.52703
13.62857	-0.53620
13.68032	-0.54570
13.72171	-0.54618
13.75275	-0.53845
13.78380	-0.53298
13.81484	-0.54039
13.84589	-0.52880
13.88728	-0.53363
13.91832	-0.54328
13.94937	-0.54425
13.98041	-0.53540
14.01146	-0.55391
14.04250	-0.54682
14.08389	-0.52912
14.12529	-0.53588
14.15633	-0.52799
14.19773	-0.52413
14.23912	-0.52815
14.29086	-0.52912
14.33225	-0.51962
14.38399	-0.50964
14.43573	-0.52188
14.51852	-0.52799
14.58061	-0.51479
14.64270	-0.50642
14.70479	-0.52284
14.79792	-0.48840
14.87036	-0.48148
14.96349	-0.46313
15.06697	-0.44639
15.19115	-0.45041
15.31533	-0.41918
15.41881	-0.37685
15.54299	-0.35174
15.70856	-0.30828
15.86378	-0.25613
16.02936	-0.17549
16.20528	-0.09340
16.38119	-0.02306
16.57781	0.07770
16.78477	0.16590
16.98139	0.27407
17.18835	0.37981
17.38497	0.45595
17.57124	0.52275
17.76785	0.54689
17.93342	0.58938
18.03691	0.60162
18.15074	0.60870
18.26457	0.61176
18.34735	0.59630
18.39909	0.58665
18.45083	0.56009
18.50257	0.50794
18.57501	0.47220
18.64745	0.43132
18.70954	0.37177
18.79232	0.33764
18.86476	0.28742
18.94755	0.23560
19.04068	0.17250
19.13381	0.12019
19.22695	0.06820
19.34078	0.00575
19.44426	-0.05300
19.53739	-0.11368
19.63053	-0.14716
19.72366	-0.21187
19.82714	-0.25967
19.93063	-0.28527
20.03411	-0.32003
20.15829	-0.36156
20.29281	-0.36607
20.41699	-0.38941
20.54117	-0.40776
20.65500	-0.42450
20.73778	-0.42852
20.81022	-0.44252
20.88266	-0.46200
20.94475	-0.46248
21.00684	-0.46940
21.05858	-0.47777
21.12067	-0.47842
21.18276	-0.49065
21.24485	-0.49178
21.30694	-0.50353
21.36902	-0.50288
21.44146	-0.52268
21.51390	-0.51270
21.60703	-0.50900
21.68982	-0.52220
21.79330	-0.53298
21.91748	-0.52848
22.03131	-0.53588
22.15549	-0.52590
22.27967	-0.52091
22.39350	-0.53282
22.51767	-0.52365
22.64185	-0.50594
22.77638	-0.51335
22.90056	-0.50079
22.99369	-0.50964
23.08683	-0.51286
23.19031	-0.50980
23.27309	-0.49902
23.34553	-0.51560
23.41797	-0.51640
23.48006	-0.52606
23.53180	-0.52864
23.58354	-0.52139
23.63528	-0.52461
23.67667	-0.51270
23.72841	-0.50240
23.79050	-0.49789
23.85259	-0.51045
23.89398	-0.51495
23.95607	-0.52139
24.01816	-0.52349
24.09060	-0.51801
24.16304	-0.52155
24.23548	-0.50449
24.30791	-0.50755
24.38035	-0.50176
24.45279	-0.51238
24.53557	-0.51190
24.61836	-0.51270
24.70114	-0.52059
24.78393	-0.51077
24.87706	-0.52059
24.98055	-0.51479
25.09438	-0.51351
25.20821	-0.51592
25.32204	-0.51318
25.41517	-0.49757
25.52900	-0.49693
25.64283	-0.48968
25.74631	-0.50160
25.87049	-0.51431
25.96362	-0.52300
26.07745	-0.50739
26.19128	-0.49210
26.29477	-0.50498
26.41894	-0.49339
26.51208	-0.49628
26.62591	-0.49467
26.73974	-0.48775
26.85357	-0.49548
26.95705	-0.50304
27.07088	-0.50675
27.18471	-0.49757
27.30889	-0.49162
27.43307	-0.49162
27.55725	-0.49725
27.67108	-0.49049
27.78491	-0.50047
27.91943	-0.50192
28.03326	-0.51270
28.12640	-0.50063
28.21953	-0.49838
28.29197	-0.49290
28.36441	-0.49886
28.42649	-0.48856
28.48858	-0.49097
28.55067	-0.49178
28.61276	-0.48775
28.67485	-0.48936
28.72659	-0.49628
28.78868	-0.48083
28.84042	-0.49612
28.90251	-0.48131
28.96460	-0.50739
29.02669	-0.49290
29.08878	-0.49097
29.15087	-0.49451
29.22331	-0.48775
29.29574	-0.48791
29.35783	-0.47922
29.43027	-0.48019
29.50271	-0.47632
29.57514	-0.48920
29.65793	-0.48727
29.73037	-0.47117
29.80280	-0.47793
29.87524	-0.46715
29.94768	-0.46715
30.02012	-0.46699
30.09255	-0.47327
30.16499	-0.48019
30.24778	-0.47842
30.33056	-0.47294
30.42370	-0.49194
30.51683	-0.47874
30.62031	-0.48566
30.72379	-0.45958
30.82728	-0.46087
30.95145	-0.46667
31.07563	-0.45476
31.22051	-0.45926
31.38608	-0.46313
31.54130	-0.45315
31.70687	-0.47439
31.86210	-0.49725
32.04836	-0.48325
32.22428	-0.47745
32.41055	-0.48437
32.60717	-0.47745
32.78309	-0.47085
32.94866	-0.47085
33.08318	-0.47133
33.18666	-0.46989
33.29015	-0.45798
33.37293	-0.46715
33.45572	-0.45878
33.52816	-0.46103
33.59024	-0.47053
33.65233	-0.46184
33.71442	-0.46345
33.76616	-0.47632
33.81790	-0.47021
33.87999	-0.47423
33.95243	-0.46248
34.04557	-0.46683
34.14905	-0.47117
34.26288	-0.47761
34.37671	-0.47246
34.49054	-0.46651
34.62506	-0.44606
34.75959	-0.45685
34.90447	-0.43834
35.09073	-0.44590
35.26665	-0.45266
35.46327	-0.45170
35.58745	-0.43367
35.70128	-0.44526
35.80476	-0.44462
35.91859	-0.45926
36.03242	-0.43641
36.05312	-0.46586
36.15660	-0.45588
36.27043	-0.44445
36.39461	-0.46683
36.49809	-0.45154
36.62227	-0.44284
36.73610	-0.44848
36.83958	-0.45540
36.98445	-0.44735
37.12933	-0.45379
37.29490	-0.47117
37.45012	-0.46168
37.60534	-0.45524
37.72952	-0.45234
37.84335	-0.44172
37.94684	-0.44349
38.03997	-0.44284
38.13310	-0.44365
38.20554	-0.44011
38.28833	-0.44413
38.35041	-0.45572
38.40216	-0.44751
38.45390	-0.45669
38.49529	-0.45186
38.53668	-0.45121
38.57808	-0.45894
38.60912	-0.46667
38.65051	-0.46634
38.69191	-0.46425
38.74365	-0.46538
38.78504	-0.45765
38.84713	-0.45975
38.90922	-0.45250
38.97131	-0.45073
39.04374	-0.45958
39.13688	-0.44156
39.24036	-0.43641
39.33349	-0.44558
39.43698	-0.45459
39.54046	-0.45202
39.66464	-0.46490
39.77847	-0.45926
39.89230	-0.45057
39.99578	-0.44912
40.11996	-0.44510
40.24413	-0.44896
40.36831	-0.45202
40.47179	-0.44816
40.56493	-0.45299
40.65806	-0.45186
40.76154	-0.44735
40.85468	-0.45733
40.93746	-0.46956
41.02025	-0.44413
41.10303	-0.45282
41.19617	-0.45443
41.29965	-0.45781
41.39278	-0.44091
41.49627	-0.46071
41.59975	-0.45717
41.70323	-0.46023
41.81706	-0.45154
41.94124	-0.46103
42.06542	-0.45073
42.18960	-0.44606
42.31377	-0.46538
42.44830	-0.45620
42.57248	-0.46474
42.71735	-0.45669
42.84153	-0.45266
42.95536	-0.45459
43.04850	-0.46055
43.13128	-0.44526
43.20372	-0.46216
43.25546	-0.45685
43.30720	-0.45701
43.34859	-0.45057
43.38999	-0.45991
43.44173	-0.43592
43.49347	-0.44349
43.53486	-0.44719
43.58660	-0.44107
43.62799	-0.42965
43.67974	-0.43641
43.73148	-0.43061
43.78322	-0.43399
43.85566	-0.44445
43.92809	-0.43850
44.00053	-0.44381
44.07297	-0.43995
44.15575	-0.44478
44.23854	-0.45685
44.33167	-0.45476
44.41446	-0.45958
44.51794	-0.46200
44.61107	-0.46715
44.70421	-0.45411
44.80769	-0.44639
44.92152	-0.45894
45.02500	-0.45025
45.15953	-0.45331
45.30440	-0.44462
45.42858	-0.43866
45.56311	-0.43496
45.71833	-0.43254
45.88390	-0.43753
46.08052	-0.43834
46.24609	-0.45427
46.43236	-0.43930
46.59793	-0.44349
46.77385	-0.44961
46.94977	-0.43882
47.13603	-0.46103
47.36369	-0.45170
47.54996	-0.46393
47.68449	-0.45138
47.82936	-0.44478
47.96389	-0.44043
48.06737	-0.44317
48.16050	-0.43415
48.22259	-0.43576
48.30538	-0.43254
48.37782	-0.43303
48.45025	-0.41934
48.54339	-0.44365
48.62617	-0.44043
48.70896	-0.43737
48.78140	-0.45443
48.86418	-0.45459
48.94697	-0.46474
49.04010	-0.45170
49.12289	-0.44606
49.19532	-0.45057
49.26776	-0.44961
49.32985	-0.44188
49.38159	-0.45234
49.43333	-0.42916
49.48507	-0.43206
49.53681	-0.42755
49.58856	-0.43528
49.64030	-0.43834
49.71273	-0.43158
49.77482	-0.44188
49.85761	-0.44977
49.93005	-0.44993
50.02318	-0.44301
50.11631	-0.45073
50.23014	-0.44606
50.32328	-0.43818
50.41641	-0.43786
50.49920	-0.43769
50.59233	-0.43705
50.66477	-0.43608
50.75790	-0.42771
50.85104	-0.41822
50.94417	-0.42337
51.03730	-0.43351
51.14079	-0.43898
51.22357	-0.43045
51.30636	-0.43608
51.37879	-0.43625
51.45123	-0.46071
51.52367	-0.44800
51.59611	-0.43045
51.66854	-0.44816
51.72028	-0.44075
51.79272	-0.43528
51.86516	-0.44027
51.92725	-0.44510
51.99969	-0.43480
52.06177	-0.44075
52.13421	-0.42337
52.19630	-0.44896
52.27909	-0.42691
52.36187	-0.43238
52.44466	-0.41500
52.53779	-0.44172
52.61023	-0.43802
52.68267	-0.44928
52.75510	-0.44301
52.82754	-0.42562
52.89998	-0.44043
52.96207	-0.44252
53.01381	-0.44429
53.06555	-0.43576
53.12764	-0.44413
53.18973	-0.43560
53.25182	-0.43657
53.31391	-0.42063
53.37600	-0.42836
53.44843	-0.43013
53.52087	-0.42095
53.61400	-0.41564
53.69679	-0.42176
53.80027	-0.41774
53.87271	-0.41918
53.94515	-0.42353
54.00724	-0.42788
54.06932	-0.43528
54.13141	-0.44156
54.18315	-0.42047
54.24524	-0.41580
54.29698	-0.42611
54.34873	-0.42353
54.41082	-0.41178
54.48325	-0.39391
54.56604	-0.41999
54.64882	-0.40663
54.74196	-0.41774
54.83509	-0.41629
54.92822	-0.41484
55.03171	-0.43335
55.12484	-0.43914
55.21797	-0.42224
55.31111	-0.43576
55.39389	-0.42723
55.49738	-0.42240
55.58016	-0.41983
55.67330	-0.43254
55.76643	-0.42369
55.86991	-0.41468
55.95270	-0.41902
56.04583	-0.41065
56.12862	-0.40244
56.20105	-0.40293
56.27349	-0.39456
56.35628	-0.40647
56.43906	-0.40872
56.50115	-0.42047
56.58394	-0.41468
56.65637	-0.42176
56.72881	-0.41725
56.81160	-0.40647
56.89438	-0.41001
56.96682	-0.39359
57.04961	-0.38973
57.12204	-0.40293
57.20483	-0.39745
57.28761	-0.40454
57.38075	-0.41017
57.47388	-0.41130
57.57736	-0.39745
57.68085	-0.40373
57.75328	-0.38619
57.83607	-0.39536
57.90851	-0.38651
57.98094	-0.40357
58.05338	-0.39810
58.10512	-0.40309
58.15686	-0.39134
58.19825	-0.39762
58.22930	-0.38989
58.27069	-0.40196
58.31209	-0.39375
58.36383	-0.39504
58.40522	-0.38007
58.45696	-0.39745
58.50870	-0.40357
58.56044	-0.39198
58.61218	-0.41114
58.67427	-0.40277
58.73636	-0.39182
58.79845	-0.39440
58.88124	-0.41564
58.96402	-0.40421
59.04681	-0.40132
59.13994	-0.39150
59.22273	-0.39118
59.30551	-0.40759
59.39865	-0.39810
59.48143	-0.39778
59.58491	-0.39182
59.68840	-0.39568
59.80223	-0.39005
59.90571	-0.39246
60.01954	-0.39279
60.15406	-0.39584
60.27824	-0.39295
60.43347	-0.40534
60.57834	-0.40083
60.74391	-0.40615
60.91983	-0.40148
61.10610	-0.39327
61.26132	-0.39858
61.42689	-0.38409
61.59246	-0.40228
61.75803	-0.39086
61.91326	-0.39424
62.06848	-0.39424
62.24440	-0.39246
62.37893	-0.36671
62.51345	-0.36542
62.63763	-0.36285
62.76181	-0.38200
62.86529	-0.36317
62.95843	-0.37218
63.05156	-0.36655
63.13434	-0.36124
63.21713	-0.35947
63.27922	-0.36848
63.37235	-0.36880
63.47583	-0.35400
63.57932	-0.36639
63.68280	-0.35544
63.81733	-0.34772
63.94150	-0.35738
64.06568	-0.37122
64.17951	-0.34852
64.28299	-0.35721
64.40717	-0.36172
64.52100	-0.37685
64.65553	-0.36398
64.79006	-0.36752
64.93493	-0.34144
65.09015	-0.31907
65.22468	-0.32325
65.32816	-0.31504
65.41095	-0.26853
65.48338	-0.26901
65.56617	-0.23730
65.64896	-0.19384
65.74209	-0.14765
65.83522	-0.08487
65.93871	-0.02644
66.05254	0.04100
66.16637	0.08993
66.28020	0.14530
66.39403	0.19536
66.52855	0.21692
66.66308	0.21338
66.81830	0.18570
66.97353	0.14820
67.12875	0.10763
67.27362	0.05919
67.44954	0.01557
67.58407	-0.03192
67.71860	-0.05155
67.84277	-0.08278
67.98765	-0.10676
68.10148	-0.13960
68.22566	-0.17453
68.32914	-0.17726
68.44297	-0.18451
68.55680	-0.20382
68.68098	-0.21412
68.81550	-0.22217
68.95003	-0.23521
69.09491	-0.24648
69.23978	-0.26837
69.38465	-0.28189
69.53988	-0.27464
69.72615	-0.28913
69.90206	-0.28478
70.07798	-0.27464
70.27460	-0.26917
70.44017	-0.27593
70.59539	-0.27030
70.77131	-0.27738
70.93688	-0.28414
71.10246	-0.28736
71.27837	-0.28816
71.43360	-0.29460
71.61987	-0.29380
71.78544	-0.30233
71.96136	-0.29863
72.14762	-0.29348
72.36494	-0.29331
72.56155	-0.30474
72.73747	-0.29991
72.87200	-0.29154
72.99618	-0.29975
73.09966	-0.28929
73.19279	-0.28720
73.28592	-0.29911
73.37906	-0.28752
73.47219	-0.28382
73.57567	-0.27867
73.67916	-0.26499
73.77229	-0.26949
73.87577	-0.27674
73.98960	-0.26740
74.12413	-0.28060
74.27935	-0.28671
74.42423	-0.28849
74.62084	-0.27883
74.80711	-0.28929
75.00373	-0.28044
75.24173	-0.27915
75.49009	-0.26386
75.76949	-0.25839
76.05924	-0.25967
76.34899	-0.25211
76.63874	-0.25372
76.98023	-0.26563
77.31137	-0.25903
77.57008	-0.25903
77.79774	-0.25484
77.91157	-0.26740
78.01505	-0.26418
78.10818	-0.27674
78.19097	-0.25275
78.28410	-0.25758
78.37724	-0.25324
78.48072	-0.25484
78.58420	-0.24599
78.69803	-0.23988
78.83256	-0.24905
78.98778	-0.24293
79.12231	-0.25195
79.26718	-0.24293
79.43275	-0.23827
79.60867	-0.25163
79.79494	-0.25227
80.02260	-0.26933
