Black Body Radiation Experiment Tue, Oct 30, 2018 3:36 PM
Sensor Position (Degrees)	Light Intensity (Volts)
15.57404	0.01492
15.64647	0.01540
15.72926	0.01814
15.83274	0.01557
15.96727	0.01492
16.07075	0.01701
16.17423	0.02023
16.28806	0.01878
16.45363	0.02522
16.55711	0.02249
16.71234	0.02506
16.82617	0.02410
16.95035	0.03086
17.07452	0.02989
17.22975	0.03359
17.36427	0.03359
17.52984	0.04084
17.65402	0.03746
17.78855	0.03987
17.93342	0.04228
18.06795	0.04019
18.24387	0.04470
18.36805	0.04164
18.53362	0.04148
18.67849	0.04148
18.80267	0.04566
18.89581	0.04470
19.03033	0.04132
19.12347	0.04100
19.22695	0.03907
19.33043	0.04051
19.39252	0.04100
19.46496	0.03536
19.54774	0.03488
19.60983	0.03520
19.69262	0.03166
19.77540	0.03150
19.87888	0.03231
19.98237	0.02651
20.09620	0.02748
20.22038	0.02458
20.34455	0.02345
20.45838	0.02603
20.59291	0.02088
20.73778	0.01846
20.88266	0.01959
21.02753	0.01798
21.17241	0.01508
21.32763	0.01750
21.49320	0.01412
21.63808	0.01235
21.75191	0.01315
21.84504	0.01042
21.92783	0.01251
22.00026	0.01331
22.07270	0.01122
22.15549	0.01138
22.23827	0.00993
22.32106	0.01138
22.39350	0.00784
22.46593	0.00832
22.54872	0.00961
22.63150	0.01170
22.70394	0.01219
22.77638	0.00961
22.85917	0.00800
22.93160	0.01106
23.00404	0.01106
23.07648	0.01058
23.14891	0.00671
23.23170	0.01042
23.31449	0.01090
23.41797	0.01074
23.51110	0.01219
23.61458	0.01186
23.72841	0.00945
23.82155	0.01186
23.90433	0.01251
24.00781	0.00703
24.12165	0.01380
24.21478	0.01170
24.30791	0.01186
24.39070	0.01009
24.48383	0.01444
24.54592	0.01299
24.61836	0.00832
24.68045	0.01090
24.74254	0.01058
24.80463	0.01251
24.86672	0.01122
24.92880	0.01299
25.00124	0.01042
25.06333	0.01235
25.13577	0.00945
25.21855	0.01235
25.30134	0.01363
25.39447	0.01170
25.46691	0.01058
25.53935	0.00736
25.62213	0.00752
25.70492	0.00897
25.79805	0.00977
25.89119	0.01090
25.97397	0.00897
26.08780	0.01042
26.19128	0.01299
26.30511	0.01170
26.39825	0.01122
26.49138	0.01170
26.58452	0.01396
26.67765	0.01202
26.76044	0.01331
26.86392	0.01331
26.95705	0.01267
27.03984	0.01025
27.13297	0.01331
27.22610	0.01106
27.31924	0.01090
27.40202	0.01347
27.49516	0.00961
27.58829	0.01331
27.68142	0.01202
27.77456	0.01058
27.86769	0.01170
27.96083	0.00913
28.04361	0.01219
28.13675	0.01025
28.24023	0.01202
28.33336	0.00945
28.43684	0.01058
28.55067	0.00945
28.66450	0.00752
28.76799	0.00993
