Black Body Radiation Experiment Tue, Oct 30, 2018 3:34 PM
Sensor Position (Degrees)	Light Intensity (Volts)
8.05090	0.27342
8.12333	0.26441
8.19577	0.25024
8.25786	0.26167
8.34065	0.24622
8.39239	0.27745
8.45448	0.26232
8.51657	0.27761
8.58900	0.26119
8.65109	0.27133
8.73388	0.26054
8.80631	0.27374
8.86840	0.26280
8.95119	0.26924
9.02363	0.25877
9.08572	0.26811
9.14781	0.27600
9.19955	0.26312
9.25129	0.28211
9.29268	0.28002
9.33407	0.29563
9.37547	0.28952
9.41686	0.28887
9.45825	0.27712
9.48930	0.28807
9.52034	0.28066
9.55139	0.29885
9.58243	0.29161
9.60313	0.28453
9.64452	0.27342
9.67556	0.28018
9.70661	0.28131
9.74800	0.26376
9.77905	0.27374
9.82044	0.28099
9.86183	0.27246
9.89288	0.28018
9.93427	0.26924
9.97566	0.26409
10.00671	0.26924
10.03775	0.26940
10.05845	0.27101
10.08949	0.27036
10.12054	0.27745
10.14123	0.27149
10.17228	0.27938
10.21367	0.27889
10.24471	0.27664
10.29646	0.28260
10.34820	0.29177
10.41029	0.27278
10.47237	0.27358
10.53446	0.28404
10.59655	0.28485
10.66899	0.27970
10.74143	0.26924
10.81386	0.27648
10.88630	0.28083
10.95874	0.30674
11.04153	0.27745
11.11396	0.28807
11.18640	0.28131
11.25884	0.27101
11.34162	0.27085
11.41406	0.25765
11.49685	0.25797
11.56928	0.26360
11.63137	0.26795
11.70381	0.27793
11.77625	0.26843
11.83834	0.28533
11.90043	0.28018
11.98321	0.29789
12.04530	0.28179
12.11774	0.30320
12.16948	0.27262
12.24192	0.28469
12.29366	0.27938
12.36609	0.26682
12.44888	0.28356
12.52132	0.28582
12.59375	0.29467
12.65584	0.28533
12.73863	0.28920
12.81107	0.28308
12.89385	0.29692
12.97664	0.29064
13.06977	0.29258
13.14221	0.30239
13.23534	0.30159
13.32848	0.30883
13.41126	0.30819
13.54579	0.30706
13.64927	0.30014
13.72171	0.31994
13.79415	0.32171
13.89763	0.32219
13.97006	0.31511
14.02181	0.33732
14.08389	0.33668
14.15633	0.35519
14.21842	0.34843
14.30121	0.37547
14.35295	0.37837
14.40469	0.38271
14.45643	0.39124
14.50817	0.39623
14.55991	0.41378
14.60130	0.43100
14.65305	0.46029
14.69444	0.43406
14.73583	0.45740
14.77722	0.46544
14.80827	0.46722
14.83931	0.49796
14.87036	0.49619
14.93245	0.51164
14.97384	0.53965
15.03593	0.58488
15.12906	0.60677
15.21185	0.63332
15.29463	0.67372
15.37742	0.73795
15.44986	0.78302
15.53264	0.83211
15.61543	0.89343
15.68787	0.96989
15.76030	1.03813
15.83274	1.11314
15.90518	1.20875
15.97761	1.29277
16.06040	1.36150
16.15353	1.46162
16.23632	1.57413
16.32945	1.67457
16.42259	1.76647
16.51572	1.87367
16.61920	2.00743
16.69164	2.12783
16.74338	2.24678
16.80547	2.34528
16.85721	2.45619
16.90895	2.55518
16.96069	2.64966
17.00209	2.71099
17.04348	2.79453
17.09522	2.88322
17.12626	2.92813
17.17801	2.98543
17.24009	3.04080
17.28149	3.08716
17.33323	3.14607
17.38497	3.18711
17.44706	3.25230
17.48845	3.27017
17.55054	3.29673
17.60228	3.31685
17.64367	3.32844
17.69542	3.33085
17.73681	3.33987
17.77820	3.32828
17.81959	3.34180
17.86099	3.32023
17.90238	3.29963
17.94377	3.26019
17.99551	3.23106
18.03691	3.20176
18.08865	3.18599
18.15074	3.15927
18.20248	3.13882
18.26457	3.09697
18.30596	3.07058
18.36805	3.00152
18.41979	2.95758
18.48188	2.90350
18.54397	2.86583
18.60606	2.80354
18.64745	2.74511
18.70954	2.68330
18.77163	2.61055
18.83372	2.55807
18.88546	2.47824
18.93720	2.43253
18.98894	2.36347
19.04068	2.29362
19.09242	2.21491
19.14416	2.15245
19.19590	2.04783
19.23730	2.00807
19.27869	1.94884
19.32008	1.88188
19.36147	1.82989
19.40287	1.76164
19.44426	1.68937
19.48565	1.65364
19.52705	1.56077
19.55809	1.51860
19.59948	1.45276
19.63053	1.39611
19.67192	1.34396
19.71331	1.29229
19.74436	1.23869
19.77540	1.17801
19.80645	1.14050
19.84784	1.08111
19.87888	1.03347
19.90993	0.99146
19.95132	0.93625
19.99271	0.88748
20.02376	0.84965
20.06515	0.81827
20.09620	0.77465
20.12724	0.74181
20.16863	0.71091
20.19968	0.68612
20.24107	0.66181
20.27212	0.63542
20.32386	0.61353
20.36525	0.56476
20.40664	0.56266
20.45838	0.52436
20.49978	0.50697
20.55152	0.49699
20.57221	0.47398
20.60326	0.47027
20.65500	0.46915
20.70674	0.45547
20.75848	0.43100
20.81022	0.40637
20.87231	0.40058
20.93440	0.40895
20.99649	0.40637
21.04823	0.37531
21.11032	0.37354
21.16206	0.37080
21.23450	0.35390
21.29659	0.34972
21.36902	0.35615
21.43111	0.34666
21.49320	0.34907
21.55529	0.35744
21.62773	0.33990
21.68982	0.34296
21.74156	0.33909
21.80365	0.34762
21.86574	0.33571
21.91748	0.34666
21.97957	0.32622
22.04166	0.33716
22.09340	0.33555
22.14514	0.32960
22.20723	0.32927
22.26932	0.30867
22.33141	0.31608
22.38315	0.33410
22.44524	0.31656
22.49698	0.32203
22.55907	0.31865
22.61081	0.33121
22.65220	0.32702
22.70394	0.33056
22.76603	0.31752
22.81777	0.32364
22.86951	0.32284
22.92125	0.32766
22.98334	0.33008
23.03508	0.34070
23.09717	0.31463
23.15926	0.32686
23.22135	0.32316
23.28344	0.33410
23.34553	0.34247
23.40762	0.33571
23.48006	0.33008
23.55249	0.33201
23.61458	0.33603
23.66632	0.32605
23.73876	0.32879
23.81120	0.33587
23.88364	0.32992
23.90433	0.33394
23.95607	0.32396
24.00781	0.32847
24.05956	0.33008
24.12165	0.33829
24.16304	0.32300
24.20443	0.33265
24.23548	0.33249
24.27687	0.31704
24.30791	0.33249
24.34931	0.32123
24.39070	0.33169
24.43209	0.32863
24.47348	0.32911
24.51488	0.31978
24.57697	0.31704
24.62871	0.32895
24.69080	0.33104
24.75289	0.33909
24.81497	0.32686
24.86672	0.33829
24.91846	0.32316
24.98055	0.32847
25.03229	0.30867
25.08403	0.31205
25.14612	0.31559
25.19786	0.32106
25.25995	0.31801
25.31169	0.32461
25.37378	0.31012
25.43587	0.30754
25.50830	0.31430
25.58074	0.31286
25.66353	0.31624
25.75666	0.33088
25.83945	0.33072
25.94293	0.32139
26.04641	0.32863
26.16024	0.32895
26.26372	0.32638
26.38790	0.32557
26.51208	0.32638
26.63626	0.31897
26.76044	0.32219
26.88461	0.31334
27.01914	0.32783
27.15367	0.31656
27.27784	0.32734
27.40202	0.32557
27.52620	0.32332
27.65038	0.31913
27.76421	0.31559
27.84700	0.32992
27.94013	0.31414
28.03326	0.32815
28.11605	0.31286
28.19883	0.32219
28.28162	0.31608
28.36441	0.32219
28.44719	0.32267
28.52998	0.32766
28.61276	0.32670
28.68520	0.33925
28.77833	0.32348
28.86112	0.33668
28.95425	0.34231
29.05773	0.33104
29.15087	0.31849
29.22331	0.32927
29.29574	0.33603
29.35783	0.32638
29.41992	0.34376
29.47166	0.33861
29.52340	0.33410
29.56480	0.33700
29.59584	0.35036
29.63723	0.34006
29.65793	0.34263
29.68897	0.33909
29.70967	0.33459
29.75106	0.33845
29.80280	0.34231
29.86489	0.34296
29.95803	0.33281
30.06151	0.32477
30.15464	0.33072
30.24778	0.34537
30.36161	0.32863
30.46509	0.34650
30.57892	0.33410
30.70310	0.33459
30.82728	0.34038
30.95145	0.34634
31.06528	0.34392
31.17911	0.33732
31.31364	0.33024
31.42747	0.32831
31.52061	0.33893
31.61374	0.33265
31.69652	0.33459
31.77931	0.33990
31.86210	0.33314
31.93453	0.33684
32.01732	0.33732
32.10010	0.34328
32.19324	0.34054
32.27602	0.34054
32.36916	0.34827
32.45194	0.33523
32.53473	0.32960
32.60717	0.33394
32.67960	0.34682
32.75204	0.33652
32.81413	0.34650
32.89692	0.34070
32.96935	0.33652
33.04179	0.34408
33.12458	0.34569
33.19701	0.34923
33.27980	0.35052
33.37293	0.35615
33.46607	0.35390
33.57990	0.35664
33.68338	0.35390
33.77651	0.34456
33.86965	0.34167
33.97313	0.35615
34.06626	0.35133
34.19044	0.35197
34.27323	0.35326
34.36636	0.34730
34.43880	0.35567
34.53193	0.33797
34.59402	0.34585
34.66646	0.33941
34.72855	0.34279
34.78029	0.35905
34.85272	0.36259
34.92516	0.34972
34.99760	0.35438
35.07004	0.36694
35.15282	0.35921
35.24596	0.35422
35.32874	0.35776
35.43222	0.34955
35.52536	0.35809
35.64954	0.34827
35.74267	0.34151
35.84615	0.35342
35.93929	0.35648
36.04277	0.35261
36.14625	0.36324
36.23938	0.35873
36.34286	0.34038
36.42565	0.34972
36.52913	0.36839
36.63261	0.36436
36.73610	0.35084
36.84993	0.35471
36.95341	0.34489
37.05689	0.36678
37.15002	0.35873
37.22246	0.36324
37.30525	0.35921
37.37768	0.37338
37.46047	0.35873
37.54326	0.35712
37.62604	0.36179
37.71917	0.34360
37.81231	0.36549
37.91579	0.34955
38.01927	0.36195
38.13310	0.35615
38.25728	0.35487
38.40216	0.36340
38.51599	0.36098
38.62982	0.34376
38.74365	0.35567
38.84713	0.35873
38.95061	0.36098
39.04374	0.35165
39.12653	0.35986
39.19897	0.36565
39.27140	0.34634
39.33349	0.34762
39.40593	0.35921
39.47837	0.35165
39.56115	0.35020
39.65429	0.35036
39.73707	0.36452
39.84055	0.35953
39.93369	0.35004
40.03717	0.36855
40.15100	0.35953
40.26483	0.35583
40.38901	0.35696
40.51319	0.34955
40.62702	0.36018
40.76154	0.35149
40.87537	0.34312
41.02025	0.37032
41.17547	0.35116
41.35139	0.35245
41.52731	0.35792
41.71358	0.36050
41.91019	0.34682
42.10681	0.35197
42.30343	0.34376
42.52074	0.35825
42.72770	0.35664
42.94501	0.35358
43.16233	0.35631
43.37964	0.35519
43.55556	0.36034
43.70043	0.35487
43.84531	0.36758
43.95914	0.35310
44.03157	0.36629
44.09366	0.36308
44.16610	0.34955
44.21784	0.36404
44.27993	0.35744
44.34202	0.36629
44.40411	0.36517
44.46620	0.35310
44.54898	0.34505
44.63177	0.35696
44.73525	0.34038
44.81804	0.34859
44.91117	0.34827
45.00430	0.34730
45.10779	0.34730
45.20092	0.35197
45.27336	0.33974
45.37684	0.33909
45.49067	0.35149
45.60450	0.33925
45.72868	0.34972
45.85286	0.34102
45.96669	0.35889
46.10121	0.35116
46.23574	0.35567
46.35992	0.36082
46.44270	0.36855
46.51514	0.35889
46.57723	0.37949
46.66002	0.36082
46.73245	0.35438
46.81524	0.34907
46.89802	0.35776
46.98081	0.35969
47.07394	0.35696
47.17743	0.34617
47.28091	0.34296
47.39474	0.34988
47.49822	0.35519
47.60170	0.34714
47.72588	0.33121
47.85006	0.34521
47.99493	0.34666
48.15016	0.34585
48.31573	0.35487
48.50200	0.36050
48.61583	0.35583
48.74000	0.35825
48.84349	0.35631
48.93662	0.36114
49.01940	0.34955
49.11254	0.35133
49.19532	0.35261
49.26776	0.35921
49.34020	0.34746
49.41264	0.34151
49.49542	0.34376
49.55751	0.35471
49.64030	0.34376
49.70239	0.34473
49.77482	0.35519
49.84726	0.34537
49.93005	0.35503
50.01283	0.36340
50.09562	0.36517
50.18875	0.38030
50.28188	0.37338
50.38537	0.35905
50.48885	0.36098
50.61303	0.37096
50.72686	0.36774
50.84069	0.35776
50.95452	0.34698
51.06835	0.36565
51.16148	0.35889
51.26496	0.36774
51.36845	0.35454
51.47193	0.37692
51.55471	0.35342
51.65819	0.37611
51.76168	0.37708
51.85481	0.36082
51.93760	0.37708
52.02038	0.36742
52.11352	0.37080
52.19630	0.36549
52.28943	0.36903
52.36187	0.37064
52.44466	0.36050
52.52744	0.36935
52.63093	0.36340
52.72406	0.36275
52.83789	0.37257
52.95172	0.37016
53.05520	0.36517
53.15868	0.36034
53.27251	0.35809
53.35530	0.37193
53.46913	0.36436
53.56226	0.36259
53.64505	0.37064
53.71749	0.36114
53.78992	0.34666
53.86236	0.37144
53.93480	0.36839
53.99689	0.36501
54.05898	0.37563
54.13141	0.37450
54.19350	0.36565
54.25559	0.35326
54.32803	0.34296
54.40047	0.35293
54.47290	0.34151
54.55569	0.34376
54.63848	0.33394
54.71091	0.35197
54.80405	0.35760
54.88683	0.36195
54.97997	0.36549
55.08345	0.36034
55.19728	0.36130
55.30076	0.36308
55.41459	0.33941
55.55946	0.35857
55.70434	0.34666
55.85956	0.34827
56.03548	0.36018
56.21140	0.36742
56.40802	0.34746
56.58394	0.34151
56.79090	0.33362
56.97717	0.34585
57.14274	0.35551
57.30831	0.34118
57.47388	0.33571
57.61876	0.33748
57.77398	0.33571
57.90851	0.34746
58.05338	0.34634
58.19825	0.35599
58.33278	0.35438
58.45696	0.35454
58.58114	0.35728
58.68462	0.36517
58.77775	0.36098
58.86054	0.36468
58.92263	0.36002
58.98472	0.35825
59.04681	0.35841
59.09855	0.35245
59.16064	0.34811
59.22273	0.35213
59.30551	0.35471
59.39865	0.35438
59.50213	0.34601
59.61596	0.35841
59.74014	0.35953
59.87466	0.36517
59.98849	0.35133
60.13337	0.35712
60.26789	0.34440
60.41277	0.35084
60.56799	0.35261
60.73356	0.33845
60.88879	0.35857
61.06471	0.34263
61.21993	0.34344
61.33376	0.34247
61.45794	0.34875
61.57177	0.35937
61.68560	0.37080
61.80978	0.35615
61.91326	0.36388
62.03744	0.36420
62.17196	0.35857
62.29614	0.36372
62.42032	0.36291
62.54450	0.36903
62.66868	0.35744
62.79285	0.36018
62.91703	0.33925
63.04121	0.35776
63.17574	0.34714
63.31026	0.35245
63.43444	0.33281
63.54827	0.35615
63.66210	0.34939
63.77593	0.34955
63.87941	0.36034
63.96220	0.35245
64.03464	0.37096
64.10707	0.34682
64.17951	0.37483
64.24160	0.37016
64.30369	0.35100
64.35543	0.36967
64.41752	0.36967
64.45891	0.36903
64.50031	0.36227
64.54170	0.36871
64.58309	0.36130
64.61414	0.36018
64.63483	0.37064
64.66588	0.36806
64.69692	0.36678
64.72797	0.37949
64.76936	0.37869
64.81075	0.38336
64.86249	0.38175
64.92458	0.38674
64.98667	0.37257
65.04876	0.37611
65.11085	0.37772
65.19364	0.36823
65.27642	0.36501
65.36955	0.37949
65.46269	0.35776
65.55582	0.36581
65.64896	0.36903
65.75244	0.36259
65.86627	0.36533
65.98010	0.37370
66.08358	0.37965
66.20776	0.37772
66.33194	0.40042
66.44577	0.39221
66.56995	0.41861
66.69412	0.41893
66.80795	0.46367
66.92178	0.52870
67.04596	0.61675
67.18049	0.75243
67.31502	0.98099
67.43919	1.27764
67.57372	1.59087
67.68755	1.91407
67.82208	2.21088
67.94626	2.44073
68.07043	2.58978
68.20496	2.69988
68.33949	2.74431
68.42227	2.72209
68.51541	2.64161
68.60854	2.52798
68.69133	2.39035
68.76376	2.26674
68.84655	2.11334
68.92933	1.94144
69.00177	1.76551
69.08456	1.61131
69.15699	1.43055
69.23978	1.32078
69.32257	1.20328
69.41570	1.10477
69.49849	1.00884
69.59162	0.93496
69.67440	0.88957
69.76754	0.82824
69.85032	0.77658
69.94346	0.72990
70.03659	0.68789
70.12972	0.64910
70.23321	0.61658
70.33669	0.56878
70.42982	0.54206
70.51261	0.52484
70.61609	0.50971
70.74027	0.48460
70.86445	0.47204
70.98863	0.45434
71.13350	0.44211
71.27837	0.44098
71.42325	0.43873
71.54743	0.43599
71.68195	0.42376
71.82683	0.42504
71.98205	0.39897
72.10623	0.40460
72.24076	0.40637
72.38563	0.40911
72.50981	0.39028
72.63399	0.38674
72.75817	0.38577
72.90304	0.38014
73.04792	0.38094
73.17209	0.37708
73.27558	0.37627
73.38941	0.37998
73.50324	0.37933
73.59637	0.37305
73.69985	0.38336
73.80333	0.37048
73.88612	0.37161
73.97925	0.37885
74.07239	0.37177
74.16552	0.38030
74.27935	0.37788
74.40353	0.37305
74.52771	0.36533
74.66223	0.36919
74.78641	0.36356
74.90024	0.36018
75.02442	0.35342
75.14860	0.35471
75.29347	0.35277
75.44870	0.35825
75.62462	0.34634
75.77984	0.34988
75.95576	0.34424
76.12133	0.34778
76.24551	0.35792
76.35934	0.34730
76.50421	0.35020
76.63874	0.35277
76.77327	0.35776
76.90779	0.36710
77.06302	0.34054
77.20789	0.36275
77.35277	0.37724
77.49764	0.37225
77.66321	0.38287
77.81843	0.38480
78.01505	0.36710
78.18062	0.37000
78.32550	0.38480
78.47037	0.37466
78.60490	0.37032
78.72908	0.36726
78.85325	0.37837
78.97743	0.37161
79.09126	0.36710
79.20509	0.37000
79.32927	0.35583
79.45345	0.36662
79.55693	0.36984
79.68111	0.38094
79.78459	0.37627
79.90877	0.37724
80.03295	0.37499
