Black Body Radiation Experiment Tue, Oct 30, 2018 3:15 PM
Sensor Position (Degrees)	Light Intensity (Volts)
18.02656	1.35249
18.08865	1.34041
18.17143	1.34347
18.23352	1.34975
18.29561	1.36214
18.35770	1.34782
18.41979	1.32223
18.46118	1.30758
18.52327	1.30291
18.58536	1.28843
18.65780	1.28392
18.70954	1.24303
18.78198	1.23805
18.83372	1.23386
18.88546	1.21567
18.94755	1.19845
18.99929	1.17479
19.05103	1.15258
19.10277	1.12892
19.14416	1.11073
19.18556	1.07483
19.21660	1.04039
19.25799	1.01657
19.28904	0.98953
19.32008	0.95476
19.35113	0.93110
19.39252	0.92402
19.42356	0.89279
19.45461	0.86462
19.49600	0.86108
19.53739	0.82245
19.56844	0.80523
19.60983	0.77626
19.65122	0.76579
19.68227	0.74197
19.72366	0.71058
19.76505	0.69304
19.80645	0.65103
19.85819	0.62769
19.89958	0.60902
19.94097	0.59051
19.99271	0.55767
20.04446	0.53546
20.09620	0.52468
20.14794	0.48782
20.21003	0.47092
20.26177	0.47076
20.31351	0.45160
20.37560	0.44581
20.42734	0.41555
20.47908	0.40669
20.53082	0.38899
20.59291	0.38110
20.64465	0.37772
20.70674	0.35438
20.74813	0.35535
20.78953	0.36114
20.84127	0.34054
20.90336	0.33491
20.95510	0.33008
21.01719	0.32831
21.09997	0.31060
21.17241	0.31865
21.23450	0.29596
21.29659	0.28952
21.35868	0.29660
21.42077	0.29129
21.48286	0.28630
21.53460	0.29692
21.58634	0.29161
21.63808	0.28646
21.68982	0.28340
21.74156	0.29418
21.78295	0.28340
21.83469	0.28598
21.88643	0.27181
21.92783	0.27922
21.95887	0.27487
22.00026	0.29032
22.04166	0.30416
22.09340	0.28582
22.13479	0.29757
22.18653	0.29209
22.22793	0.29209
22.26932	0.30465
22.31071	0.28678
22.35210	0.27680
22.39350	0.29596
22.43489	0.26795
22.47628	0.27825
22.51767	0.28243
22.54872	0.28243
22.59011	0.29934
22.63150	0.29386
22.66255	0.29193
22.69359	0.29032
22.72464	0.29950
22.74534	0.28598
22.77638	0.28292
22.80742	0.26135
22.82812	0.27294
22.85917	0.27761
22.89021	0.28984
22.92125	0.29451
22.96265	0.29612
22.98334	0.29370
23.02474	0.31591
23.05578	0.29032
23.08683	0.28775
23.11787	0.28421
23.14891	0.28034
23.17996	0.28083
23.20066	0.27905
23.23170	0.28260
23.25240	0.28630
23.28344	0.29966
23.31449	0.30433
23.34553	0.30754
23.37657	0.31318
23.40762	0.30481
23.44901	0.29000
23.48006	0.29064
23.52145	0.28742
23.56284	0.27229
23.61458	0.27986
23.65598	0.28453
23.70772	0.28018
23.74911	0.28179
23.80085	0.30223
23.85259	0.29917
23.90433	0.29435
23.94573	0.28533
23.99747	0.27922
24.04921	0.29708
24.09060	0.28807
24.15269	0.28903
24.21478	0.29209
24.27687	0.27889
24.33896	0.29805
24.40105	0.29338
24.46314	0.29306
24.52522	0.29596
24.58731	0.29708
24.65975	0.28855
24.72184	0.29499
24.78393	0.29676
24.84602	0.28839
24.89776	0.28936
24.94950	0.29129
25.01159	0.28823
25.06333	0.29966
25.11507	0.30078
25.16681	0.30722
25.21855	0.29853
25.27029	0.30304
25.32204	0.29966
25.37378	0.29885
25.42552	0.28920
25.48761	0.28678
25.53935	0.28147
25.59109	0.27407
25.65318	0.28726
25.72562	0.29080
25.78770	0.30159
25.86014	0.29934
25.94293	0.30239
26.02571	0.29579
26.10850	0.30384
26.18094	0.30304
26.24303	0.30449
26.31546	0.30674
26.38790	0.29901
26.43964	0.29901
26.49138	0.30111
26.53277	0.28582
26.58452	0.28903
26.63626	0.27374
26.67765	0.28952
26.71904	0.28179
26.76044	0.27374
26.79148	0.28791
26.82252	0.29225
26.85357	0.28952
26.87427	0.29467
26.90531	0.30964
26.93635	0.29805
26.95705	0.29563
26.98810	0.29193
27.00879	0.30175
27.03984	0.30304
27.07088	0.30255
27.10193	0.31430
27.12262	0.29901
27.16401	0.31849
27.19506	0.29660
27.23645	0.29821
27.27784	0.29483
27.32959	0.30207
27.38133	0.30062
27.44342	0.31463
27.50551	0.31785
27.57794	0.31865
27.64003	0.30915
27.70212	0.30175
27.77456	0.30030
27.83665	0.29563
27.89874	0.31028
27.97117	0.30191
28.05396	0.31141
28.12640	0.29129
28.20918	0.31173
28.29197	0.30014
28.38510	0.30288
28.47824	0.29740
28.57137	0.30239
28.67485	0.29032
28.78868	0.29080
28.89216	0.30239
28.99565	0.29579
29.11982	0.32139
29.23365	0.30931
29.36818	0.31656
29.51306	0.30513
29.66828	0.33088
29.79246	0.30593
29.93733	0.31463
30.08221	0.33040
30.21673	0.31398
30.35126	0.32509
30.50648	0.32605
30.63066	0.31141
30.77554	0.30931
30.94111	0.29966
31.08598	0.30288
31.21016	0.30433
31.32399	0.31543
31.43782	0.31205
31.54130	0.30819
31.62409	0.30400
31.68618	0.30867
31.74827	0.32445
31.82070	0.31929
31.88279	0.32654
31.92418	0.33233
31.98627	0.32943
32.03802	0.32895
32.08976	0.32284
32.15185	0.32123
32.21393	0.30674
32.27602	0.31270
32.33811	0.31012
32.41055	0.31881
32.47264	0.32123
32.55542	0.33185
32.61751	0.32992
32.70030	0.34392
32.78309	0.33459
32.85552	0.32766
32.92796	0.33346
33.01075	0.33298
33.09353	0.32799
33.18666	0.33491
33.29015	0.31125
33.38328	0.30561
33.47641	0.31656
33.57990	0.30513
33.68338	0.30787
33.79721	0.32026
33.91104	0.30223
33.99382	0.31189
34.06626	0.31897
34.12835	0.32123
34.21114	0.32879
34.28357	0.33281
34.36636	0.33185
34.44914	0.33684
34.53193	0.34022
34.61472	0.32895
34.72855	0.34489
34.83203	0.34312
34.94586	0.34440
35.07004	0.34875
35.19421	0.34312
35.31839	0.33314
35.41153	0.33104
35.51501	0.33539
35.62884	0.33169
35.71162	0.33121
35.81511	0.31447
35.90824	0.32622
35.99103	0.32734
36.09451	0.32267
36.16695	0.31849
36.23938	0.32042
36.31182	0.32799
36.37391	0.32654
36.43600	0.33185
36.49809	0.34408
36.56018	0.34183
36.63261	0.34440
36.68436	0.33426
36.74644	0.33442
36.80853	0.32477
36.86027	0.32461
36.91202	0.33652
36.96376	0.33491
37.02585	0.33265
37.07759	0.33958
37.12933	0.33346
37.17072	0.33265
37.23281	0.33233
37.27420	0.32638
37.32594	0.33958
37.37768	0.32203
37.43977	0.31849
37.50186	0.31720
37.56395	0.32541
37.62604	0.32106
37.68813	0.32589
37.73987	0.30754
37.80196	0.31366
37.86405	0.31833
37.92614	0.32927
37.98823	0.32879
38.05032	0.33056
38.12275	0.32863
38.20554	0.34344
38.28833	0.33732
38.36076	0.33587
38.45390	0.33249
38.55738	0.33620
38.66086	0.34022
38.75399	0.33941
38.84713	0.33281
38.95061	0.34022
39.06444	0.32477
39.17827	0.33764
39.28175	0.32976
39.39558	0.32461
39.51976	0.33024
39.63359	0.34006
39.74742	0.31318
39.85090	0.32734
39.95439	0.32509
40.05787	0.32364
40.16135	0.32525
40.25448	0.30143
40.35796	0.32638
40.46145	0.30320
40.57528	0.30867
40.68911	0.30175
40.79259	0.30948
40.88572	0.31366
40.97886	0.30593
41.07199	0.30111
41.15478	0.31028
41.22721	0.31672
41.28930	0.31978
41.35139	0.31688
41.38244	0.32187
41.41348	0.32477
41.44453	0.32026
41.46522	0.32927
41.47557	0.31801
41.48592	0.31929
41.49627	0.31511
41.50661	0.30883
41.51696	0.31865
41.53766	0.30593
41.55836	0.31382
41.57905	0.31591
41.59975	0.32203
41.63079	0.32074
41.67219	0.31752
41.71358	0.31897
41.75497	0.32026
41.79636	0.31334
41.83776	0.31575
41.88950	0.31736
41.93089	0.30642
41.98263	0.32267
42.03437	0.30948
42.07577	0.32042
42.11716	0.31527
42.14820	0.30368
42.18960	0.32364
42.23099	0.30819
42.28273	0.32831
42.34482	0.32831
42.38621	0.32171
42.42760	0.32010
42.47935	0.33684
42.54143	0.32831
42.59318	0.32605
42.65526	0.32461
42.70701	0.32557
42.77944	0.32026
42.83118	0.32654
42.91397	0.30610
42.98641	0.31785
43.05884	0.30722
43.14163	0.32042
43.22442	0.31350
43.31755	0.30255
43.40033	0.31157
43.49347	0.29177
43.59695	0.30272
43.70043	0.31109
43.81426	0.31334
43.92809	0.31205
44.03157	0.31849
44.14540	0.32267
44.25923	0.31978
44.39376	0.31334
44.52829	0.31946
44.66281	0.31157
44.79734	0.31012
44.94222	0.31881
45.06639	0.30980
45.20092	0.31430
45.32510	0.31704
45.44928	0.31221
45.58380	0.31624
45.70798	0.31962
45.85286	0.30449
45.97704	0.31044
46.07017	0.30593
46.17365	0.30336
46.28748	0.31205
46.40131	0.28614
46.48410	0.30078
46.55653	0.29306
46.61862	0.29402
46.69106	0.29515
46.76350	0.28501
46.83594	0.30304
46.90837	0.30352
46.98081	0.29644
47.04290	0.30159
47.10499	0.31414
47.16708	0.31141
47.22917	0.31463
47.31195	0.30738
47.38439	0.29837
47.46718	0.30658
47.53961	0.30867
47.62240	0.31173
47.70518	0.28871
47.78797	0.29402
47.89145	0.30690
47.98459	0.29225
48.12946	0.30722
48.25364	0.28710
48.39851	0.30352
48.54339	0.28630
48.67791	0.30593
48.82279	0.29998
48.92627	0.31173
49.02975	0.31092
49.12289	0.31189
49.20567	0.31591
49.28846	0.31640
49.38159	0.32074
49.46438	0.31141
49.54716	0.30803
49.61960	0.31382
49.68169	0.29982
49.74378	0.30304
49.80587	0.28936
49.86796	0.31366
49.94039	0.29982
50.01283	0.29773
50.10597	0.29757
50.18875	0.28340
50.29223	0.29032
50.41641	0.28807
50.51989	0.28018
50.65442	0.28582
50.78895	0.29708
50.94417	0.28179
51.06835	0.29016
51.18218	0.30078
51.26496	0.30931
51.36845	0.30239
51.46158	0.29917
51.54436	0.29628
51.60645	0.29499
51.66854	0.29048
51.73063	0.27600
51.79272	0.27294
51.85481	0.28936
51.92725	0.27841
51.97899	0.28501
52.05143	0.29708
52.11352	0.28533
52.17560	0.28324
52.24804	0.29483
52.31013	0.29982
52.38257	0.31028
52.45501	0.31221
52.52744	0.30272
52.59988	0.29837
52.67232	0.29483
52.76545	0.28646
52.84824	0.28453
52.94137	0.28952
53.04485	0.28630
53.15868	0.28179
53.26217	0.28308
53.36565	0.28791
53.47948	0.29000
53.58296	0.30513
53.68644	0.28582
53.77958	0.29869
53.86236	0.30127
53.95549	0.31044
54.04863	0.30851
54.12107	0.29596
54.20385	0.29032
54.27629	0.28324
54.34873	0.29837
54.42116	0.28807
54.50395	0.30529
54.57639	0.29950
54.64882	0.31189
54.72126	0.30851
54.80405	0.31720
54.88683	0.30867
54.97997	0.29451
55.07310	0.29596
55.16623	0.29837
55.26972	0.30030
55.36285	0.29885
55.46633	0.31205
55.55946	0.30980
55.64225	0.30658
55.73538	0.30819
55.81817	0.29016
55.91130	0.30674
55.98374	0.29821
56.07687	0.31463
56.14931	0.30465
56.21140	0.32461
56.27349	0.32235
56.33558	0.31833
56.39767	0.30835
56.43906	0.31076
56.50115	0.30255
56.55289	0.28517
56.61498	0.30095
56.66672	0.29950
56.71846	0.29901
56.78055	0.33008
56.83229	0.32493
56.89438	0.32541
56.96682	0.32300
57.03926	0.30336
57.10135	0.31350
57.17378	0.29757
57.23587	0.30787
57.30831	0.30883
57.38075	0.31205
57.45318	0.31286
57.53597	0.33040
57.60841	0.32702
57.69119	0.31366
57.78433	0.30706
57.86711	0.30803
57.96025	0.31221
58.04303	0.29274
58.13617	0.31382
58.20860	0.29853
58.31209	0.33603
58.40522	0.33426
58.51905	0.33748
58.63288	0.33185
58.73636	0.32461
58.82949	0.31414
58.95367	0.30593
59.05716	0.31382
59.18133	0.30996
59.30551	0.32203
59.42969	0.32300
59.53317	0.32879
59.64700	0.33539
59.77118	0.33700
59.88501	0.34167
59.97814	0.31978
60.08163	0.32412
60.21615	0.33169
60.32998	0.30819
60.46451	0.31994
60.59904	0.30722
60.72321	0.32605
60.85774	0.33362
60.99227	0.33249
61.09575	0.33909
61.20958	0.33780
61.31306	0.33314
61.40620	0.33008
61.47863	0.32187
61.56142	0.32074
61.63386	0.33169
61.69595	0.31527
61.75803	0.31817
61.82012	0.32493
61.87186	0.31559
61.92361	0.33281
61.97535	0.34601
62.02709	0.33941
62.07883	0.32943
62.14092	0.33958
62.20301	0.35116
62.27544	0.34585
62.33753	0.33829
62.39962	0.32090
62.48241	0.32799
62.56519	0.31833
62.63763	0.31946
62.73076	0.33620
62.81355	0.33056
62.90668	0.34955
63.04121	0.35084
63.16539	0.34456
63.29992	0.35277
63.45514	0.35277
63.61036	0.35873
63.74489	0.35084
63.84837	0.33410
63.98290	0.35245
64.09673	0.36211
64.21056	0.36308
64.33474	0.36468
64.45891	0.36404
64.56240	0.35969
64.68657	0.32235
64.81075	0.34585
64.94528	0.34634
65.09015	0.35100
65.21433	0.35648
65.33851	0.36163
65.47304	0.36855
65.60756	0.38690
65.75244	0.38625
65.90766	0.39173
66.03184	0.40686
66.14567	0.40653
66.24915	0.42182
66.35263	0.47108
66.44577	0.50906
66.53890	0.60548
66.62169	0.66874
66.71482	0.78318
66.78726	0.87943
66.87004	0.99741
66.95283	1.08964
67.04596	1.16143
67.12875	1.23402
67.21153	1.26364
67.30467	1.27732
67.39780	1.27249
67.49093	1.24819
67.57372	1.21583
67.65651	1.15531
67.73929	1.12103
67.81173	1.07290
67.89451	1.01383
67.97730	0.95250
68.06009	0.88056
68.12217	0.82261
68.18426	0.76531
68.25670	0.71010
68.34984	0.67372
68.45332	0.63783
68.56715	0.60274
68.67063	0.58311
68.78446	0.56492
68.90864	0.51792
69.01212	0.52613
69.11560	0.49651
69.22943	0.48911
69.33291	0.47076
69.42605	0.47381
69.52953	0.45707
69.64336	0.45997
69.72615	0.45627
69.82963	0.44532
69.95381	0.44758
70.07798	0.44307
70.19181	0.44549
70.32634	0.43229
70.46087	0.43502
70.64713	0.43567
70.83340	0.42488
71.00932	0.42665
71.16454	0.41571
71.27837	0.42022
71.38186	0.42134
71.48534	0.42778
71.59917	0.43084
71.72335	0.43744
71.84753	0.41281
71.96136	0.42038
72.07519	0.41635
72.19936	0.43921
72.33389	0.42199
72.46842	0.42247
72.60294	0.41587
72.73747	0.41812
72.88235	0.42488
73.03757	0.43229
73.20314	0.41619
73.34801	0.41571
73.51359	0.40991
73.66881	0.40509
73.82403	0.39897
73.98960	0.40637
74.15517	0.40750
74.31040	0.40943
74.49666	0.42649
74.69328	0.43229
74.87955	0.42842
75.08651	0.43116
75.30382	0.44404
75.56253	0.43728
75.77984	0.42810
75.99715	0.42134
76.18342	0.41587
76.33864	0.41217
76.49387	0.42859
76.61804	0.43647
76.77327	0.42971
76.91814	0.45128
77.09406	0.45031
77.26998	0.44082
77.42520	0.45917
77.60112	0.46400
77.77704	0.45836
77.97366	0.43551
78.14958	0.45418
78.39793	0.45981
78.58420	0.45080
78.73942	0.45498
78.91534	0.45707
79.09126	0.46544
79.29823	0.46190
79.51554	0.46271
79.74320	0.46416
79.97086	0.46915
80.23991	0.47671
