Black Body Radiation Experiment Tue, Oct 30, 2018 3:21 PM
Sensor Position (Degrees)	Light Intensity (Volts)
4.86365	-0.12366
4.91539	-0.12769
4.96713	-0.13831
5.01888	-0.14330
5.09131	-0.13686
5.15340	-0.14411
5.22584	-0.12382
5.30862	-0.13284
5.38106	-0.13831
5.45350	-0.11900
5.52594	-0.11191
5.59837	-0.11964
5.66046	-0.11513
5.72255	-0.11014
5.78464	-0.10483
5.83638	-0.10708
5.88812	-0.11224
5.92952	-0.11835
5.97091	-0.12238
6.00195	-0.11996
6.03300	-0.12753
6.06404	-0.12608
6.10544	-0.12978
6.14683	-0.12849
6.18822	-0.12061
6.22961	-0.11320
6.27101	-0.11723
6.31240	-0.11304
6.35379	-0.12077
6.39519	-0.12688
6.43658	-0.13461
6.47797	-0.12817
6.51936	-0.14024
6.56076	-0.11739
6.60215	-0.12366
6.66424	-0.11900
6.71598	-0.11771
6.75737	-0.10902
6.80911	-0.13316
6.87120	-0.12061
6.92294	-0.12431
6.97468	-0.11819
7.03677	-0.13493
7.08851	-0.11996
7.14026	-0.13976
7.21269	-0.12914
7.27478	-0.12254
7.35757	-0.12366
7.45070	-0.13187
7.53349	-0.10837
7.60592	-0.11883
7.69906	-0.11336
7.80254	-0.12737
7.90602	-0.12640
8.00950	-0.12511
8.11299	-0.13187
8.20612	-0.14121
8.31995	-0.13477
8.42343	-0.13960
8.53726	-0.12817
8.65109	-0.12656
8.78562	-0.13010
8.90980	-0.12930
9.03398	-0.12865
9.16850	-0.12382
9.31338	-0.13364
9.44790	-0.12415
9.57208	-0.12543
9.69626	-0.12399
9.83079	-0.11352
9.96531	-0.12560
10.08949	-0.13026
10.20332	-0.13525
10.30680	-0.11127
10.38959	-0.12238
10.46203	-0.13734
10.52412	-0.14507
10.58620	-0.13799
10.64829	-0.13622
10.70003	-0.12898
10.75178	-0.12833
10.79317	-0.11723
10.83456	-0.12479
10.86561	-0.11385
10.90700	-0.11594
10.93804	-0.12737
10.97944	-0.12061
11.01048	-0.13187
11.04153	-0.13364
11.07257	-0.12930
11.10361	-0.12334
11.14501	-0.11401
11.17605	-0.11095
11.20710	-0.11626
11.24849	-0.10660
11.27953	-0.12833
11.31058	-0.12415
11.35197	-0.12238
11.38302	-0.12527
11.41406	-0.13219
11.45545	-0.12093
11.49685	-0.13091
11.53824	-0.09727
11.58998	-0.10306
11.64172	-0.12238
11.68311	-0.11449
11.72451	-0.12061
11.76590	-0.11626
11.80729	-0.10467
11.83834	-0.09759
11.87973	-0.11948
11.92112	-0.12511
11.96251	-0.10531
12.00391	-0.11867
12.02460	-0.12286
12.05565	-0.13187
12.08669	-0.11143
12.11774	-0.13493
12.13843	-0.12254
12.16948	-0.12366
12.20052	-0.10821
12.24192	-0.09533
12.28331	-0.09807
12.33505	-0.11642
12.39714	-0.11674
12.44888	-0.10467
12.51097	-0.09582
12.56271	-0.09727
12.62480	-0.09968
12.68689	-0.10000
12.74898	-0.09839
12.80072	-0.11385
12.86281	-0.11191
12.92490	-0.10515
12.98699	-0.12334
13.02838	-0.10354
13.08012	-0.11014
13.12151	-0.10049
13.16291	-0.09501
13.20430	-0.08616
13.24569	-0.10145
13.29743	-0.11948
13.32848	-0.10918
13.35952	-0.10161
13.40091	-0.09389
13.43196	-0.09904
13.47335	-0.07023
13.50440	-0.07264
13.56649	-0.08616
13.61823	-0.07682
13.66997	-0.06926
13.72171	-0.05268
13.79415	-0.05767
13.86658	-0.07699
13.91832	-0.05815
13.98041	-0.04399
14.03215	-0.05268
14.10459	-0.04705
14.16668	-0.04898
14.21842	-0.03337
14.27016	-0.02934
14.34260	-0.01775
14.41504	-0.02483
14.49782	-0.02049
14.55991	-0.01357
14.62200	-0.00842
14.69444	0.00027
14.75653	0.03552
14.83931	0.05098
14.91175	0.04373
14.99454	0.05098
15.04628	0.07480
15.10837	0.08333
15.19115	0.11456
15.26359	0.14610
15.34637	0.17717
15.41881	0.19407
15.49125	0.21435
15.56369	0.28437
15.64647	0.32123
15.71891	0.37000
15.78100	0.41780
15.84309	0.48138
15.90518	0.54689
15.96727	0.61465
16.01901	0.68596
16.08110	0.78028
16.13284	0.89102
16.19493	0.97745
16.24667	1.06566
16.30876	1.20376
16.38119	1.32448
16.45363	1.43152
16.52607	1.57815
16.57781	1.68776
16.63990	1.77855
16.70199	1.88413
16.76408	2.00421
16.82617	2.11157
16.88826	2.21539
16.95035	2.35124
17.02278	2.48001
17.08487	2.56274
17.15731	2.65497
17.21940	2.76024
17.29184	2.87678
17.35392	2.94728
17.41601	3.01038
17.47810	3.08893
17.52984	3.15267
17.57124	3.20981
17.61263	3.22011
17.67472	3.25472
17.71611	3.29448
17.76785	3.31427
17.80925	3.34808
17.86099	3.35677
17.91273	3.37351
17.95412	3.39138
17.99551	3.38880
18.03691	3.37930
18.07830	3.35838
18.11969	3.36111
18.17143	3.36047
18.22317	3.37737
18.27491	3.37914
18.32666	3.35081
18.36805	3.35210
18.41979	3.32023
18.47153	3.27645
18.54397	3.26277
18.59571	3.21464
18.65780	3.17424
18.71989	3.11758
18.78198	3.04434
18.83372	2.97657
18.88546	2.90318
18.94755	2.81867
18.99929	2.74801
19.04068	2.66141
19.09242	2.58286
19.13381	2.52347
19.17521	2.43607
19.20625	2.34174
19.24764	2.28798
19.28904	2.17740
19.32008	2.09757
19.36147	2.02127
19.41322	1.93274
19.46496	1.83858
19.51670	1.75472
19.56844	1.65927
19.62018	1.58459
19.68227	1.49928
19.74436	1.41236
19.80645	1.33124
19.86854	1.25784
19.93063	1.17752
19.99271	1.09012
20.05480	0.99645
20.10655	0.91001
20.17898	0.83983
20.23072	0.78157
20.29281	0.71058
20.34455	0.64684
20.38595	0.57457
20.43769	0.51405
20.48943	0.45096
20.54117	0.40766
20.58256	0.35986
20.62395	0.31752
20.66535	0.29837
20.69639	0.27020
20.73778	0.23817
20.76883	0.19777
20.79987	0.18007
20.82057	0.16236
20.85162	0.11938
20.87231	0.11166
20.89301	0.08059
20.92405	0.07190
20.94475	0.04872
20.96545	0.03182
20.98614	0.02635
21.00684	0.01830
21.02753	0.01846
21.05858	0.00655
21.07928	0.01058
21.09997	0.00881
21.12067	-0.01228
21.14136	-0.00970
21.16206	-0.00327
21.19311	-0.02822
21.22415	-0.02532
21.24485	-0.03353
21.28624	-0.03111
21.31728	-0.05107
21.34833	-0.04399
21.37937	-0.04737
21.42077	-0.05349
21.45181	-0.06395
21.49320	-0.06314
21.52425	-0.04850
21.56564	-0.06186
21.60703	-0.05188
21.64843	-0.05976
21.68982	-0.05880
21.74156	-0.04817
21.78295	-0.05413
21.83469	-0.05735
21.88643	-0.04495
21.93818	-0.05493
21.98992	-0.04447
22.04166	-0.05043
22.09340	-0.04721
22.15549	-0.04544
22.20723	-0.06298
22.25897	-0.07795
22.32106	-0.07956
22.37280	-0.06411
22.43489	-0.05670
22.49698	-0.05349
22.56942	-0.04882
22.64185	-0.04882
22.72464	-0.05574
22.78673	-0.06089
22.89021	-0.06765
22.97300	-0.05171
23.07648	-0.07650
23.19031	-0.07602
23.29379	-0.06717
23.39727	-0.06363
23.51110	-0.08037
23.62493	-0.07280
23.71807	-0.05992
23.83190	-0.05815
23.94573	-0.04705
24.06990	-0.03996
24.18373	-0.05043
24.28722	-0.06330
24.41139	-0.06266
24.54592	-0.06298
24.68045	-0.06765
24.82532	-0.05558
24.94950	-0.06202
25.06333	-0.03852
25.17716	-0.05413
25.27029	-0.04705
25.34273	-0.05268
25.42552	-0.05220
25.48761	-0.07039
25.54970	-0.06524
25.61179	-0.05574
25.66353	-0.06604
25.71527	-0.04495
25.75666	-0.05075
25.80840	-0.04914
25.84979	-0.06137
25.90153	-0.05252
25.94293	-0.05687
25.99467	-0.06556
26.04641	-0.06491
26.09815	-0.03932
26.14989	-0.03353
26.22233	-0.04335
26.29477	-0.03498
26.36720	-0.04946
26.46034	-0.05445
26.53277	-0.05912
26.63626	-0.06250
26.71904	-0.06717
26.80183	-0.06282
26.87427	-0.05719
26.94670	-0.04045
27.02949	-0.04286
27.11227	-0.04077
27.19506	-0.02693
27.26750	-0.03288
27.33993	-0.05397
27.43307	-0.06540
27.51585	-0.05703
27.61934	-0.03401
27.71247	-0.04495
27.81595	-0.02548
27.87804	-0.03739
27.95048	-0.04270
28.02292	-0.04479
28.08500	-0.05381
28.15744	-0.05316
28.21953	-0.05220
28.29197	-0.04318
28.36441	-0.04978
28.44719	-0.03868
28.51963	-0.02789
28.61276	-0.03546
28.69555	-0.03015
28.77833	-0.05204
28.85077	-0.03884
28.94390	-0.04544
29.02669	-0.03707
29.13017	-0.04206
29.22331	-0.03514
29.34748	-0.02870
29.44062	-0.03160
29.54410	-0.02290
29.66828	-0.01389
29.79246	-0.01840
29.89594	-0.03288
29.99942	-0.03530
30.07186	-0.03884
30.14430	-0.03079
30.19604	-0.04624
30.25813	-0.02661
30.30987	-0.04512
30.36161	-0.04029
30.41335	-0.02741
30.47544	-0.01711
30.54787	-0.02017
30.62031	-0.01534
30.69275	-0.02693
30.75484	-0.01421
30.80658	-0.02049
30.86867	-0.03337
30.93076	-0.03980
30.99285	-0.03192
31.05494	-0.03594
31.10668	-0.03803
31.16877	-0.03481
31.22051	-0.03723
31.27225	-0.01582
31.33434	-0.02982
31.38608	-0.02709
31.44817	-0.02644
31.49991	-0.02387
31.55165	-0.02741
31.61374	-0.02564
31.66548	-0.03723
31.72757	-0.02516
31.77931	-0.03320
31.84140	-0.02982
31.90349	-0.03514
31.96558	-0.03948
32.03802	-0.02644
32.11045	-0.01469
32.17254	-0.00729
32.25533	-0.00970
32.31742	-0.01614
32.38985	-0.01647
32.45194	-0.01099
32.51403	-0.02548
32.58647	-0.02178
32.65891	-0.04560
32.74169	-0.03530
32.81413	-0.03819
32.89692	-0.04109
32.97970	-0.01968
33.07283	-0.01679
33.15562	-0.00649
33.25910	-0.00697
33.36258	-0.00665
33.48676	-0.01421
33.59024	-0.01051
33.69373	0.00414
33.78686	-0.00745
33.86965	-0.00616
33.95243	-0.00745
34.03522	-0.00970
34.12835	-0.00713
34.22148	-0.00327
34.31462	-0.01373
34.39740	-0.01035
34.48019	-0.00520
34.56297	-0.01083
34.64576	-0.02033
34.72855	-0.01759
34.83203	-0.03803
34.93551	-0.02757
35.03899	-0.03015
35.14247	-0.02451
35.23561	-0.02805
35.32874	-0.02097
35.42188	-0.01502
35.50466	-0.00311
35.57710	-0.00021
35.64954	-0.00198
35.72197	-0.01389
35.80476	-0.03127
35.86685	-0.01502
35.93929	-0.02902
36.02207	-0.04174
36.10486	-0.03900
36.19799	-0.02693
36.28078	-0.01872
36.36356	-0.02387
36.44635	-0.02049
36.51878	-0.02242
36.59122	-0.01453
36.66366	-0.01131
36.73610	-0.02017
36.79819	-0.01276
36.86027	-0.01952
36.92236	-0.03449
36.98445	-0.03176
37.05689	-0.03143
37.10863	-0.03996
37.18107	-0.02966
37.25351	-0.00987
37.32594	-0.02129
37.40873	-0.01904
37.50186	-0.01196
37.59500	-0.00729
37.68813	-0.00568
37.77092	-0.02580
37.88475	-0.02403
37.90544	-0.03337
37.99858	-0.01566
38.11241	-0.02918
38.19519	-0.02982
38.27798	-0.02677
38.36076	-0.01437
38.43320	-0.03304
38.49529	-0.02564
38.55738	-0.03176
38.61947	-0.03079
38.68156	-0.02950
38.75399	-0.02661
38.82643	-0.01405
38.89887	-0.01840
38.98165	-0.01614
39.05409	-0.03401
39.12653	-0.02822
39.20932	-0.01647
39.28175	-0.03079
39.37489	-0.03465
39.48872	-0.03948
39.58185	-0.03514
39.68533	-0.02065
39.79916	-0.00632
39.90264	-0.02306
39.99578	-0.03031
40.08891	-0.03594
40.19239	-0.02097
40.28553	-0.03143
40.37866	-0.02403
40.45110	-0.03546
40.53388	-0.01341
40.60632	-0.02290
40.67876	-0.02596
40.75120	-0.01856
40.81329	-0.02741
40.87537	-0.03256
40.92712	-0.03320
40.98920	-0.04077
41.05129	-0.03143
41.12373	-0.02725
41.18582	-0.02371
41.25826	-0.03691
41.31000	-0.03658
41.38244	-0.04318
41.45487	-0.04125
41.51696	-0.03884
41.58940	-0.03562
41.67219	-0.03176
41.75497	-0.02950
41.83776	-0.03047
41.91019	-0.02628
42.01368	-0.00520
42.10681	-0.02451
42.21029	-0.03369
42.32412	-0.02918
42.44830	-0.03111
42.56213	-0.02677
42.67596	-0.03916
42.75875	-0.04206
42.83118	-0.03771
42.91397	-0.03578
42.99675	-0.03562
43.10024	-0.03530
43.20372	-0.03481
43.30720	-0.03272
43.42103	-0.02580
43.52451	-0.03530
43.62799	-0.00987
43.74182	-0.01695
43.84531	-0.01663
43.95914	-0.01325
44.07297	-0.03498
44.18680	-0.03932
44.30063	-0.04222
44.41446	-0.03304
44.51794	-0.04238
44.64212	-0.03642
44.76630	-0.02982
44.89047	-0.02339
44.99396	-0.00842
45.08709	-0.02323
45.20092	-0.01791
45.31475	-0.03127
45.40788	-0.02226
45.50102	-0.03739
45.59415	-0.03015
45.67694	-0.02886
45.75972	-0.02419
45.84251	-0.03256
45.91495	-0.02612
45.98738	-0.03337
46.04947	-0.02757
46.12191	-0.01630
46.19435	-0.01115
46.26678	-0.00632
46.33922	-0.01840
46.41166	-0.01936
46.48410	-0.04157
46.56688	-0.03192
46.67036	-0.04109
46.76350	-0.03884
46.86698	-0.04978
46.97046	-0.03143
47.06360	-0.03240
47.16708	-0.02081
47.26021	-0.01003
47.37404	-0.01357
47.47752	-0.01421
47.57066	-0.01566
47.66379	-0.03996
47.75693	-0.03819
47.87076	-0.03723
47.97424	-0.03916
48.06737	-0.02950
48.16050	-0.03192
48.26399	-0.02323
48.35712	-0.00842
48.43991	-0.01244
48.53304	-0.01389
48.61583	-0.02355
48.70896	-0.04125
48.80209	-0.03272
48.89523	-0.03755
48.98836	-0.03514
49.08149	-0.01952
49.19532	-0.01695
49.28846	-0.00439
49.41264	-0.01131
49.53681	-0.00005
49.66099	-0.00504
49.80587	-0.01421
49.90935	-0.01936
50.02318	-0.02033
50.14736	-0.03063
50.26119	-0.02081
50.35432	-0.03208
50.43711	-0.02371
50.49920	-0.01518
50.56129	-0.01888
50.62338	-0.02290
50.69581	-0.02822
50.75790	-0.01325
50.81999	-0.01727
50.88208	-0.01148
50.93382	-0.00987
50.99591	-0.02323
51.04765	-0.01083
51.09939	-0.02113
51.16148	-0.02145
51.22357	-0.02483
51.27531	-0.00343
51.33740	-0.00874
51.39949	-0.00632
51.47193	-0.00938
51.54436	-0.00665
51.61680	-0.01695
51.68924	-0.01727
51.76168	-0.01453
51.84446	-0.00842
51.91690	-0.02129
51.99969	-0.00697
52.06177	-0.00278
52.14456	0.00559
52.23769	0.02152
52.33083	0.02812
52.43431	0.02104
52.52744	0.01009
52.64127	0.00526
52.77580	0.01106
52.87928	0.01927
53.00346	0.00961
53.11729	0.00285
53.25182	-0.00407
53.38634	-0.01099
53.53122	-0.01469
53.67609	-0.00713
53.83132	-0.00745
53.94515	-0.01840
54.07967	0.00494
54.22455	0.02136
54.35907	0.03150
54.49360	0.02152
54.62813	0.01605
54.75231	0.00526
54.85579	-0.00536
54.95927	-0.00085
55.05240	0.00832
55.15589	0.02603
55.23867	0.03665
55.32146	0.02313
55.38355	0.02152
55.44563	0.01524
55.50772	0.00687
55.56981	0.00156
55.63190	0.01170
55.68364	0.02490
55.73538	0.03182
55.78713	0.03987
55.82852	0.02780
55.88026	0.01074
55.94235	0.01122
56.00444	0.01669
56.06653	0.03585
56.12862	0.04068
56.20105	0.03520
56.27349	0.02667
56.34593	0.03279
56.40802	0.01186
56.49080	0.02217
56.56324	0.00929
56.63568	0.03794
56.72881	0.04196
56.81160	0.04389
56.90473	0.03633
56.99786	0.02474
57.09100	0.01669
57.20483	0.01122
57.30831	0.01685
57.41179	0.01943
57.51527	0.03504
57.60841	0.03713
57.69119	0.04486
57.76363	0.04599
57.83607	0.02039
57.91885	0.01943
58.00164	0.02538
58.09477	0.02780
58.17756	0.03198
58.27069	0.03617
58.35348	0.04776
58.44661	0.05178
58.51905	0.04534
58.59149	0.02989
58.67427	0.03327
58.75706	0.03601
58.86054	0.03649
58.95367	0.05581
59.05716	0.06224
59.17099	0.06176
59.28482	0.05935
59.39865	0.04856
59.51248	0.03037
59.63665	0.02764
59.76083	0.04518
59.87466	0.06788
59.98849	0.05613
60.09197	0.05677
60.21615	0.05500
60.32998	0.05983
60.42312	0.06080
60.51625	0.03311
60.60938	0.03343
60.69217	0.05017
60.78530	0.05436
60.88879	0.05098
60.99227	0.05114
61.07505	0.06643
61.16819	0.06611
61.26132	0.06257
61.36480	0.07576
61.46828	0.06128
61.57177	0.07882
61.68560	0.07415
61.78908	0.07222
61.89256	0.07480
62.00639	0.07625
62.12022	0.07367
62.22370	0.07061
62.33753	0.07238
62.44102	0.07737
62.54450	0.07158
62.63763	0.08156
62.74111	0.06176
62.84459	0.06096
62.94808	0.05162
63.04121	0.06900
63.12400	0.06498
63.20678	0.07464
63.29992	0.08494
63.39305	0.07174
63.47583	0.07029
63.56897	0.06369
63.66210	0.05854
63.73454	0.07013
63.81733	0.07625
63.91046	0.10554
64.00359	0.08639
64.09673	0.08043
64.18986	0.08607
64.27265	0.07013
64.35543	0.06595
64.44857	0.07110
64.53135	0.07303
64.61414	0.08928
64.70727	0.10506
64.80040	0.08816
64.87284	0.08735
64.94528	0.09540
65.00737	0.08478
65.07981	0.08381
65.14189	0.08768
65.20398	0.09363
65.26607	0.10103
65.31781	0.10329
65.37990	0.10651
65.44199	0.11101
65.49373	0.10297
65.54547	0.09556
65.60756	0.09186
65.66965	0.10715
65.72139	0.12019
65.79383	0.13033
65.84557	0.13451
65.90766	0.13725
65.96975	0.12260
66.04219	0.13757
66.11462	0.14465
66.19741	0.16172
66.25950	0.18892
66.33194	0.22964
66.41472	0.27036
66.49751	0.31270
66.59064	0.36919
66.69412	0.42118
66.80795	0.49474
66.92178	0.59469
67.06666	0.68805
67.21153	0.80845
67.36676	0.91758
67.51163	0.97423
67.66685	1.03121
67.86347	0.99661
68.04974	0.96216
68.22566	0.90567
68.41192	0.81344
68.60854	0.73714
68.79481	0.65055
69.01212	0.60757
69.21908	0.54045
69.41570	0.47719
69.60197	0.42955
69.78823	0.40154
69.94346	0.36436
70.08833	0.33652
70.20216	0.30690
70.31599	0.29901
70.42982	0.28485
70.53330	0.26119
70.66783	0.23930
70.78166	0.23431
70.93688	0.23061
71.09211	0.19697
71.22663	0.20421
71.36116	0.19085
71.52673	0.19021
71.67161	0.18650
71.84753	0.16976
72.02344	0.18409
72.22006	0.17652
72.40633	0.18039
72.57190	0.18441
72.73747	0.16944
72.90304	0.16300
73.09966	0.15319
73.29627	0.16928
73.50324	0.15737
73.72055	0.17137
73.96891	0.16445
74.17587	0.16558
74.40353	0.15383
74.64154	0.15512
74.84850	0.14482
75.05547	0.14836
75.24173	0.15061
75.41765	0.16091
75.55218	0.16172
75.69705	0.17572
75.88332	0.18361
76.06959	0.16751
76.28690	0.15673
76.47317	0.14739
76.70083	0.14659
76.93884	0.15737
77.17685	0.15721
77.39416	0.18071
77.60112	0.18988
77.77704	0.18795
77.92192	0.18586
78.03575	0.17701
78.13923	0.16638
78.25306	0.15592
78.39793	0.16172
78.55316	0.16671
78.67733	0.17652
78.83256	0.18779
78.99813	0.19085
79.13266	0.19954
79.27753	0.18441
79.44310	0.18167
79.60867	0.18039
79.77424	0.17765
79.90877	0.17089
80.05365	0.16912
