Black Body Radiation Experiment Tue, Oct 30, 2018 3:32 PM
Sensor Position (Degrees)	Light Intensity (Volts)
6.67459	0.24928
6.78842	0.24960
6.93329	0.23511
7.06782	0.26473
7.18165	0.24783
7.32652	0.25523
7.43000	0.25314
7.54383	0.25894
7.66801	0.25153
7.80254	0.23817
7.91637	0.25185
8.05090	0.24493
8.19577	0.24026
8.31995	0.24155
8.45448	0.23769
8.57865	0.24026
8.72353	0.24461
8.86840	0.23189
9.02363	0.24042
9.24094	0.25894
9.45825	0.24187
9.64452	0.26296
9.81009	0.24622
9.94462	0.25765
10.09984	0.24509
10.23437	0.25684
10.36889	0.25298
10.48272	0.25427
10.59655	0.26425
10.70003	0.26763
10.79317	0.26618
10.88630	0.24268
10.95874	0.26505
11.04153	0.27133
11.12431	0.27101
11.21744	0.25636
11.28988	0.26425
11.35197	0.26199
11.43476	0.26570
11.52789	0.24284
11.60033	0.25491
11.69346	0.25668
11.77625	0.25217
11.86938	0.25073
11.96251	0.25427
12.03495	0.27841
12.11774	0.26183
12.24192	0.26618
12.32470	0.26119
12.41784	0.26698
12.51097	0.27423
12.60410	0.27728
12.69724	0.27745
12.81107	0.27873
12.90420	0.26859
12.99733	0.28243
13.08012	0.27181
13.19395	0.26843
13.28708	0.28179
13.35952	0.27358
13.44231	0.26714
13.52509	0.28582
13.59753	0.28404
13.66997	0.29113
13.73206	0.28936
13.80449	0.30948
13.85623	0.31382
13.92867	0.31591
14.00111	0.32895
14.08389	0.33539
14.16668	0.34537
14.24947	0.34279
14.34260	0.36662
14.40469	0.36340
14.50817	0.40315
14.59096	0.41667
14.69444	0.42698
14.79792	0.45048
14.93245	0.47639
15.06697	0.54206
15.20150	0.58150
15.32568	0.64105
15.46020	0.72089
15.61543	0.79460
15.76030	0.91082
15.90518	1.04280
16.02936	1.18606
16.16388	1.32802
16.28806	1.48785
16.43294	1.66958
16.57781	1.83488
16.71234	2.04864
16.85721	2.23197
17.00209	2.38891
17.17801	2.52991
17.33323	2.69618
17.50915	2.80193
17.67472	2.86583
17.85064	2.89448
17.98516	2.93472
18.09899	2.95774
18.21283	2.91895
18.29561	2.84491
18.36805	2.78857
18.43014	2.68990
18.50257	2.60685
18.56466	2.52154
18.63710	2.41579
18.70954	2.30746
18.78198	2.20332
18.85441	2.10079
18.94755	1.97653
19.04068	1.85548
19.13381	1.75167
19.23730	1.63529
19.34078	1.52085
19.44426	1.40995
19.55809	1.30066
19.67192	1.20666
19.77540	1.09898
19.89958	1.00514
20.02376	0.92530
20.15829	0.84193
20.29281	0.77288
20.44804	0.70962
20.59291	0.64733
20.76883	0.61337
20.93440	0.56765
21.11032	0.54528
21.29659	0.50375
21.49320	0.48267
21.65877	0.46239
21.83469	0.44661
22.00026	0.42987
22.16584	0.41217
22.33141	0.39398
22.49698	0.39237
22.65220	0.38577
22.79708	0.36163
22.91091	0.35551
23.03508	0.35052
23.15926	0.34279
23.27309	0.34617
23.37657	0.33346
23.46971	0.35615
23.59389	0.34859
23.72841	0.32815
23.85259	0.32831
23.99747	0.32589
24.17339	0.32155
24.34931	0.31962
24.51488	0.32251
24.65975	0.33475
24.85637	0.31801
25.03229	0.32638
25.21855	0.32187
25.38413	0.32316
25.53935	0.32267
25.66353	0.34151
25.75666	0.32654
25.87049	0.32960
25.97397	0.34279
26.08780	0.32541
26.20163	0.32718
26.34651	0.34215
26.48103	0.33185
26.62591	0.33201
26.76044	0.32895
26.78113	0.31994
26.90531	0.33941
26.99844	0.33491
27.06053	0.33169
27.12262	0.32364
27.18471	0.33040
27.26750	0.32074
27.36063	0.32815
27.49516	0.33314
27.68142	0.31929
27.83665	0.32235
28.05396	0.32300
28.26092	0.31270
28.41615	0.32316
28.58172	0.33024
28.71624	0.35165
28.87147	0.34392
29.00599	0.33571
29.16122	0.34360
29.28539	0.35277
29.41992	0.34859
29.55445	0.33845
29.67863	0.34746
29.81315	0.33040
29.94768	0.33024
30.09255	0.35326
30.22708	0.33249
30.37196	0.31736
30.51683	0.32927
30.66171	0.32123
30.79623	0.32863
30.93076	0.31221
31.07563	0.34778
31.19981	0.34328
31.34469	0.34344
31.48956	0.34102
31.63444	0.34762
31.75861	0.35551
31.90349	0.34907
32.05871	0.34988
32.20359	0.34167
32.35881	0.35068
32.51403	0.34714
32.65891	0.34714
32.77274	0.35004
32.87622	0.33185
32.97970	0.33958
33.06249	0.34617
33.14527	0.33877
33.21771	0.33169
33.26945	0.32412
33.32119	0.34215
33.38328	0.35165
33.42467	0.34795
33.47641	0.35631
33.52816	0.34939
33.57990	0.35986
33.62129	0.36243
33.69373	0.35809
33.75582	0.34859
33.84895	0.35149
33.93174	0.35986
34.04557	0.35438
34.16974	0.35213
34.30427	0.34376
34.44914	0.36613
34.58367	0.34456
34.72855	0.34811
34.88377	0.35986
35.03899	0.34843
35.19421	0.35390
35.35979	0.34795
35.51501	0.36066
35.67023	0.35503
35.83580	0.36517
35.99103	0.33861
36.16695	0.34891
36.34286	0.34988
36.49809	0.34070
36.69470	0.35921
36.89132	0.35422
37.07759	0.34811
37.27420	0.35213
37.46047	0.35020
37.60534	0.35261
37.75022	0.35342
37.90544	0.34795
38.02962	0.34376
38.14345	0.35631
38.24693	0.35712
38.35041	0.34939
38.45390	0.34988
38.55738	0.35052
38.66086	0.34827
38.77469	0.34698
38.90922	0.35133
39.08514	0.33974
39.25071	0.34553
39.43698	0.35084
39.62324	0.34875
39.84055	0.35310
40.03717	0.35519
40.22344	0.35084
40.39936	0.35261
40.52354	0.34312
40.65806	0.32927
40.80294	0.34135
40.94781	0.35036
41.10303	0.36259
41.25826	0.36147
41.39278	0.35487
41.54801	0.33861
41.71358	0.35503
41.88950	0.34489
42.05507	0.35229
42.22064	0.35004
42.39656	0.35245
42.55178	0.35084
42.67596	0.35310
42.81049	0.35631
42.94501	0.35277
43.08989	0.36758
43.23476	0.35438
43.36929	0.34778
43.51416	0.36002
43.64869	0.35197
43.79357	0.35599
43.94879	0.35969
44.11436	0.36356
44.30063	0.36533
44.50759	0.37177
44.69386	0.37080
44.90082	0.36436
45.10779	0.35519
45.30440	0.36452
45.50102	0.35438
45.65624	0.35680
45.79077	0.34955
45.91495	0.34634
46.04947	0.35213
46.20470	0.35953
46.38061	0.36356
46.55653	0.36468
46.73245	0.36147
46.92907	0.37193
47.11534	0.36629
47.31195	0.37643
47.49822	0.37756
47.65344	0.35986
47.80867	0.36984
47.92250	0.38545
48.05702	0.36855
48.17085	0.37289
48.28468	0.38400
48.39851	0.36130
48.51234	0.37161
48.65722	0.37450
48.80209	0.38835
48.96766	0.37386
49.11254	0.37724
49.28846	0.36903
49.46438	0.36259
49.64030	0.36887
49.83691	0.38046
50.02318	0.36903
50.23014	0.38352
50.43711	0.38336
50.65442	0.38947
50.88208	0.37901
51.10974	0.38625
51.28566	0.37515
51.50297	0.37933
51.65819	0.38770
51.86516	0.38142
52.07212	0.37273
52.25839	0.37917
52.42396	0.38110
52.57918	0.38448
52.72406	0.38529
52.85859	0.38802
52.96207	0.39430
53.06555	0.38609
53.17938	0.39639
53.30356	0.39253
53.42774	0.39221
53.56226	0.37660
53.72783	0.37112
53.87271	0.38658
54.01758	0.38658
54.18315	0.38126
54.32803	0.38319
54.51430	0.37595
54.71091	0.37965
54.90753	0.38142
55.12484	0.38384
55.28006	0.39832
55.43529	0.39704
55.55946	0.40364
55.72504	0.40283
55.86991	0.39462
56.01479	0.41185
56.18036	0.38609
56.33558	0.39832
56.52185	0.37917
56.71846	0.41088
56.89438	0.40187
57.05995	0.39913
57.26692	0.39849
57.44284	0.39414
57.59806	0.39929
57.75328	0.40557
57.90851	0.39897
58.07408	0.41877
58.19825	0.41893
58.33278	0.42424
58.46731	0.41877
58.60183	0.42859
58.73636	0.40187
58.87089	0.41571
59.01576	0.40669
59.15029	0.41732
59.32621	0.40492
59.49178	0.40412
59.67805	0.40750
59.85397	0.41523
60.04023	0.41442
60.19546	0.42182
60.34033	0.43502
60.49555	0.44259
60.64043	0.43036
60.79565	0.43921
60.93018	0.44500
61.06471	0.42746
61.18888	0.44017
61.32341	0.43921
61.45794	0.44017
61.61316	0.44484
61.75803	0.42569
61.91326	0.42070
62.05813	0.44275
62.20301	0.43374
62.35823	0.43454
62.48241	0.43921
62.58589	0.45353
62.69972	0.45305
62.79285	0.46287
62.88599	0.46319
62.96877	0.46078
63.05156	0.48025
63.12400	0.46367
63.18609	0.45949
63.26887	0.45209
63.34131	0.45530
63.42409	0.45209
63.49653	0.45756
63.56897	0.44838
63.64141	0.45852
63.71384	0.46319
63.79663	0.47478
63.87941	0.47204
63.97255	0.47494
64.07603	0.48267
64.17951	0.48927
64.30369	0.49313
64.43822	0.48476
64.59344	0.46866
64.73831	0.48218
64.89354	0.47752
65.05911	0.47253
65.21433	0.48524
65.39025	0.48589
65.55582	0.48057
65.71105	0.50037
65.89731	0.51534
66.05254	0.52323
66.21811	0.54158
66.38368	0.55172
66.53890	0.60773
66.73552	0.65747
66.92178	0.77223
67.11840	0.97246
67.26327	1.27185
67.41850	1.59248
67.56337	1.91600
67.69790	2.21475
67.81173	2.48017
67.91521	2.64709
68.00834	2.72998
68.11183	2.73401
68.24635	2.66785
68.37053	2.56242
68.50506	2.37506
68.66028	2.19269
68.78446	2.01499
68.93968	1.83263
69.09491	1.68165
69.26048	1.53759
69.46744	1.40770
69.68475	1.31788
69.94346	1.21406
70.16077	1.11910
70.33669	1.05069
70.48156	0.98437
70.67818	0.91049
70.90584	0.88699
71.10246	0.84144
71.29907	0.81247
71.49569	0.76499
71.70265	0.74390
71.90961	0.72378
72.12693	0.70334
72.34424	0.68628
72.54085	0.67115
72.71677	0.65473
72.88235	0.63735
73.02722	0.62640
73.17209	0.61658
73.30662	0.61996
73.43080	0.60854
73.55498	0.62817
73.68950	0.60902
73.83438	0.60741
73.97925	0.61836
74.14483	0.60982
74.28970	0.59502
74.45527	0.59711
74.61049	0.58906
74.76572	0.58246
74.88990	0.57538
75.03477	0.57490
75.17964	0.57280
75.32452	0.57667
75.45905	0.56620
75.58322	0.58230
75.69705	0.57441
75.81088	0.58246
75.93506	0.57634
76.07994	0.57940
76.22481	0.57441
76.36969	0.58021
76.51456	0.57763
76.66978	0.56572
76.83536	0.57296
76.99058	0.58970
77.14580	0.57602
77.28033	0.58761
77.39416	0.59952
77.49764	0.58826
77.60112	0.58616
77.69426	0.60065
77.77704	0.59244
77.87018	0.60049
77.94261	0.59840
78.03575	0.58890
78.13923	0.59067
78.24271	0.58906
78.34619	0.59727
78.46002	0.59308
78.58420	0.58649
78.70838	0.59534
78.84291	0.60339
78.99813	0.59679
79.16370	0.59582
79.33962	0.59276
79.54658	0.58117
79.73285	0.60644
79.93981	0.60001
80.14678	0.59437
