Black Body Radiation Experiment Tue, Oct 30, 2018 3:37 PM
Sensor Position (Degrees)	Light Intensity (Volts)
6.48832	-0.02918
6.58145	-0.02870
6.65389	-0.02355
6.73668	-0.02789
6.80911	-0.02532
6.88155	-0.03015
6.95399	-0.02741
7.02643	-0.03063
7.09886	-0.02773
7.17130	-0.02789
7.26443	-0.03127
7.35757	-0.03224
7.45070	-0.02773
7.55418	-0.02902
7.65767	-0.02966
7.76115	-0.02918
7.85428	-0.02886
7.95776	-0.02709
8.06124	-0.02838
8.16473	-0.02838
8.28891	-0.02870
8.41308	-0.02870
8.56831	-0.02709
8.70283	-0.02371
8.83736	-0.02709
8.95119	-0.02677
9.04432	-0.02644
9.14781	-0.02999
9.25129	-0.02934
9.34442	-0.02693
9.43755	-0.03015
9.53069	-0.02838
9.63417	-0.02773
9.71696	-0.02886
9.81009	-0.02789
9.89288	-0.02741
9.97566	-0.02580
10.06879	-0.02693
10.17228	-0.02516
10.28611	-0.02451
10.37924	-0.02950
10.48272	-0.02596
10.60690	-0.02693
10.72073	-0.02854
10.83456	-0.02532
10.95874	-0.02612
11.05187	-0.02500
11.16570	-0.02918
11.26919	-0.02580
11.37267	-0.02693
11.47615	-0.02274
11.55894	-0.02918
11.66242	-0.02274
11.73485	-0.02854
11.78660	-0.02451
11.84868	-0.02339
11.90043	-0.02661
11.95217	-0.02290
11.99356	-0.02580
12.04530	-0.02596
12.08669	-0.02838
12.13843	-0.02741
12.17983	-0.02339
12.23157	-0.02709
12.28331	-0.02789
12.33505	-0.02451
12.38679	-0.02725
12.43853	-0.02194
12.50062	-0.02210
12.57306	-0.02580
12.63515	-0.02371
12.69724	-0.02483
12.75933	-0.02596
12.82141	-0.02065
12.89385	-0.02467
12.98699	-0.02532
13.08012	-0.02644
13.17325	-0.02097
13.25604	-0.02564
13.34917	-0.02403
13.44231	-0.02564
13.50440	-0.02145
13.58718	-0.02419
13.64927	-0.02725
13.72171	-0.02258
13.78380	-0.02145
13.85623	-0.02306
13.91832	-0.02403
13.98041	-0.01679
14.04250	-0.01807
14.11494	-0.01920
14.16668	-0.01775
14.22877	-0.01389
14.30121	-0.01807
14.37364	-0.01775
14.42539	-0.01502
14.49782	-0.01630
14.55991	-0.01228
14.62200	-0.01630
14.72548	-0.00761
14.79792	-0.01663
14.91175	-0.00632
15.01523	-0.01212
15.12906	-0.00375
15.23254	-0.00117
15.35672	0.00253
15.48090	0.00655
15.61543	0.00832
15.73961	0.01380
15.86378	0.02152
15.99831	0.02458
16.12249	0.04164
16.23632	0.05468
16.33980	0.06192
16.43294	0.07657
16.50537	0.08349
16.56746	0.09653
16.63990	0.11311
16.71234	0.12614
16.79512	0.13934
16.86756	0.14755
16.95035	0.16059
17.03313	0.16815
17.14696	0.17813
17.21940	0.19037
17.31253	0.19455
17.43671	0.21000
17.51950	0.21515
17.64367	0.22272
17.72646	0.22674
17.85064	0.23318
17.95412	0.23302
18.07830	0.22900
18.18178	0.22996
18.29561	0.22594
18.39909	0.22578
18.50257	0.21886
18.61640	0.21065
18.73023	0.20517
18.86476	0.19825
18.98894	0.18715
19.13381	0.17926
19.25799	0.16767
19.39252	0.15560
19.51670	0.13789
19.64088	0.12486
19.77540	0.11697
19.88923	0.10474
20.00306	0.09138
20.09620	0.07657
20.19968	0.06627
20.31351	0.06224
20.41699	0.05355
20.52047	0.04132
20.62395	0.03343
20.71709	0.02490
20.81022	0.01895
20.89301	0.01895
20.97579	0.01025
21.04823	0.00784
21.13102	0.00349
21.21380	-0.00037
21.28624	-0.00005
21.33798	-0.00294
21.40007	-0.01019
21.45181	-0.01035
21.51390	-0.00954
21.56564	-0.01164
21.60703	-0.01405
21.65877	-0.01856
21.71052	-0.01502
21.77260	-0.01518
21.82435	-0.01985
21.87609	-0.01582
21.92783	-0.02081
22.01061	-0.01759
22.10375	-0.01727
22.18653	-0.02001
22.26932	-0.02065
22.36245	-0.02145
22.46593	-0.02049
22.55907	-0.02049
22.65220	-0.02323
22.73499	-0.01952
22.83847	-0.02033
22.94195	-0.02371
23.05578	-0.02178
23.16961	-0.01985
23.30414	-0.02371
23.41797	-0.02065
23.54215	-0.02500
23.63528	-0.02194
23.72841	-0.02290
23.81120	-0.02226
23.90433	-0.02323
23.98712	-0.02306
24.08025	-0.02323
24.16304	-0.02145
24.25617	-0.02162
24.34931	-0.02387
24.45279	-0.02081
24.55627	-0.02033
24.65975	-0.02355
24.76323	-0.02306
24.87706	-0.02580
24.99089	-0.01952
25.10472	-0.01968
25.22890	-0.01872
25.35308	-0.02049
25.48761	-0.02258
25.64283	-0.02194
25.77736	-0.02081
25.91188	-0.02210
26.05676	-0.02306
26.18094	-0.02129
26.29477	-0.02113
26.40860	-0.02371
26.49138	-0.02355
26.59486	-0.02323
26.66730	-0.02435
26.72939	-0.02467
26.80183	-0.02178
26.86392	-0.02516
26.93635	-0.02049
26.99844	-0.02162
27.06053	-0.02339
27.11227	-0.02355
27.18471	-0.02403
27.25715	-0.02355
27.32959	-0.02113
27.40202	-0.02081
27.48481	-0.02387
27.56759	-0.02419
27.65038	-0.02258
27.73317	-0.02419
27.83665	-0.02677
27.94013	-0.02467
28.04361	-0.02467
28.15744	-0.02419
28.27127	-0.02306
28.39545	-0.02564
28.51963	-0.01840
28.65416	-0.01952
28.78868	-0.02773
28.94390	-0.02129
29.07843	-0.02580
29.22331	-0.01920
29.36818	-0.02129
29.50271	-0.02178
29.64758	-0.01888
29.78211	-0.02049
29.92698	-0.02435
30.08221	-0.02178
30.21673	-0.02097
30.38230	-0.02242
30.53753	-0.01968
30.69275	-0.02371
30.80658	-0.02081
30.92041	-0.02371
31.02389	-0.02065
31.12737	-0.02145
31.22051	-0.02081
31.29295	-0.02145
31.36538	-0.02371
31.43782	-0.01920
31.49991	-0.01968
31.56200	-0.02500
31.63444	-0.02403
31.70687	-0.02290
31.77931	-0.02258
31.84140	-0.02081
31.91384	-0.01936
31.99662	-0.02033
32.07941	-0.01888
32.15185	-0.02226
32.23463	-0.01711
32.31742	-0.02242
32.40020	-0.02081
32.47264	-0.02226
32.56577	-0.02097
32.63821	-0.02210
32.72100	-0.02178
32.81413	-0.02129
32.89692	-0.02226
33.00040	-0.02113
33.10388	-0.01936
33.19701	-0.02242
33.30050	-0.02516
33.42467	-0.02500
33.52816	-0.02033
33.64199	-0.02580
33.76616	-0.02129
33.90069	-0.01872
34.03522	-0.02162
34.15940	-0.01952
34.29392	-0.02210
34.42845	-0.01856
34.56297	-0.02274
34.70785	-0.02145
34.84238	-0.02451
34.97690	-0.02290
35.10108	-0.01985
35.23561	-0.01695
35.37013	-0.02097
35.48396	-0.02017
35.57710	-0.01904
35.65988	-0.01840
35.74267	-0.01872
35.83580	-0.02323
35.91859	-0.02129
35.99103	-0.01791
36.06346	-0.02258
36.12555	-0.01920
36.17729	-0.02033
36.21869	-0.02081
36.27043	-0.02049
36.32217	-0.01904
36.36356	-0.02033
36.41530	-0.01759
36.46704	-0.01824
36.52913	-0.01856
36.60157	-0.01807
36.68436	-0.01807
36.77749	-0.01807
36.86027	-0.02049
36.94306	-0.01936
37.03619	-0.01920
37.11898	-0.02033
37.21211	-0.02258
37.28455	-0.01743
37.36734	-0.02081
37.46047	-0.01936
37.55360	-0.02033
37.65709	-0.02081
37.75022	-0.02194
37.86405	-0.01936
37.96753	-0.01807
38.07101	-0.02435
38.16415	-0.01920
38.28833	-0.01695
38.38146	-0.02226
38.46424	-0.01856
38.52633	-0.01904
38.58842	-0.01695
38.66086	-0.01824
38.72295	-0.02258
38.78504	-0.01647
38.85748	-0.01856
38.92991	-0.01791
39.01270	-0.01775
39.09548	-0.02129
39.18862	-0.02017
39.26106	-0.02628
39.34384	-0.01968
39.42663	-0.02323
39.51976	-0.01824
39.60255	-0.02113
39.70603	-0.02274
39.79916	-0.02516
39.90264	-0.02049
40.00613	-0.02097
40.13030	-0.02145
40.26483	-0.01904
40.40971	-0.02113
40.53388	-0.02113
40.63737	-0.02194
40.72015	-0.01727
40.82363	-0.02113
40.90642	-0.01727
40.98920	-0.02113
41.05129	-0.02081
41.11338	-0.01920
41.17547	-0.02081
41.22721	-0.02323
41.27895	-0.02129
41.32035	-0.01968
41.37209	-0.02113
41.41348	-0.02162
41.45487	-0.02113
41.50661	-0.02194
41.53766	-0.01968
41.58940	-0.02226
41.64114	-0.02210
41.69288	-0.02033
41.75497	-0.02129
41.80671	-0.01920
41.86880	-0.01791
41.93089	-0.02081
41.99298	-0.01936
42.06542	-0.01711
42.12751	-0.02387
42.19994	-0.02210
42.26203	-0.02242
42.32412	-0.01888
42.40691	-0.02145
42.48969	-0.02162
42.57248	-0.02194
42.66561	-0.02194
42.74840	-0.02033
42.83118	-0.02451
42.93467	-0.02178
43.04850	-0.02113
43.15198	-0.02290
43.24511	-0.02500
43.33825	-0.02242
43.43138	-0.02805
43.52451	-0.02532
43.61765	-0.02145
43.71078	-0.02113
43.80391	-0.02097
43.89705	-0.02081
44.00053	-0.02113
44.09366	-0.02242
44.19715	-0.02516
44.29028	-0.02628
44.39376	-0.02339
44.50759	-0.02306
44.61107	-0.02612
44.72490	-0.02339
44.83873	-0.02661
44.95256	-0.02387
45.07674	-0.02274
45.18022	-0.02628
45.29405	-0.02113
45.40788	-0.02741
45.53206	-0.02548
45.64589	-0.02129
45.72868	-0.02435
45.81146	-0.02805
45.88390	-0.02145
45.96669	-0.02194
46.02878	-0.02435
46.10121	-0.02274
46.16330	-0.02242
46.22539	-0.02628
46.29783	-0.02242
46.38061	-0.02226
46.44270	-0.02290
46.52549	-0.02467
46.59793	-0.02290
46.68071	-0.02242
46.76350	-0.02113
46.84628	-0.02226
46.93942	-0.01936
47.04290	-0.01985
47.14638	-0.01968
47.23952	-0.01968
47.34300	-0.02242
47.43613	-0.02097
47.54996	-0.02226
47.65344	-0.02371
47.76727	-0.02226
47.88110	-0.02628
48.00528	-0.02339
48.09842	-0.02049
48.22259	-0.02467
48.34677	-0.02403
48.48130	-0.02467
48.60548	-0.02290
48.74000	-0.02210
48.87453	-0.01985
49.00906	-0.02403
49.13324	-0.02242
49.24707	-0.02162
49.37124	-0.02403
49.51612	-0.02644
49.64030	-0.02355
49.78517	-0.02628
49.90935	-0.02596
50.05422	-0.02258
50.19910	-0.02757
50.34397	-0.02516
50.45780	-0.02757
50.57163	-0.02403
50.69581	-0.02564
50.78895	-0.02612
50.89243	-0.02162
50.98556	-0.02596
51.06835	-0.02725
51.14079	-0.02323
51.20287	-0.02516
51.28566	-0.02451
51.36845	-0.02548
51.45123	-0.02194
51.55471	-0.02113
51.65819	-0.02226
51.78237	-0.02178
51.90655	-0.02677
52.03073	-0.02081
52.16526	-0.02741
52.28943	-0.02210
52.40327	-0.02339
52.53779	-0.02371
52.66197	-0.02532
52.79650	-0.02467
52.89998	-0.02113
53.04485	-0.02290
53.16903	-0.02113
53.27251	-0.02677
53.36565	-0.02339
53.46913	-0.02500
53.56226	-0.02355
53.67609	-0.02564
53.78992	-0.02467
53.90375	-0.01985
53.99689	-0.02628
54.10037	-0.02612
54.20385	-0.01824
54.29698	-0.02500
54.39012	-0.02355
54.49360	-0.02371
54.59708	-0.02532
54.69022	-0.02371
54.78335	-0.02371
54.87648	-0.02467
54.94892	-0.01985
55.05240	-0.02339
55.15589	-0.02210
55.24902	-0.02500
55.34215	-0.02290
55.43529	-0.02258
55.51807	-0.02532
55.59051	-0.02178
55.67330	-0.01952
55.75608	-0.02323
55.82852	-0.02403
55.90096	-0.02532
55.97339	-0.02516
56.03548	-0.02467
56.09757	-0.02709
56.15966	-0.02596
56.23210	-0.02596
56.29419	-0.02339
56.34593	-0.02435
56.39767	-0.02097
56.45976	-0.02145
56.53220	-0.02564
56.58394	-0.02387
56.65637	-0.02483
56.70811	-0.02387
56.77020	-0.02773
56.82194	-0.02693
56.89438	-0.02677
56.94612	-0.02194
56.99786	-0.02194
57.03926	-0.02516
57.09100	-0.02580
57.14274	-0.02467
57.19448	-0.02339
57.23587	-0.02145
57.28761	-0.02628
57.32901	-0.02612
57.38075	-0.02516
57.43249	-0.02387
57.49458	-0.02435
57.54632	-0.02822
57.60841	-0.02435
57.64980	-0.02757
57.71189	-0.02194
57.77398	-0.02065
57.83607	-0.02483
57.90851	-0.02339
57.97059	-0.02049
58.03268	-0.02709
58.09477	-0.02789
58.16721	-0.02596
58.23965	-0.02500
58.31209	-0.02870
58.38452	-0.02210
58.45696	-0.02290
58.52940	-0.02274
58.61218	-0.02532
58.68462	-0.02451
58.74671	-0.02033
58.81915	-0.02323
58.90193	-0.03063
58.96402	-0.02483
59.03646	-0.02419
59.11924	-0.02644
59.20203	-0.02918
59.29516	-0.02789
59.37795	-0.02725
59.46073	-0.02644
59.53317	-0.02628
59.62631	-0.02001
59.70909	-0.02580
59.78153	-0.02628
59.87466	-0.02419
59.94710	-0.02323
60.01954	-0.02129
60.09197	-0.02210
60.16441	-0.02113
60.22650	-0.02467
60.30929	-0.02950
60.38172	-0.02628
60.45416	-0.02548
60.51625	-0.02789
60.56799	-0.02822
60.61973	-0.02419
60.67147	-0.02661
60.71287	-0.02612
60.74391	-0.02210
60.78530	-0.02371
60.81635	-0.02145
60.84739	-0.02306
60.87844	-0.02355
60.90948	-0.02403
60.93018	-0.02323
60.95088	-0.02741
60.98192	-0.02371
61.01296	-0.02805
61.03366	-0.02483
61.07505	-0.02371
61.10610	-0.02516
61.14749	-0.02580
61.18888	-0.02532
61.21993	-0.02403
61.27167	-0.02323
61.31306	-0.02934
61.36480	-0.02226
61.41654	-0.02435
61.46828	-0.02516
61.52003	-0.02323
61.57177	-0.02435
61.62351	-0.02194
61.66490	-0.02323
61.71664	-0.02274
61.76838	-0.01952
61.82012	-0.02323
61.87186	-0.02290
61.93395	-0.02290
62.00639	-0.02596
62.04778	-0.02145
62.12022	-0.02435
62.17196	-0.02001
62.23405	-0.02081
62.29614	-0.02419
62.36858	-0.02371
62.44102	-0.02371
62.51345	-0.02693
62.57554	-0.02258
62.64798	-0.02210
62.72042	-0.02355
62.80320	-0.02500
62.88599	-0.02339
62.96877	-0.02886
63.07226	-0.02290
63.15504	-0.02178
63.25852	-0.02661
63.35166	-0.02661
63.45514	-0.02210
63.53792	-0.02113
63.63106	-0.02290
63.73454	-0.02612
63.83802	-0.02387
63.92081	-0.02483
64.00359	-0.02274
64.08638	-0.02274
64.16916	-0.02596
64.23125	-0.02178
64.30369	-0.01904
64.35543	-0.02162
64.42787	-0.02162
64.48996	-0.02178
64.54170	-0.02451
64.60379	-0.02162
64.66588	-0.02178
64.72797	-0.02033
64.77971	-0.02258
64.83145	-0.02435
64.90389	-0.02210
64.96598	-0.02467
65.03841	-0.02725
65.10050	-0.02371
65.18329	-0.02274
65.24538	-0.02467
65.31781	-0.02371
65.37990	-0.02113
65.44199	-0.01952
65.49373	-0.02065
65.55582	-0.02017
65.60756	-0.02049
65.64896	-0.02387
65.69035	-0.02065
65.73174	-0.02226
65.76279	-0.01920
65.79383	-0.02162
65.83522	-0.01985
65.86627	-0.01952
65.89731	-0.02403
65.93871	-0.02210
65.98010	-0.02403
66.01114	-0.01968
66.05254	-0.02033
66.09393	-0.01920
66.13532	-0.01791
66.18706	-0.02242
66.23880	-0.01711
66.30089	-0.01840
66.35263	-0.01421
66.41472	-0.02097
66.47681	-0.01630
66.54925	-0.01276
66.61134	-0.01437
66.68378	-0.00681
66.74586	-0.00246
66.80795	-0.00037
66.88039	0.01315
66.95283	0.01718
67.03561	0.03810
67.11840	0.05661
67.21153	0.08671
67.30467	0.11633
67.39780	0.15109
67.48059	0.19262
67.56337	0.23527
67.64616	0.27519
67.73929	0.31318
67.86347	0.36855
67.98765	0.40847
68.08078	0.44178
68.17392	0.46544
68.26705	0.48379
68.36018	0.48733
68.45332	0.48235
68.53610	0.46078
68.61889	0.43985
68.69133	0.41281
68.77411	0.38545
68.85690	0.35905
68.92933	0.32348
69.01212	0.29451
69.09491	0.25974
69.18804	0.22916
69.28117	0.20357
69.38465	0.17749
69.48814	0.15206
69.58127	0.13661
69.67440	0.12019
69.76754	0.10796
69.86067	0.09202
69.94346	0.08172
70.05729	0.07319
70.16077	0.06128
70.26425	0.05226
70.36773	0.04470
70.47122	0.03408
70.56435	0.03102
70.67818	0.02442
70.77131	0.02088
70.86445	0.01428
70.93688	0.00961
70.99897	0.00768
71.06106	0.00816
71.12315	0.00092
71.17489	-0.00294
71.23698	-0.00246
71.29907	-0.00745
71.38186	-0.00616
71.44395	-0.00906
71.51638	-0.01373
71.57847	-0.01550
71.64056	-0.01518
71.70265	-0.01083
71.76474	-0.01486
71.82683	-0.00858
71.87857	-0.01534
71.94066	-0.01502
72.01310	-0.01389
72.06484	-0.01566
72.12693	-0.01534
72.19936	-0.01534
72.27180	-0.01389
72.34424	-0.01518
72.43737	-0.02194
72.55120	-0.01824
72.67538	-0.01807
72.77886	-0.01743
72.88235	-0.01936
72.98583	-0.02033
73.07896	-0.02145
73.15140	-0.01824
73.23418	-0.01968
73.30662	-0.02178
73.39975	-0.02274
73.46184	-0.01904
73.54463	-0.02033
73.61707	-0.01968
73.67916	-0.02065
73.74125	-0.01985
73.81368	-0.02065
73.88612	-0.02210
73.96891	-0.01663
74.06204	-0.01856
74.15517	-0.02580
74.24831	-0.02242
74.33109	-0.02435
74.42423	-0.02258
74.51736	-0.02709
74.63119	-0.02242
74.74502	-0.02339
74.87955	-0.02242
75.01407	-0.02242
75.14860	-0.02435
75.26243	-0.02451
75.36591	-0.02226
75.46939	-0.02290
75.56253	-0.02258
75.65566	-0.02194
75.73845	-0.02258
75.82123	-0.02258
75.90402	-0.02419
75.97646	-0.02178
76.06959	-0.02242
76.15238	-0.02548
76.24551	-0.02339
76.33864	-0.02274
76.42143	-0.02580
76.52491	-0.02097
76.60770	-0.02483
76.72153	-0.02355
76.83536	-0.02612
76.98023	-0.02113
77.12511	-0.02339
77.26998	-0.02145
77.44590	-0.02049
77.65286	-0.02145
77.88052	-0.02419
78.10818	-0.02323
78.35654	-0.02226
78.63594	-0.02274
78.88430	-0.02194
79.15335	-0.02355
79.42241	-0.01968
79.67076	-0.02548
79.98121	-0.02162
80.20887	-0.02644
