Black Body Radiation Experiment Tue, Oct 30, 2018 3:16 PM
Sensor Position (Degrees)	Light Intensity (Volts)
9.52034	0.41893
9.55139	0.42215
9.59278	0.42730
9.62382	0.41619
9.66522	0.40299
9.69626	0.42376
9.72730	0.40331
9.75835	0.41957
9.79974	0.42231
9.83079	0.41780
9.86183	0.41458
9.89288	0.42376
9.92392	0.42681
9.96531	0.42360
10.00671	0.42681
10.04810	0.42681
10.07914	0.41651
10.12054	0.43261
10.15158	0.43197
10.20332	0.41072
10.23437	0.43003
10.27576	0.40991
10.30680	0.42295
10.34820	0.42714
10.39994	0.41861
10.44133	0.41844
10.48272	0.42585
10.52412	0.42279
10.57586	0.43341
10.61725	0.43824
10.64829	0.42955
10.71038	0.42086
10.76212	0.41458
10.81386	0.43261
10.86561	0.42231
10.91735	0.42955
10.95874	0.44082
11.01048	0.43776
11.10361	0.40541
11.15536	0.41490
11.21744	0.42971
11.27953	0.44436
11.34162	0.45128
11.43476	0.42987
11.52789	0.42842
11.60033	0.43583
11.68311	0.44983
11.76590	0.44484
11.85903	0.43969
11.94182	0.43921
12.05565	0.44919
12.15913	0.45868
12.25226	0.43776
12.38679	0.43760
12.46958	0.44693
12.56271	0.44130
12.65584	0.45579
12.72828	0.46561
12.80072	0.46947
12.88350	0.45772
12.93525	0.46947
12.98699	0.48235
13.02838	0.45965
13.10082	0.48637
13.15256	0.47494
13.21465	0.47204
13.27674	0.48202
13.33882	0.48106
13.40091	0.47285
13.47335	0.47430
13.54579	0.48846
13.61823	0.48412
13.69066	0.49072
13.76310	0.48621
13.85623	0.48975
13.92867	0.47188
13.99076	0.48991
14.05285	0.48750
14.11494	0.49361
14.15633	0.50745
14.20807	0.50697
14.25981	0.50069
14.30121	0.50601
14.32190	0.51920
14.36330	0.49941
14.40469	0.52242
14.43573	0.52564
14.46678	0.52017
14.50817	0.50842
14.52887	0.52516
14.54956	0.51792
14.57026	0.51824
14.59096	0.54126
14.61165	0.54608
14.64270	0.54399
14.66339	0.54995
14.68409	0.55928
14.69444	0.57055
14.72548	0.57683
14.74618	0.57184
14.76688	0.57071
14.78757	0.58455
14.80827	0.59646
14.83931	0.59920
14.87036	0.61932
14.90140	0.61803
14.93245	0.61610
14.95314	0.63429
14.97384	0.62994
15.00488	0.63332
15.02558	0.64363
15.04628	0.66149
15.07732	0.67324
15.10837	0.69610
15.14976	0.71396
15.19115	0.70704
15.24289	0.73730
15.27394	0.74422
15.32568	0.76161
15.36707	0.79364
15.41881	0.84016
15.49125	0.87798
15.55334	0.91436
15.62578	0.95991
15.70856	1.01286
15.79135	1.06839
15.87413	1.13745
15.96727	1.22613
16.05005	1.31531
16.14319	1.42122
16.22597	1.51811
16.31911	1.61743
16.42259	1.71239
16.51572	1.83569
16.61920	1.95431
16.71234	2.09741
16.80547	2.22456
16.90895	2.32855
17.00209	2.43011
17.10557	2.55936
17.20905	2.66688
17.30218	2.75026
17.39532	2.83316
17.48845	2.90897
17.59193	3.00024
17.69542	3.03645
17.79890	3.07090
17.87133	3.09569
17.94377	3.11887
18.01621	3.15379
18.10934	3.15927
18.17143	3.14623
18.24387	3.11854
18.32666	3.08941
18.40944	3.06478
18.49223	3.04386
18.57501	2.98012
18.65780	2.93714
18.74058	2.88901
18.82337	2.81078
18.89581	2.73336
18.97859	2.64499
19.05103	2.53795
19.11312	2.43156
19.16486	2.34786
19.21660	2.25547
19.25799	2.15921
19.28904	2.08405
19.32008	2.01081
19.34078	1.92888
19.35113	1.86128
19.37182	1.79673
19.38217	1.76680
19.40287	1.70853
19.43391	1.65380
19.46496	1.60020
19.49600	1.53051
19.52705	1.45631
19.56844	1.39675
19.62018	1.33365
19.68227	1.27410
19.75471	1.20956
19.82714	1.14308
19.90993	1.06550
19.98237	1.00095
20.08585	0.94623
20.15829	0.89054
20.25142	0.84016
20.33421	0.79074
20.41699	0.76499
20.51012	0.71123
20.58256	0.66729
20.67570	0.65699
20.74813	0.63236
20.85162	0.60886
20.95510	0.57538
21.06893	0.56379
21.17241	0.55574
21.29659	0.52049
21.41042	0.51534
21.48286	0.51309
21.57599	0.49313
21.66912	0.48476
21.75191	0.46528
21.81400	0.47188
21.89678	0.46367
21.96922	0.46384
22.06235	0.47430
22.13479	0.47253
22.20723	0.47027
22.29001	0.45402
22.36245	0.43003
22.45559	0.42794
22.53837	0.43840
22.62116	0.43245
22.71429	0.43003
22.79708	0.43535
22.87986	0.44211
22.96265	0.43003
23.05578	0.42746
23.13857	0.43341
23.23170	0.43905
23.30414	0.42907
23.38692	0.43019
23.45936	0.43969
23.54215	0.42778
23.60424	0.42665
23.65598	0.41233
23.69737	0.42022
23.74911	0.42955
23.79050	0.42762
23.84224	0.41700
23.89398	0.43470
23.93538	0.43309
23.94573	0.43599
23.98712	0.43438
24.03886	0.43840
24.09060	0.44050
24.14234	0.43518
24.18373	0.43229
24.22513	0.43406
24.26652	0.44017
24.30791	0.42311
24.34931	0.41973
24.39070	0.42215
24.43209	0.42810
24.47348	0.42971
24.51488	0.42698
24.55627	0.42923
24.59766	0.43341
24.63905	0.44130
24.68045	0.44243
24.73219	0.43052
24.77358	0.43197
24.82532	0.41941
24.87706	0.41506
24.91846	0.41667
24.97020	0.43309
25.03229	0.43583
25.08403	0.42907
25.13577	0.43197
25.19786	0.43663
25.25995	0.42360
25.33238	0.42859
25.39447	0.40541
25.45656	0.42714
25.51865	0.42118
25.59109	0.42279
25.66353	0.41909
25.73596	0.42698
25.79805	0.42649
25.87049	0.42778
25.94293	0.43325
26.02571	0.42488
26.09815	0.41700
26.17059	0.40557
26.24303	0.40396
26.30511	0.41056
26.36720	0.42762
26.43964	0.42408
26.50173	0.41989
26.57417	0.40911
26.63626	0.41973
26.70869	0.43551
26.78113	0.43486
26.85357	0.42215
26.93635	0.44114
27.00879	0.43341
27.08123	0.42521
27.15367	0.41989
27.21576	0.41957
27.27784	0.41426
27.35028	0.41700
27.42272	0.42038
27.48481	0.42247
27.54690	0.43132
27.60899	0.43390
27.66073	0.43696
27.73317	0.43985
27.79525	0.44790
27.86769	0.43084
27.94013	0.43293
28.01257	0.43229
28.08500	0.43438
28.16779	0.43647
28.25058	0.43019
28.34371	0.43213
28.43684	0.42392
28.52998	0.43213
28.63346	0.43180
28.71624	0.42569
28.79903	0.41861
28.87147	0.41603
28.95425	0.42424
29.02669	0.42859
29.08878	0.42488
29.15087	0.42392
29.20261	0.43003
29.26470	0.44146
29.31644	0.44500
29.36818	0.44307
29.41992	0.43132
29.48201	0.43889
29.54410	0.44291
29.60619	0.43164
29.66828	0.42392
29.74072	0.42424
29.80280	0.42343
29.86489	0.42134
29.93733	0.42086
30.02012	0.42633
30.09255	0.43245
30.16499	0.43744
30.24778	0.42263
30.33056	0.42939
30.42370	0.43905
30.51683	0.44484
30.59962	0.44484
30.70310	0.44404
30.79623	0.43084
30.91006	0.43567
31.02389	0.42939
31.13772	0.41780
31.27225	0.41185
31.39643	0.43197
31.52061	0.43261
31.67583	0.43567
31.83105	0.42472
31.97593	0.43905
32.11045	0.42826
32.26568	0.44050
32.43125	0.43422
32.57612	0.43100
32.72100	0.43277
32.86587	0.43599
33.01075	0.43052
33.16597	0.45305
33.32119	0.43679
33.46607	0.44339
33.57990	0.44532
33.70407	0.44677
33.82825	0.44050
33.95243	0.45627
34.02487	0.45128
34.10765	0.46142
34.18009	0.44436
34.26288	0.45595
34.36636	0.44774
34.45949	0.44870
34.54228	0.43905
34.63541	0.44484
34.73889	0.44581
34.85272	0.43599
34.96655	0.43132
35.07004	0.44935
35.17352	0.44307
35.27700	0.45852
35.39083	0.45514
35.49431	0.45643
35.60814	0.45547
35.73232	0.46158
35.87720	0.45209
36.01172	0.45015
36.14625	0.45611
36.27043	0.44806
36.35321	0.44162
36.41530	0.44887
36.49809	0.45112
36.57053	0.44887
36.65331	0.43712
36.73610	0.45209
36.81888	0.44162
36.91202	0.46126
37.00515	0.44661
37.10863	0.46367
37.20176	0.45965
37.29490	0.44388
37.39838	0.46416
37.48117	0.46239
37.57430	0.47317
37.65709	0.46802
37.76057	0.46705
37.84335	0.46593
37.93649	0.46899
38.02962	0.46834
38.11241	0.46094
38.19519	0.45917
38.26763	0.46673
38.35041	0.45273
38.42285	0.46335
38.49529	0.47140
38.55738	0.46142
38.62982	0.45611
38.70225	0.46915
38.77469	0.45579
38.83678	0.46818
38.90922	0.44162
38.99200	0.45160
39.06444	0.46657
39.12653	0.47027
39.18862	0.46029
39.26106	0.47559
39.34384	0.47301
39.42663	0.46705
39.50941	0.46062
39.59220	0.46931
39.70603	0.47703
39.80951	0.45096
39.90264	0.48363
40.01647	0.48492
40.13030	0.45514
40.23379	0.46786
40.34762	0.46384
40.46145	0.47752
40.55458	0.47301
40.66841	0.47172
40.77189	0.48186
40.88572	0.46866
40.99955	0.47848
41.12373	0.48395
41.25826	0.48267
41.39278	0.46882
41.51696	0.46931
41.64114	0.47961
41.75497	0.48057
41.86880	0.49152
41.97228	0.47285
42.07577	0.46078
42.17925	0.46432
42.28273	0.47430
42.39656	0.48862
42.50004	0.48218
42.63457	0.48460
42.75875	0.48251
42.87258	0.48605
42.98641	0.48122
43.13128	0.47832
43.24511	0.48057
43.38999	0.48911
43.51416	0.47333
43.62799	0.47108
43.72113	0.47349
43.82461	0.48911
43.89705	0.50005
43.99018	0.48090
44.06262	0.48653
44.13506	0.49345
44.19715	0.47929
44.25923	0.48363
44.32132	0.48315
44.38341	0.48041
44.44550	0.47060
44.51794	0.47365
44.59038	0.47897
44.65247	0.47333
44.72490	0.48090
44.79734	0.48283
44.88013	0.48057
44.97326	0.48814
45.06639	0.47961
45.15953	0.48733
45.27336	0.47365
45.38719	0.49184
45.49067	0.48444
45.62520	0.48782
45.74937	0.48315
45.87355	0.48573
46.01843	0.49088
46.16330	0.49458
46.32887	0.47913
46.51514	0.49410
46.69106	0.49570
46.88768	0.48717
47.08429	0.48283
47.31195	0.48943
47.52926	0.48685
47.75693	0.46979
47.99493	0.48363
48.21225	0.49329
48.42956	0.46963
48.58478	0.48299
48.74000	0.49120
48.88488	0.49055
48.97801	0.48138
49.09184	0.48106
49.18498	0.51325
49.27811	0.51148
49.36090	0.49426
49.46438	0.50649
49.55751	0.50391
49.68169	0.49651
49.79552	0.50729
49.91970	0.50778
50.02318	0.49426
50.13701	0.49136
50.26119	0.48492
50.37502	0.49667
50.49920	0.49249
50.63372	0.51776
50.74755	0.50552
50.88208	0.50681
51.01661	0.50488
51.13044	0.51550
51.23392	0.51953
51.31670	0.52629
51.39949	0.51743
51.48228	0.51711
51.56506	0.50681
51.64785	0.50923
51.74098	0.50102
51.83411	0.49796
51.91690	0.51711
52.01003	0.50729
52.10317	0.50745
52.18595	0.51244
52.26874	0.51582
52.35152	0.53289
52.43431	0.52081
52.49640	0.51663
52.56884	0.52371
52.61023	0.52452
52.66197	0.53112
52.71371	0.53514
52.75510	0.53884
52.79650	0.52725
52.83789	0.52242
52.87928	0.51615
52.93102	0.51389
52.99311	0.52693
53.04485	0.52645
53.10694	0.52790
53.16903	0.51615
53.23112	0.51792
53.30356	0.51695
53.37600	0.51631
53.42774	0.52468
53.47948	0.52548
53.54157	0.53256
53.59331	0.52484
53.65540	0.53208
53.70714	0.52741
53.76923	0.55043
53.82097	0.54641
53.88306	0.53466
53.93480	0.53868
53.98654	0.54303
54.02793	0.53433
54.06932	0.53079
54.12107	0.52548
54.15211	0.53611
54.20385	0.54995
54.23490	0.54946
54.28664	0.54705
54.33838	0.54319
54.36942	0.53530
54.42116	0.52500
54.46256	0.52291
54.51430	0.53144
54.57639	0.55236
54.63848	0.54303
54.70056	0.55349
54.76265	0.55542
54.83509	0.53562
54.90753	0.54174
54.99031	0.52757
55.06275	0.55172
55.12484	0.54110
55.19728	0.54866
55.26972	0.55011
55.34215	0.52098
55.43529	0.53208
55.50772	0.52886
55.59051	0.52049
55.66295	0.54673
55.74573	0.52967
55.82852	0.53900
55.91130	0.53836
55.99409	0.55252
56.05618	0.55027
56.12862	0.54110
56.21140	0.53965
56.28384	0.54206
56.35628	0.52677
56.42871	0.52210
56.48045	0.53594
56.53220	0.55011
56.59428	0.54383
56.64603	0.55140
56.69777	0.54786
56.73916	0.55429
56.79090	0.56282
56.84264	0.55413
56.89438	0.54930
56.94612	0.55510
57.00821	0.54528
57.07030	0.55091
57.12204	0.52967
57.18413	0.55397
57.24622	0.54753
57.30831	0.56524
57.37040	0.57248
57.44284	0.55510
57.50493	0.54383
57.58771	0.53305
57.64980	0.54512
57.72224	0.53965
57.80502	0.55059
57.88781	0.56105
57.96025	0.56749
58.04303	0.57812
58.11547	0.57377
58.19825	0.55912
58.28104	0.56814
58.36383	0.55397
58.43626	0.55655
58.50870	0.54850
58.57079	0.55091
58.63288	0.56170
58.69497	0.57892
58.74671	0.56556
58.79845	0.57377
58.85019	0.56186
58.89158	0.57200
58.93298	0.56781
58.97437	0.57039
59.00541	0.58504
59.02611	0.57184
59.05716	0.56701
59.08820	0.57296
59.11924	0.56266
59.15029	0.57586
59.18133	0.56395
59.21238	0.57087
59.24342	0.57844
59.27447	0.58584
59.31586	0.58922
59.35725	0.59807
59.39865	0.58230
59.44004	0.57474
59.49178	0.58166
59.54352	0.58681
59.59526	0.57425
59.66770	0.57490
59.72979	0.57313
59.81257	0.57313
59.88501	0.58327
59.94710	0.58681
60.02989	0.59453
60.13337	0.58632
60.21615	0.57940
60.29894	0.59067
60.38172	0.59083
60.47486	0.58198
60.55764	0.59904
60.66113	0.57586
60.76461	0.56830
60.87844	0.56830
60.99227	0.59003
61.09575	0.58005
61.20958	0.58311
61.35445	0.60162
61.47863	0.59502
61.62351	0.59051
61.75803	0.60017
61.91326	0.58809
62.06848	0.58375
62.21335	0.57055
62.36858	0.58745
62.51345	0.60371
62.65833	0.59148
62.79285	0.60516
62.93773	0.60435
63.08260	0.60129
63.24817	0.60838
63.36200	0.59051
63.47583	0.60162
63.56897	0.59695
63.66210	0.58745
63.73454	0.59759
63.79663	0.61546
63.86907	0.60789
63.94150	0.61642
63.99324	0.62125
64.06568	0.63220
64.12777	0.61868
64.21056	0.62206
64.28299	0.63284
64.35543	0.60854
64.42787	0.62013
64.52100	0.60355
64.61414	0.61610
64.70727	0.61224
64.81075	0.61948
64.92458	0.62383
65.01772	0.62962
65.14189	0.64282
65.25572	0.63735
65.35921	0.64765
65.48338	0.65167
65.61791	0.65409
65.77313	0.65634
65.92836	0.67952
66.06288	0.69948
66.16637	0.74744
66.25950	0.79557
66.37333	0.88490
66.46646	1.02091
66.56995	1.17414
66.67343	1.35249
66.79761	1.51634
66.91144	1.69694
67.04596	1.80060
67.15979	1.91295
67.28397	1.97009
67.40815	2.00147
67.52198	1.99842
67.63581	1.94627
67.75999	1.87351
67.87382	1.76744
68.01869	1.69452
68.16357	1.59827
68.30844	1.48013
68.43262	1.38854
68.56715	1.30323
68.70167	1.22581
68.83620	1.14324
68.96038	1.09189
69.05351	1.02993
69.15699	0.99162
69.26048	0.95943
69.37431	0.90808
69.49849	0.87251
69.63301	0.85142
69.74684	0.82583
69.88137	0.81698
70.03659	0.80426
70.20216	0.78028
70.38843	0.77626
70.54365	0.77545
70.69888	0.76225
70.87480	0.73891
71.05071	0.73972
71.22663	0.73988
71.39220	0.72781
71.54743	0.73875
71.70265	0.70720
71.83718	0.70608
72.00275	0.71042
72.16832	0.69996
72.33389	0.70495
72.52016	0.71815
72.70643	0.71396
72.89269	0.71396
73.11001	0.71252
73.26523	0.70704
73.43080	0.69755
73.59637	0.68580
73.74125	0.70366
73.88612	0.69948
73.99995	0.70865
74.15517	0.70753
74.33109	0.70447
74.51736	0.71622
74.72432	0.72056
74.92094	0.72169
75.11756	0.71525
75.31417	0.71300
75.50044	0.71976
75.66601	0.70688
75.83158	0.70769
75.98680	0.70543
76.18342	0.70640
76.36969	0.71203
76.53526	0.71670
76.72153	0.73875
76.87675	0.74342
77.05267	0.73988
77.19754	0.73698
77.35277	0.73119
77.51834	0.72571
77.67356	0.72459
77.84948	0.72974
78.06679	0.73183
78.23236	0.72877
78.38759	0.73795
78.53246	0.73215
78.64629	0.74004
78.73942	0.72588
78.84291	0.71863
78.95674	0.72008
79.06022	0.71847
79.18440	0.73602
79.32927	0.75726
79.51554	0.74390
79.70181	0.74229
79.88807	0.74117
80.08469	0.75404
