Black Body Radiation Experiment Tue, Oct 30, 2018 3:24 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.06209	-0.00021
0.07244	0.00575
0.08279	0.01025
0.09313	-0.00584
0.12418	-0.01115
0.16557	-0.00037
0.23801	0.00382
0.33114	-0.01180
0.40358	0.01219
0.47602	-0.00085
0.55880	0.00140
0.63124	-0.01099
0.69333	-0.00407
0.74507	-0.02483
0.79681	-0.02306
0.84855	-0.01212
0.87960	-0.00745
0.90029	-0.01711
0.91064	-0.01148
0.93134	-0.02789
0.95203	-0.02419
0.98308	-0.00536
1.02447	-0.00632
1.09691	0.00285
1.17969	-0.00858
1.26248	0.00671
1.33492	-0.00777
1.40735	-0.00938
1.50049	-0.01228
1.60397	-0.01067
1.70745	-0.01791
1.80059	-0.01228
1.87302	-0.01067
1.93511	-0.01502
1.97651	-0.00713
2.01790	-0.01711
2.03859	-0.02226
2.06964	-0.00536
2.09034	-0.00214
2.11103	-0.00085
2.13173	-0.00472
2.16277	-0.01389
2.19382	-0.02677
2.23521	-0.00874
2.28695	-0.00278
2.33869	-0.01308
2.41113	-0.00214
2.47322	-0.00117
2.55600	-0.00697
2.61809	0.00671
2.71123	0.01557
2.79401	0.00156
2.89749	-0.00069
3.02167	-0.02210
3.14585	-0.01807
3.29073	-0.02001
3.41490	-0.01598
3.60117	-0.00455
3.75640	-0.01196
3.93231	-0.01035
4.06684	0.00285
4.20137	-0.00359
4.32555	-0.01180
4.44972	0.00060
4.54286	-0.00890
4.62564	-0.01292
4.69808	-0.00037
4.78087	-0.00713
4.86365	0.00591
4.93609	0.00494
5.01888	0.00977
5.09131	0.01202
5.17410	0.00671
5.25688	0.01058
5.33967	0.01508
5.42245	0.03231
5.49489	0.01170
5.57768	0.01074
5.63977	0.02989
5.71220	0.01138
5.78464	0.01540
5.84673	0.00736
5.89847	0.00414
5.95021	0.00349
6.00195	0.01267
6.05369	0.00703
6.10544	0.00446
6.15718	0.00591
6.20892	0.01074
6.25031	-0.00117
6.29170	0.01621
6.35379	0.00736
6.39519	0.02168
6.44693	0.01878
6.48832	0.01074
6.51936	0.02023
6.56076	0.02796
6.59180	0.03408
6.62285	0.03134
6.66424	0.03408
6.69528	0.03053
6.72633	0.02120
6.74702	0.04583
6.76772	0.03343
6.79876	0.02410
6.82981	0.03858
6.85051	0.03392
6.87120	0.03971
6.90225	0.04100
6.92294	0.03392
6.95399	0.03359
6.98503	0.02329
7.01608	0.02136
7.04712	0.01911
7.08851	0.02683
7.12991	0.03070
7.16095	0.02764
7.21269	0.03118
7.25409	0.03681
7.31617	0.04148
7.35757	0.04985
7.40931	0.03746
7.48175	0.04148
7.53349	0.04840
7.57488	0.05436
7.62662	0.04196
7.69906	0.04084
7.76115	0.03794
7.82324	0.06385
7.87498	0.03858
7.94741	0.02394
7.96811	0.05194
8.00950	0.04068
8.08194	0.03874
8.13368	0.04212
8.20612	0.04068
8.26821	0.04599
8.34065	0.05886
8.42343	0.05774
8.50622	0.05790
8.58900	0.04969
8.70283	0.05098
8.79597	0.04438
8.90980	0.03520
9.03398	0.04035
9.15815	0.05130
9.28233	0.04679
9.39616	0.03552
9.49964	0.05065
9.60313	0.05049
9.69626	0.03311
9.78939	0.03408
9.86183	0.05049
9.94462	0.04373
10.01705	0.04470
10.08949	0.04840
10.15158	0.04888
10.22402	0.03987
10.30680	0.04309
10.38959	0.05468
10.47237	0.04792
10.55516	0.06257
10.64829	0.05854
10.74143	0.07013
10.84491	0.06949
10.96909	0.05291
11.04153	0.06900
11.12431	0.07512
11.19675	0.07174
11.28988	0.05838
11.35197	0.07303
11.40371	0.07528
11.44510	0.06916
11.48650	0.06933
11.51754	0.06369
11.54859	0.07029
11.57963	0.06981
11.60033	0.06933
11.62102	0.06788
11.64172	0.07931
11.66242	0.08220
11.68311	0.07866
11.70381	0.09186
11.72451	0.09878
11.75555	0.08059
11.77625	0.07802
11.80729	0.07866
11.82799	0.09106
11.84868	0.07963
11.87973	0.09556
11.89008	0.09154
11.91077	0.10120
11.93147	0.09556
11.96251	0.09331
11.97286	0.10393
11.98321	0.10538
11.99356	0.10281
12.01426	0.10474
12.02460	0.08961
12.03495	0.08687
12.04530	0.09250
12.06600	0.08719
12.07634	0.08719
12.08669	0.08977
12.09704	0.07544
12.11774	0.08896
12.13843	0.08768
12.15913	0.08430
12.17983	0.08333
12.20052	0.07995
12.21087	0.09041
12.24192	0.08993
12.27296	0.10200
12.31435	0.09637
12.34540	0.10812
12.37644	0.10731
12.41784	0.11037
12.45923	0.10152
12.52132	0.11069
12.57306	0.09814
12.61445	0.09106
12.67654	0.09106
12.72828	0.09798
12.76967	0.09910
12.82141	0.10940
12.87316	0.11633
12.92490	0.12470
13.00768	0.11262
13.01803	0.10071
13.10082	0.12856
13.16291	0.12840
13.24569	0.13258
13.31813	0.15093
13.41126	0.13017
13.51474	0.12743
13.59753	0.12727
13.68032	0.14353
13.77345	0.16542
13.86658	0.17910
13.98041	0.18264
14.07355	0.18554
14.16668	0.19938
14.22877	0.22320
14.31156	0.24944
14.39434	0.28421
14.46678	0.29596
14.53922	0.32139
14.62200	0.37209
14.70479	0.40412
14.76688	0.43357
14.84966	0.45015
14.93245	0.50601
15.02558	0.58375
15.11871	0.61948
15.21185	0.67920
15.32568	0.76901
15.42916	0.86623
15.53264	0.95154
15.64647	1.04940
15.73961	1.16835
15.86378	1.30275
15.96727	1.45598
16.06040	1.58684
16.14319	1.71062
16.23632	1.84647
16.31911	1.98377
16.40189	2.12670
16.48468	2.25466
16.54677	2.39341
16.61920	2.53699
16.68129	2.64161
16.74338	2.73272
16.80547	2.84443
16.85721	2.94084
16.90895	3.02454
16.97104	3.09311
17.03313	3.18744
17.07452	3.24055
17.13661	3.27661
17.20905	3.32522
17.26079	3.32989
17.32288	3.35934
17.36427	3.34582
17.41601	3.34872
17.46776	3.33118
17.50915	3.30784
17.55054	3.28273
17.59193	3.28192
17.64367	3.27935
17.68507	3.26438
17.72646	3.26051
17.76785	3.23862
17.80925	3.21319
17.86099	3.18212
17.90238	3.14204
17.95412	3.09327
18.00586	3.05013
18.05760	2.99331
18.10934	2.92700
18.16108	2.85923
18.22317	2.80032
18.27491	2.73900
18.33700	2.66012
18.38874	2.61023
18.45083	2.52781
18.51292	2.47373
18.56466	2.39888
18.62675	2.31422
18.67849	2.23648
18.73023	2.15471
18.77163	2.06763
18.81302	2.00051
18.86476	1.92067
18.89581	1.84164
18.93720	1.76551
18.97859	1.70032
19.00964	1.63078
19.05103	1.54805
19.10277	1.48576
19.14416	1.41574
19.20625	1.34363
19.25799	1.28360
19.32008	1.22678
19.38217	1.14855
19.45461	1.06711
19.52705	1.00079
19.59948	0.91114
19.68227	0.83790
19.76505	0.76048
19.83749	0.68853
19.90993	0.63590
19.97202	0.56717
20.03411	0.51405
20.08585	0.47687
20.13759	0.42665
20.18933	0.40315
20.23072	0.38416
20.29281	0.33877
20.34455	0.31672
20.39629	0.28163
20.45838	0.25813
20.52047	0.25040
20.58256	0.23157
20.63430	0.20823
20.68604	0.21226
20.73778	0.19600
20.78953	0.18876
20.84127	0.16268
20.89301	0.16156
20.94475	0.15850
20.98614	0.14530
21.02753	0.14144
21.06893	0.13902
21.09997	0.14578
21.13102	0.13274
21.16206	0.13983
21.18276	0.14820
21.21380	0.13451
21.23450	0.12743
21.25519	0.12486
21.28624	0.12727
21.31728	0.11085
21.35868	0.11407
21.38972	0.09991
21.42077	0.11053
21.44146	0.10313
21.47251	0.11021
21.49320	0.12260
21.51390	0.11616
21.52425	0.12952
21.54494	0.12389
21.56564	0.11745
21.58634	0.10474
21.60703	0.10216
21.62773	0.10409
21.64843	0.11182
21.66912	0.11954
21.68982	0.11810
21.71052	0.12373
21.74156	0.09508
21.76226	0.10409
21.79330	0.10651
21.82435	0.09878
21.85539	0.10940
21.88643	0.12051
21.91748	0.12357
21.94852	0.11085
21.97957	0.09910
22.02096	0.09975
22.05201	0.09283
22.09340	0.10860
22.13479	0.12083
22.17618	0.10393
22.22793	0.10715
22.26932	0.11295
22.32106	0.11504
22.36245	0.12196
22.41419	0.09959
22.46593	0.09637
22.51767	0.08462
22.55907	0.10973
22.61081	0.12244
22.66255	0.11971
22.72464	0.11166
22.78673	0.10635
22.84882	0.11021
22.90056	0.10361
22.96265	0.10313
23.03508	0.10329
23.10752	0.10377
23.17996	0.09959
23.27309	0.10683
23.35588	0.10087
23.41797	0.10908
23.51110	0.10570
23.61458	0.10345
23.71807	0.11777
23.83190	0.09444
23.95607	0.09460
24.09060	0.08735
24.22513	0.10474
24.37000	0.08993
24.48383	0.11681
24.61836	0.11568
24.75289	0.11858
24.89776	0.11391
25.02194	0.11665
25.15646	0.09798
25.28064	0.09862
25.40482	0.08687
25.54970	0.09685
25.66353	0.09878
25.78770	0.10329
25.87049	0.09621
25.94293	0.08880
26.00502	0.09701
26.05676	0.11150
26.11885	0.12631
26.17059	0.12309
26.22233	0.11343
26.27407	0.13500
26.32581	0.11536
26.36720	0.10297
26.41894	0.10425
26.47069	0.11262
26.52243	0.09862
26.57417	0.10715
26.61556	0.09492
26.66730	0.11214
26.70869	0.10458
26.75009	0.12373
26.79148	0.10474
26.83287	0.11214
26.87427	0.11182
26.90531	0.11987
26.94670	0.09476
26.97775	0.10361
27.02949	0.11101
27.07088	0.12276
27.11227	0.13886
27.15367	0.12341
27.20541	0.12325
27.24680	0.12486
27.30889	0.12357
27.35028	0.10361
27.40202	0.10924
27.44342	0.10844
27.48481	0.13339
27.53655	0.13693
27.57794	0.13129
27.62968	0.13419
27.68142	0.11971
27.72282	0.11794
27.77456	0.10651
27.81595	0.12260
27.86769	0.13001
27.90908	0.11214
27.95048	0.14852
27.99187	0.14482
28.04361	0.13403
28.08500	0.12389
28.13675	0.11842
28.18849	0.11343
28.24023	0.11874
28.30232	0.12228
28.36441	0.11794
28.42649	0.10425
28.47824	0.11922
28.54032	0.11343
28.59207	0.11407
28.64381	0.13435
28.69555	0.13628
28.73694	0.14594
28.77833	0.14337
28.81973	0.13419
28.85077	0.11552
28.88182	0.12582
28.91286	0.11423
28.95425	0.11230
28.98530	0.12180
29.02669	0.13017
29.05773	0.14659
29.08878	0.15077
29.13017	0.14321
29.17156	0.14659
29.21296	0.14385
29.24400	0.12148
29.28539	0.13049
29.32679	0.12276
29.37853	0.10409
29.43027	0.13274
29.47166	0.12325
29.51306	0.13033
29.57514	0.15479
29.62689	0.15560
29.68897	0.15721
29.75106	0.14820
29.80280	0.14659
29.87524	0.14111
29.93733	0.13419
30.00977	0.13242
30.08221	0.12453
30.15464	0.14079
30.22708	0.13532
30.29952	0.14063
30.39265	0.15158
30.48579	0.14562
30.59962	0.15125
30.69275	0.14771
30.80658	0.13773
30.91006	0.12952
31.01354	0.13532
31.10668	0.11520
31.21016	0.13097
31.30329	0.12550
31.39643	0.12711
31.47921	0.13419
31.55165	0.13725
31.62409	0.15383
31.69652	0.14498
31.77931	0.15190
31.85175	0.16815
31.93453	0.14932
32.01732	0.15319
32.12080	0.14932
32.21393	0.14256
32.31742	0.15431
32.43125	0.15592
32.53473	0.15141
32.65891	0.15801
32.77274	0.14047
32.87622	0.15045
32.97970	0.14401
33.08318	0.15238
33.16597	0.13516
33.25910	0.13757
33.34189	0.12550
33.43502	0.13242
33.52816	0.14256
33.61094	0.14707
33.70407	0.16300
33.80756	0.16622
33.89034	0.16848
33.98348	0.14691
34.06626	0.14707
34.13870	0.15560
34.19044	0.14803
34.23183	0.14707
34.26288	0.13355
34.29392	0.13612
34.31462	0.13934
34.33531	0.13757
34.35601	0.13129
34.37671	0.14385
34.40775	0.15013
34.44914	0.14820
34.50089	0.15286
34.55263	0.16107
34.61472	0.15077
34.66646	0.16123
34.71820	0.14144
34.76994	0.14691
34.83203	0.12502
34.89412	0.13403
34.95621	0.13661
35.02864	0.15657
35.09073	0.14353
35.16317	0.15624
35.22526	0.16654
35.28735	0.14337
35.34944	0.16316
35.41153	0.16059
35.46327	0.15866
35.51501	0.15109
35.56675	0.14337
35.60814	0.14659
35.63919	0.13596
35.67023	0.14610
35.70128	0.13677
35.73232	0.14723
35.75302	0.14610
35.77371	0.15270
35.80476	0.16671
35.83580	0.17701
35.86685	0.15608
35.89789	0.16011
35.94963	0.13725
36.00137	0.13983
36.05312	0.14820
36.11520	0.14208
36.17729	0.14321
36.23938	0.13709
36.30147	0.15141
36.36356	0.14562
36.41530	0.15045
36.46704	0.15657
36.51878	0.14997
36.56018	0.15769
36.61192	0.14739
36.66366	0.14691
36.71540	0.14852
36.76714	0.15624
36.80853	0.15528
36.86027	0.13934
36.91202	0.14771
36.96376	0.13806
37.00515	0.13468
37.06724	0.12969
37.11898	0.14626
37.18107	0.15125
37.24316	0.14465
37.29490	0.16139
37.35699	0.15592
37.40873	0.16558
37.47082	0.17073
37.53291	0.15254
37.59500	0.15801
37.66743	0.14981
37.73987	0.15206
37.81231	0.13612
37.87440	0.13902
37.94684	0.14385
38.02962	0.14948
38.11241	0.14997
38.20554	0.15254
38.28833	0.16236
38.38146	0.16027
38.47459	0.17234
38.56773	0.16510
38.67121	0.16944
38.75399	0.16638
38.84713	0.15415
38.94026	0.15431
39.04374	0.13854
39.13688	0.14594
39.24036	0.13596
39.33349	0.13017
39.41628	0.14739
39.50941	0.16236
39.61289	0.15351
39.71638	0.17475
39.84055	0.16526
39.97508	0.17411
40.10961	0.17073
40.23379	0.15769
40.35796	0.16316
40.49249	0.15238
40.62702	0.15560
40.73050	0.16671
40.83398	0.16236
40.91677	0.16574
40.99955	0.17443
41.07199	0.16526
41.15478	0.16284
41.20652	0.16477
41.25826	0.15093
41.31000	0.16413
41.37209	0.15995
41.42383	0.15013
41.47557	0.17170
41.53766	0.15383
41.58940	0.13838
41.65149	0.13307
41.70323	0.14981
41.76532	0.12614
41.83776	0.14208
41.92054	0.12969
42.00333	0.14659
42.09646	0.14176
42.17925	0.14659
42.27238	0.15206
42.35517	0.15898
42.43795	0.16204
42.52074	0.15866
42.61387	0.15753
42.68631	0.15753
42.77944	0.13033
42.85188	0.14127
42.93467	0.12437
43.00710	0.11407
43.08989	0.12003
43.17267	0.11874
43.24511	0.13017
43.32790	0.15447
43.42103	0.14739
43.50382	0.14353
43.58660	0.14610
43.65904	0.14562
43.73148	0.12920
43.79357	0.13902
43.85566	0.13258
43.91774	0.13226
43.97983	0.11649
44.04192	0.13870
44.10401	0.15174
44.16610	0.14176
44.22819	0.15608
44.27993	0.14192
44.34202	0.13290
44.39376	0.14852
44.46620	0.13757
44.52829	0.14465
44.58003	0.13484
44.63177	0.14192
44.68351	0.12920
44.75595	0.11938
44.81804	0.13307
44.89047	0.12888
44.97326	0.11938
45.05605	0.12067
45.14918	0.12743
45.22162	0.11536
45.30440	0.12389
45.38719	0.11858
45.46997	0.11794
45.55276	0.12437
45.63554	0.12550
45.73903	0.13146
45.83216	0.12453
45.91495	0.12003
46.00808	0.12936
46.10121	0.13773
46.18400	0.13822
46.25644	0.15624
46.32887	0.15222
46.39096	0.14723
46.43236	0.14256
46.47375	0.14144
46.51514	0.12550
46.56688	0.11327
46.61862	0.12759
46.67036	0.12936
46.73245	0.13789
46.79454	0.13049
46.83594	0.12952
46.87733	0.14981
46.91872	0.16107
46.98081	0.15399
47.04290	0.15206
47.12569	0.14900
47.19812	0.13468
47.28091	0.13017
47.37404	0.12631
47.47752	0.13081
47.59135	0.13226
47.70518	0.13918
47.80867	0.14144
47.91215	0.14272
48.00528	0.13532
48.09842	0.16107
48.18120	0.15930
48.27433	0.15286
48.36747	0.15351
48.45025	0.14626
48.53304	0.13548
48.61583	0.12550
48.68826	0.14208
48.77105	0.14514
48.84349	0.16043
48.91592	0.14626
48.98836	0.15737
49.07115	0.14369
49.14358	0.16300
49.21602	0.16123
49.29881	0.14514
49.38159	0.14755
49.46438	0.12888
49.55751	0.14256
49.65064	0.15785
49.75413	0.16043
49.84726	0.15286
49.95074	0.16349
50.05422	0.18216
50.13701	0.17331
50.24049	0.15512
50.35432	0.16172
50.43711	0.17701
50.51989	0.16912
50.60268	0.17395
50.68546	0.16397
50.76825	0.15174
50.83034	0.15093
50.89243	0.15560
50.94417	0.15093
50.98556	0.15753
51.03730	0.14047
51.07870	0.15608
51.12009	0.14997
51.15113	0.14144
51.19253	0.14820
51.23392	0.14997
51.27531	0.16381
51.31670	0.16413
51.34775	0.17733
51.38914	0.16864
51.43053	0.16381
51.48228	0.16139
51.53402	0.17009
51.59611	0.15624
51.64785	0.13628
51.69959	0.13709
51.74098	0.15383
51.78237	0.15351
51.82377	0.15946
51.85481	0.15158
51.88586	0.16799
51.92725	0.17411
51.95829	0.17862
51.99969	0.17652
52.04108	0.16107
52.08247	0.17025
52.12386	0.15978
52.16526	0.13612
52.21700	0.13950
52.25839	0.14964
52.31013	0.16268
52.37222	0.15753
52.43431	0.15930
52.49640	0.16864
52.55849	0.16204
52.63093	0.16204
52.70336	0.16510
52.75510	0.17041
52.83789	0.16461
52.92067	0.16574
53.01381	0.16671
53.11729	0.17862
53.21042	0.18055
53.30356	0.17105
53.41739	0.17025
53.51052	0.17878
53.62435	0.16912
53.72783	0.17829
53.83132	0.18184
53.92445	0.18699
54.02793	0.17540
54.12107	0.14932
54.22455	0.16429
54.30733	0.14932
54.40047	0.17202
54.49360	0.17797
54.56604	0.18795
54.64882	0.19182
54.73161	0.17846
54.82474	0.18473
54.90753	0.18023
54.99031	0.17331
55.10414	0.19182
55.19728	0.18860
55.30076	0.20051
55.41459	0.19858
55.51807	0.19423
55.62155	0.20421
55.71469	0.20711
55.80782	0.19487
55.89061	0.18280
55.96304	0.19278
56.04583	0.19890
56.10792	0.19520
56.17001	0.20662
56.22175	0.21210
56.27349	0.19986
56.31488	0.19053
56.36662	0.18023
56.40802	0.19632
56.43906	0.19954
56.48045	0.20373
56.51150	0.20968
56.55289	0.21338
56.58394	0.20630
56.61498	0.19922
56.64603	0.19391
56.68742	0.19423
56.71846	0.19407
56.75986	0.21548
56.79090	0.21000
56.83229	0.21757
56.88403	0.21757
56.92543	0.19729
56.96682	0.18956
57.00821	0.20566
57.05995	0.20308
57.10135	0.21725
57.14274	0.21049
57.19448	0.21226
57.24622	0.19600
57.28761	0.20968
57.34970	0.19713
57.40144	0.19053
57.46353	0.20292
57.51527	0.20582
57.55667	0.21258
57.61876	0.20405
57.69119	0.19745
57.74293	0.20566
57.80502	0.19359
57.86711	0.18731
57.92920	0.19954
57.99129	0.20534
58.07408	0.20839
58.13617	0.21515
58.19825	0.22095
58.27069	0.22224
58.33278	0.21113
58.39487	0.22063
58.45696	0.20936
58.49835	0.20968
58.55009	0.21194
58.59149	0.20711
58.62253	0.20872
58.65358	0.19745
58.67427	0.18618
58.70532	0.20614
58.73636	0.20630
58.75706	0.20646
58.77775	0.21886
58.79845	0.21000
58.81915	0.21290
58.83984	0.20421
58.85019	0.20662
58.87089	0.19262
58.89158	0.21950
58.91228	0.21580
58.94332	0.20357
58.96402	0.20968
58.99507	0.22819
59.01576	0.20727
59.04681	0.20695
59.07785	0.19198
59.10890	0.20179
59.13994	0.20228
59.16064	0.21290
59.19168	0.21387
59.23307	0.20598
59.28482	0.21741
59.32621	0.20163
59.37795	0.20711
59.40899	0.20115
59.45039	0.19214
59.48143	0.19536
59.51248	0.20035
59.54352	0.20437
59.57456	0.21354
59.60561	0.21612
59.64700	0.21322
59.67805	0.18602
59.71944	0.17202
59.76083	0.17894
59.80223	0.19439
59.84362	0.20501
59.88501	0.19874
59.92640	0.20228
59.97814	0.20501
60.02989	0.20099
60.07128	0.18570
60.12302	0.18683
60.17476	0.19825
60.23685	0.21081
60.29894	0.20550
60.36103	0.20711
60.44381	0.21532
60.52660	0.20775
60.59904	0.19890
60.66113	0.19117
60.72321	0.19182
60.77496	0.20743
60.84739	0.22224
60.88879	0.21692
60.94053	0.22626
61.00262	0.22369
61.05436	0.20856
61.10610	0.21371
61.14749	0.20196
61.18888	0.21676
61.23028	0.23769
61.27167	0.22948
61.31306	0.22787
61.35445	0.21354
61.38550	0.21419
61.42689	0.21532
61.45794	0.22851
61.49933	0.22546
61.54072	0.23785
61.58212	0.22369
61.61316	0.24348
61.65455	0.23463
61.69595	0.23721
61.73734	0.23801
61.76838	0.23753
61.80978	0.22191
61.84082	0.22304
61.88221	0.23769
61.91326	0.23962
61.94430	0.22626
61.98569	0.22562
62.03744	0.22529
62.07883	0.22352
62.13057	0.21741
62.17196	0.23238
62.22370	0.22385
62.26510	0.23833
62.31684	0.23125
62.36858	0.23495
62.40997	0.25024
62.47206	0.25555
62.52380	0.24236
62.58589	0.24992
62.64798	0.24348
62.69972	0.23350
62.77216	0.24171
62.84459	0.23495
62.91703	0.24187
62.98947	0.24493
63.07226	0.25491
63.14469	0.26038
63.22748	0.25813
63.29992	0.25926
63.38270	0.24364
63.46549	0.24461
63.53792	0.26087
63.61036	0.26747
63.67245	0.26924
63.74489	0.26811
63.79663	0.27503
63.84837	0.27262
63.88976	0.30095
63.93116	0.29451
63.98290	0.28034
64.02429	0.27712
64.07603	0.26843
64.12777	0.27374
64.17951	0.29225
64.22091	0.30545
64.26230	0.30449
64.30369	0.31624
64.34508	0.29917
64.39682	0.28565
64.43822	0.27519
64.50031	0.30207
64.55205	0.30400
64.61414	0.30754
64.67623	0.32203
64.72797	0.33475
64.77971	0.32348
64.83145	0.30352
64.90389	0.30433
64.96598	0.31350
65.03841	0.30577
65.10050	0.31833
65.16259	0.34408
65.22468	0.33958
65.27642	0.34634
65.31781	0.33459
65.36955	0.34167
65.42130	0.32187
65.47304	0.33024
65.52478	0.33491
65.57652	0.36420
65.63861	0.36839
65.70070	0.39366
65.75244	0.39832
65.81453	0.40798
65.86627	0.43052
65.91801	0.45627
65.95940	0.47768
66.01114	0.51776
66.05254	0.55462
66.09393	0.60387
66.13532	0.65183
66.17671	0.71992
66.20776	0.79782
66.24915	0.87991
66.28020	0.98582
66.33194	1.10574
66.37333	1.24464
66.42507	1.35876
66.46646	1.50524
66.52855	1.65686
66.56995	1.81460
66.62169	1.99713
66.68378	2.14119
66.74586	2.28734
66.79761	2.40420
66.85970	2.51140
66.92178	2.59011
66.97353	2.67220
67.03561	2.72048
67.08736	2.73658
67.14944	2.71598
67.20119	2.66560
67.25293	2.61506
67.31502	2.53409
67.36676	2.42078
67.43919	2.32806
67.52198	2.18948
67.60477	2.04091
67.68755	1.89090
67.77034	1.74571
67.86347	1.60503
67.95660	1.46677
68.03939	1.33382
68.16357	1.21970
68.27740	1.11250
68.42227	1.03942
68.52575	0.96941
68.63958	0.88651
68.76376	0.81907
68.88794	0.76805
69.00177	0.71380
69.11560	0.65586
69.20874	0.61417
69.29152	0.57828
69.36396	0.56057
69.44674	0.52452
69.51918	0.49587
69.60197	0.48267
69.68475	0.45241
69.77789	0.43197
69.88137	0.43760
69.98485	0.41539
70.07798	0.41378
70.22286	0.38416
70.36773	0.38674
70.51261	0.36984
70.63679	0.36179
70.75062	0.35535
70.85410	0.34521
70.96793	0.34183
71.06106	0.34762
71.13350	0.35744
71.21629	0.35937
71.27837	0.36163
71.35081	0.34730
71.41290	0.34167
71.47499	0.32702
71.54743	0.33217
71.61987	0.31414
71.69230	0.33024
71.76474	0.33797
71.84753	0.33121
71.93031	0.33072
72.00275	0.32267
72.07519	0.31978
72.13728	0.31141
72.20971	0.30191
72.27180	0.30513
72.35459	0.30883
72.43737	0.31012
72.55120	0.31366
72.67538	0.31817
72.79956	0.31913
72.92374	0.29724
73.04792	0.30255
73.20314	0.30658
73.33767	0.30867
73.45150	0.29354
73.56533	0.28630
73.68950	0.29161
73.80333	0.28807
73.93786	0.30320
74.07239	0.30513
74.22761	0.30191
74.40353	0.30803
74.60015	0.31704
74.80711	0.30738
74.98303	0.31012
75.16930	0.31012
75.30382	0.32026
75.42800	0.31543
75.54183	0.29837
75.63497	0.30803
75.71775	0.29644
75.81088	0.29773
75.88332	0.30239
75.97646	0.30095
76.05924	0.30030
76.14203	0.31318
76.24551	0.32123
76.33864	0.33426
76.44212	0.32943
76.55595	0.32139
76.69048	0.32203
76.83536	0.32525
77.04232	0.34151
77.30102	0.33555
77.59077	0.32734
77.91157	0.34360
78.22201	0.34054
78.52211	0.33024
78.83256	0.33748
79.12231	0.30851
79.40171	0.31929
79.58798	0.33571
79.69146	0.34424
79.77424	0.33668
79.85703	0.35422
79.93981	0.36291
80.06399	0.35390
