Black Body Radiation Experiment Tue, Oct 30, 2018 3:13 PM
Sensor Position (Degrees)	Light Intensity (Volts)
19.68227	0.25411
19.71331	0.23769
19.74436	0.21998
19.78575	0.20405
19.81680	0.19149
19.84784	0.17491
19.88923	0.17379
19.93063	0.15029
19.97202	0.13983
20.01341	0.14578
20.05480	0.10747
20.10655	0.12244
20.15829	0.12244
20.19968	0.10490
20.24107	0.09460
20.28246	0.08381
20.33421	0.09138
20.38595	0.08735
20.44804	0.07480
20.49978	0.07834
20.56187	0.06659
20.61361	0.08220
20.67570	0.07287
20.74813	0.05838
20.81022	0.08832
20.88266	0.08027
20.94475	0.07947
21.01719	0.08413
21.07928	0.07593
21.14136	0.09122
21.21380	0.09444
21.28624	0.09862
21.35868	0.08639
21.43111	0.07415
21.50355	0.08880
21.58634	0.08494
21.64843	0.08768
21.72086	0.08140
21.80365	0.08011
21.87609	0.07077
21.94852	0.06192
22.01061	0.06321
22.09340	0.07029
22.17618	0.08059
22.26932	0.06257
22.35210	0.06852
22.42454	0.07979
22.50733	0.08172
22.57976	0.07142
22.64185	0.08864
22.71429	0.06627
22.77638	0.06353
22.83847	0.05774
22.91091	0.05902
22.97300	0.05629
23.04543	0.05983
23.11787	0.07560
23.19031	0.07995
23.27309	0.07432
23.35588	0.07077
23.43866	0.06401
23.53180	0.07448
23.62493	0.06192
23.71807	0.07335
23.81120	0.08349
23.89398	0.07126
23.97677	0.08365
24.04921	0.08478
24.10095	0.07931
24.16304	0.07432
24.20443	0.07753
24.24582	0.07480
24.26652	0.06643
24.28722	0.07094
24.31826	0.06578
24.33896	0.08172
24.34931	0.08558
24.37000	0.08285
24.38035	0.08188
24.40105	0.07609
24.41139	0.07721
24.43209	0.07335
24.45279	0.06691
24.47348	0.08558
24.49418	0.07979
24.52522	0.08043
24.54592	0.08590
24.57697	0.09894
24.60801	0.09315
24.63905	0.09508
24.67010	0.07383
24.71149	0.07255
24.74254	0.07319
24.78393	0.06401
24.82532	0.07979
24.87706	0.09524
24.92880	0.08687
24.97020	0.08542
25.02194	0.08703
25.07368	0.08252
25.12542	0.07319
25.16681	0.05983
25.22890	0.07705
25.28064	0.07496
25.33238	0.08655
25.38413	0.08542
25.43587	0.08912
25.49796	0.09106
25.54970	0.10087
25.62213	0.09637
25.69457	0.08108
25.75666	0.07689
25.83945	0.07802
25.92223	0.07866
26.02571	0.07383
26.11885	0.09556
26.23268	0.08993
26.34651	0.09202
26.46034	0.09089
26.57417	0.09862
26.69835	0.08912
26.84322	0.07963
26.95705	0.08252
27.08123	0.08397
27.20541	0.08027
27.32959	0.08623
27.45376	0.08751
27.58829	0.07560
27.72282	0.09621
27.85734	0.08961
27.98152	0.08816
28.11605	0.10506
28.27127	0.09218
28.40580	0.08655
28.56102	0.09717
28.69555	0.08365
28.81973	0.08671
28.94390	0.10667
29.06808	0.08510
29.17156	0.08848
29.25435	0.10828
29.32679	0.10940
29.38888	0.10071
29.46131	0.10393
29.52340	0.10715
29.57514	0.11230
29.62689	0.10409
29.67863	0.10023
29.72002	0.10796
29.76141	0.10152
29.80280	0.07287
29.85455	0.10393
29.90629	0.10554
29.95803	0.11005
30.02012	0.10103
30.08221	0.11230
30.14430	0.11971
30.20638	0.11874
30.26847	0.10683
30.34091	0.11584
30.40300	0.10248
30.47544	0.10039
30.55822	0.07914
30.64101	0.10763
30.72379	0.10281
30.81693	0.11069
30.92041	0.10313
31.02389	0.12341
31.11703	0.13049
31.22051	0.11504
31.32399	0.11085
31.41712	0.11552
31.49991	0.10409
31.57235	0.10619
31.63444	0.10200
31.69652	0.11118
31.75861	0.09749
31.83105	0.11954
31.89314	0.11938
31.95523	0.10908
32.02767	0.11938
32.10010	0.13339
32.18289	0.11906
32.26568	0.12518
32.34846	0.12663
32.41055	0.13902
32.48299	0.12663
32.55542	0.13097
32.63821	0.11407
32.71065	0.11295
32.78309	0.09605
32.86587	0.09830
32.95900	0.09395
33.04179	0.11681
33.11423	0.11101
33.19701	0.12019
33.27980	0.12293
33.36258	0.12083
33.43502	0.12276
33.51781	0.12808
33.60059	0.12405
33.67303	0.12067
33.73512	0.13210
33.79721	0.13435
33.85930	0.11745
33.93174	0.12260
33.99382	0.11810
34.05591	0.12003
34.12835	0.11890
34.19044	0.12293
34.25253	0.11794
34.32497	0.12952
34.38706	0.13162
34.44914	0.13339
34.51123	0.12405
34.57332	0.13950
34.62506	0.13049
34.68715	0.12373
34.75959	0.14449
34.82168	0.11681
34.88377	0.12470
34.95621	0.11681
35.01830	0.12373
35.08038	0.11616
35.13213	0.13484
35.19421	0.13097
35.25630	0.12840
35.32874	0.13451
35.40118	0.13661
35.46327	0.13677
35.52536	0.14707
35.59779	0.14643
35.67023	0.15721
35.75302	0.14433
35.84615	0.12502
35.93929	0.14385
36.03242	0.12115
36.14625	0.12582
36.24973	0.11938
36.37391	0.12035
36.47739	0.11665
36.58087	0.12309
36.69470	0.13339
36.80853	0.13548
36.90167	0.13451
37.00515	0.14562
37.09828	0.14127
37.18107	0.15141
37.25351	0.14578
37.33629	0.14208
37.40873	0.14144
37.48117	0.13258
37.54326	0.12598
37.60534	0.11295
37.66743	0.11439
37.72952	0.11552
37.80196	0.12759
37.87440	0.13065
37.95718	0.14095
38.03997	0.13371
38.11241	0.13500
38.20554	0.14562
38.27798	0.15962
38.36076	0.15206
38.45390	0.14578
38.54703	0.15302
38.62982	0.12985
38.70225	0.13468
38.79539	0.13097
38.85748	0.12325
38.92991	0.13548
38.99200	0.12663
39.04374	0.14031
39.09548	0.12952
39.14723	0.12228
39.19897	0.13307
39.24036	0.13419
39.28175	0.13210
39.31280	0.13580
39.35419	0.13387
39.39558	0.12888
39.42663	0.12727
39.46802	0.12711
39.49906	0.14514
39.53011	0.14691
39.56115	0.13677
39.59220	0.16960
39.61289	0.15463
39.64394	0.16445
39.67498	0.15158
39.70603	0.15367
39.72672	0.15673
39.76812	0.16252
39.79916	0.16027
39.83021	0.14948
39.87160	0.15560
39.91299	0.14465
39.95439	0.13146
39.99578	0.14321
40.03717	0.14594
40.07856	0.15061
40.11996	0.16316
40.17170	0.16300
40.22344	0.15689
40.26483	0.15367
40.30622	0.15850
40.34762	0.16413
40.39936	0.15640
40.46145	0.15962
40.52354	0.17105
40.58563	0.14272
40.64771	0.16413
40.70980	0.15914
40.78224	0.16107
40.85468	0.15335
40.92712	0.15431
40.99955	0.14224
41.08234	0.14562
41.15478	0.14803
41.23756	0.14964
41.32035	0.15817
41.41348	0.15737
41.50661	0.15785
41.59975	0.17234
41.67219	0.17089
41.76532	0.18167
41.85845	0.16864
41.95159	0.16590
42.05507	0.17298
42.14820	0.16252
42.25168	0.17250
42.35517	0.17298
42.45865	0.18184
42.55178	0.16381
42.65526	0.17491
42.74840	0.16413
42.85188	0.16333
42.95536	0.16944
43.05884	0.17266
43.15198	0.16526
43.25546	0.15769
43.35894	0.16590
43.45208	0.17121
43.53486	0.15560
43.61765	0.13725
43.69008	0.14417
43.76252	0.14465
43.82461	0.12534
43.88670	0.14256
43.95914	0.15077
44.01088	0.15125
