Interference and Diffraction Data File Tue, Oct 23, 2018 3:18 PM
Sensor Position (Meters)	Light Intensity (Volts)
-0.05444	0.02587
-0.05444	0.02313
-0.05444	0.02394
-0.05450	0.01830
-0.05450	0.01379
-0.05456	0.01234
-0.05456	0.01910
-0.05456	0.01427
-0.05461	0.02071
-0.05461	0.00960
-0.05467	0.01975
-0.05467	0.02007
-0.05467	0.00895
-0.05472	0.01781
-0.05472	0.01733
-0.05478	0.01910
-0.05478	0.01524
-0.05478	0.01330
-0.05483	0.02039
-0.05483	0.01991
-0.05489	0.01669
-0.05489	0.01894
-0.05494	0.02152
-0.05494	0.02813
-0.05494	0.01330
-0.05500	0.02426
-0.05500	0.02426
-0.05506	0.03086
-0.05506	0.01862
-0.05506	0.02603
-0.05511	0.02941
-0.05511	0.02571
-0.05511	0.02667
-0.05517	0.03086
-0.05517	0.02748
-0.05517	0.03038
-0.05522	0.03425
-0.05522	0.02909
-0.05528	0.03280
-0.05528	0.03618
-0.05528	0.03022
-0.05533	0.02522
-0.05533	0.03393
-0.05539	0.02877
-0.05539	0.03086
-0.05539	0.03054
-0.05544	0.03779
-0.05544	0.03860
-0.05550	0.03828
-0.05550	0.03248
-0.05550	0.04101
-0.05556	0.02909
-0.05556	0.03409
-0.05561	0.03586
-0.05561	0.03747
-0.05567	0.03844
-0.05567	0.03409
-0.05567	0.02748
-0.05572	0.03328
-0.05572	0.03795
-0.05578	0.03570
-0.05578	0.03489
-0.05578	0.03280
-0.05583	0.02925
-0.05583	0.03264
-0.05583	0.03441
-0.05589	0.02184
-0.05589	0.02313
-0.05594	0.03119
-0.05594	0.02958
-0.05594	0.02297
-0.05600	0.02764
-0.05600	0.01749
-0.05605	0.02684
-0.05605	0.02136
-0.05605	0.02474
-0.05611	0.02265
-0.05611	0.02120
-0.05617	0.01862
-0.05617	0.02345
-0.05617	0.02039
-0.05622	0.02023
-0.05622	0.01749
-0.05628	0.02506
-0.05628	0.01781
-0.05628	0.01717
-0.05633	0.02152
-0.05633	0.02361
-0.05639	0.01862
-0.05639	0.01846
-0.05644	0.02329
-0.05644	0.01878
-0.05644	0.02232
-0.05650	0.02104
-0.05650	0.01846
-0.05655	0.01878
-0.05655	0.01443
-0.05655	0.01669
-0.05661	0.01862
-0.05661	0.02152
-0.05667	0.01830
-0.05667	0.02442
-0.05667	0.02764
-0.05672	0.02442
-0.05672	0.02313
-0.05672	0.01588
-0.05678	0.02893
-0.05678	0.02490
-0.05683	0.02104
-0.05683	0.02829
-0.05683	0.02716
-0.05689	0.03054
-0.05689	0.03296
-0.05694	0.03312
-0.05694	0.03199
-0.05694	0.02845
-0.05700	0.03103
-0.05700	0.02909
-0.05705	0.02667
-0.05705	0.03183
-0.05705	0.03119
-0.05711	0.03924
-0.05711	0.03038
-0.05717	0.03135
-0.05717	0.03344
-0.05717	0.03683
-0.05722	0.03908
-0.05722	0.03167
-0.05728	0.04005
-0.05728	0.03811
-0.05733	0.04118
-0.05733	0.03892
-0.05733	0.03973
-0.05739	0.03747
-0.05739	0.04021
-0.05744	0.04488
-0.05744	0.04311
-0.05744	0.03989
-0.05750	0.03763
-0.05750	0.04343
-0.05755	0.04859
-0.05755	0.04359
-0.05755	0.05004
-0.05761	0.05229
-0.05761	0.04424
-0.05761	0.04665
-0.05767	0.04907
-0.05767	0.04698
-0.05772	0.05278
-0.05772	0.05245
-0.05778	0.05374
-0.05778	0.04988
-0.05778	0.05133
-0.05783	0.05326
-0.05783	0.05100
-0.05783	0.05084
-0.05789	0.04794
-0.05789	0.04972
-0.05794	0.05100
-0.05794	0.05600
-0.05800	0.04972
-0.05800	0.05374
-0.05800	0.04859
-0.05805	0.05278
-0.05805	0.04955
-0.05811	0.05552
-0.05811	0.04778
-0.05817	0.04810
-0.05817	0.05407
-0.05817	0.04375
-0.05822	0.04923
-0.05822	0.04617
-0.05828	0.04633
-0.05828	0.04520
-0.05828	0.04520
-0.05833	0.04665
-0.05833	0.04134
-0.05839	0.04198
-0.05839	0.04488
-0.05839	0.03811
-0.05844	0.04424
-0.05844	0.04440
-0.05850	0.03989
-0.05850	0.03876
-0.05850	0.03602
-0.05855	0.04166
-0.05855	0.03425
-0.05861	0.03715
-0.05861	0.03828
-0.05867	0.04327
-0.05867	0.04311
-0.05867	0.04069
-0.05872	0.04230
-0.05872	0.04810
-0.05878	0.05117
-0.05878	0.04617
-0.05878	0.04891
-0.05883	0.05632
-0.05883	0.05278
-0.05889	0.05584
-0.05889	0.06148
-0.05894	0.06534
-0.05894	0.06663
-0.05894	0.07066
-0.05900	0.07920
-0.05900	0.07823
-0.05905	0.08855
-0.05905	0.09177
-0.05905	0.09128
-0.05911	0.09257
-0.05911	0.09483
-0.05917	0.10111
-0.05917	0.10208
-0.05917	0.11577
-0.05922	0.12029
-0.05922	0.11577
-0.05928	0.12270
-0.05928	0.13285
-0.05928	0.13028
-0.05933	0.13978
-0.05933	0.14445
-0.05939	0.14220
-0.05939	0.14880
-0.05939	0.15332
-0.05944	0.15428
-0.05944	0.15267
-0.05950	0.16073
-0.05950	0.16153
-0.05950	0.16202
-0.05955	0.16878
-0.05955	0.16621
-0.05961	0.16749
-0.05961	0.16911
-0.05961	0.17378
-0.05967	0.17845
-0.05967	0.17152
-0.05972	0.17555
-0.05972	0.17217
-0.05978	0.17120
-0.05978	0.16782
-0.05978	0.17136
-0.05983	0.16202
-0.05983	0.16331
-0.05989	0.16508
-0.05989	0.15686
-0.05989	0.15460
-0.05994	0.14832
-0.05994	0.14445
-0.06000	0.14204
-0.06000	0.13334
-0.06005	0.14043
-0.06005	0.13430
-0.06005	0.12673
-0.06011	0.11948
-0.06011	0.11916
-0.06011	0.11658
-0.06017	0.11416
-0.06017	0.10450
-0.06022	0.10401
-0.06022	0.09918
-0.06028	0.09467
-0.06028	0.08983
-0.06028	0.08726
-0.06033	0.08581
-0.06033	0.07211
-0.06033	0.07791
-0.06039	0.07276
-0.06039	0.07114
-0.06044	0.06905
-0.06044	0.06647
-0.06050	0.06728
-0.06050	0.06212
-0.06050	0.05439
-0.06055	0.06035
-0.06055	0.05987
-0.06061	0.06438
-0.06061	0.06454
-0.06061	0.06244
-0.06067	0.06132
-0.06067	0.05777
-0.06072	0.06502
-0.06072	0.07179
-0.06072	0.06744
-0.06078	0.07453
-0.06078	0.08274
-0.06083	0.08001
-0.06083	0.07888
-0.06089	0.09112
-0.06089	0.09161
-0.06089	0.09193
-0.06094	0.09499
-0.06094	0.09918
-0.06094	0.10482
-0.06100	0.10240
-0.06100	0.11352
-0.06105	0.12496
-0.06105	0.12609
-0.06105	0.12641
-0.06111	0.13495
-0.06111	0.13817
-0.06117	0.14639
-0.06117	0.14848
-0.06117	0.14752
-0.06122	0.15348
-0.06122	0.15509
-0.06128	0.15074
-0.06128	0.16186
-0.06128	0.16685
-0.06133	0.16137
-0.06133	0.16798
-0.06139	0.16250
-0.06139	0.16411
-0.06144	0.15928
-0.06144	0.16685
-0.06144	0.16749
-0.06150	0.16766
-0.06150	0.15928
-0.06155	0.16427
-0.06155	0.15815
-0.06161	0.15767
-0.06161	0.15751
-0.06161	0.15477
-0.06167	0.15219
-0.06167	0.15138
-0.06167	0.14220
-0.06172	0.14429
-0.06172	0.13962
-0.06178	0.12609
-0.06178	0.12979
-0.06178	0.12899
-0.06183	0.12125
-0.06183	0.11320
-0.06183	0.11577
-0.06189	0.10901
-0.06189	0.11336
-0.06194	0.09644
-0.06194	0.10063
-0.06194	0.10127
-0.06200	0.09837
-0.06200	0.09644
-0.06205	0.08887
-0.06205	0.08484
-0.06205	0.08178
-0.06211	0.08468
-0.06211	0.07614
-0.06217	0.07501
-0.06217	0.07856
-0.06217	0.07356
-0.06222	0.06728
-0.06222	0.07147
-0.06228	0.07453
-0.06228	0.07807
-0.06228	0.06728
-0.06233	0.07598
-0.06233	0.07678
-0.06239	0.07114
-0.06239	0.08001
-0.06244	0.07630
-0.06244	0.08226
-0.06244	0.08113
-0.06250	0.08452
-0.06250	0.08677
-0.06255	0.08871
-0.06255	0.08113
-0.06255	0.08645
-0.06261	0.09290
-0.06261	0.09483
-0.06261	0.09451
-0.06267	0.09837
-0.06267	0.09934
-0.06272	0.09773
-0.06272	0.09853
-0.06272	0.09435
-0.06278	0.10869
-0.06278	0.10466
-0.06278	0.10530
-0.06283	0.11191
-0.06283	0.11014
-0.06289	0.11449
-0.06289	0.10820
-0.06289	0.10917
-0.06294	0.10595
-0.06294	0.10901
-0.06300	0.11577
-0.06300	0.11400
-0.06300	0.11159
-0.06305	0.11594
-0.06305	0.11255
-0.06311	0.11674
-0.06311	0.11142
-0.06317	0.11287
-0.06317	0.10869
-0.06317	0.11207
-0.06322	0.10917
-0.06322	0.11191
-0.06328	0.10111
-0.06328	0.10659
-0.06328	0.10466
-0.06333	0.10127
-0.06333	0.09741
-0.06339	0.09402
-0.06339	0.09435
-0.06339	0.09563
-0.06344	0.08774
-0.06344	0.09145
-0.06344	0.09112
-0.06350	0.09692
-0.06350	0.08967
-0.06350	0.08774
-0.06355	0.08726
-0.06355	0.08871
-0.06361	0.08822
-0.06361	0.08565
-0.06361	0.08001
-0.06367	0.08774
-0.06367	0.08548
-0.06372	0.08548
-0.06372	0.08242
-0.06372	0.08774
-0.06378	0.08774
-0.06378	0.08887
-0.06383	0.08146
-0.06383	0.08323
-0.06383	0.08758
-0.06389	0.08951
-0.06389	0.09128
-0.06394	0.08967
-0.06394	0.08855
-0.06394	0.09515
-0.06400	0.08645
-0.06400	0.09128
-0.06405	0.08532
-0.06405	0.08951
-0.06405	0.09789
-0.06411	0.09338
-0.06411	0.09692
-0.06417	0.09805
-0.06417	0.10401
-0.06417	0.09531
-0.06422	0.10466
-0.06422	0.11094
-0.06428	0.10176
-0.06428	0.11175
-0.06428	0.11191
-0.06433	0.11368
-0.06433	0.11851
-0.06433	0.12834
-0.06439	0.13382
-0.06439	0.12818
-0.06444	0.14317
-0.06444	0.15138
-0.06444	0.15896
-0.06450	0.15702
-0.06450	0.17039
-0.06455	0.17668
-0.06455	0.18925
-0.06455	0.19343
-0.06461	0.21470
-0.06461	0.21793
-0.06467	0.23065
-0.06467	0.23565
-0.06467	0.24999
-0.06472	0.27013
-0.06472	0.28205
-0.06478	0.29526
-0.06478	0.31218
-0.06478	0.32620
-0.06483	0.34763
-0.06483	0.36438
-0.06489	0.38501
-0.06489	0.39596
-0.06489	0.41852
-0.06494	0.43286
-0.06494	0.44929
-0.06500	0.46782
-0.06500	0.48377
-0.06500	0.49795
-0.06505	0.52099
-0.06505	0.54033
-0.06505	0.55435
-0.06511	0.57755
-0.06511	0.59817
-0.06517	0.61605
-0.06517	0.63023
-0.06517	0.64232
-0.06522	0.66423
-0.06522	0.68356
-0.06522	0.69484
-0.06528	0.71224
-0.06528	0.73093
-0.06533	0.74076
-0.06533	0.75720
-0.06539	0.76139
-0.06539	0.76767
-0.06539	0.77508
-0.06544	0.79200
-0.06544	0.79280
-0.06550	0.79603
-0.06550	0.79796
-0.06550	0.79732
-0.06555	0.79474
-0.06555	0.79538
-0.06561	0.78765
-0.06561	0.77895
-0.06561	0.77718
-0.06567	0.76364
-0.06567	0.75542
-0.06572	0.73126
-0.06572	0.71724
-0.06572	0.70532
-0.06578	0.68904
-0.06578	0.67760
-0.06583	0.65521
-0.06583	0.64071
-0.06583	0.61283
-0.06589	0.58866
-0.06589	0.56595
-0.06594	0.55306
-0.06594	0.52776
-0.06594	0.50263
-0.06600	0.48200
-0.06600	0.44913
-0.06600	0.43222
-0.06605	0.41256
-0.06605	0.38662
-0.06611	0.36567
-0.06611	0.34714
-0.06611	0.33039
-0.06617	0.31073
-0.06617	0.30090
-0.06622	0.28914
-0.06622	0.27351
-0.06628	0.26771
-0.06628	0.25982
-0.06628	0.25337
-0.06633	0.25305
-0.06633	0.25659
-0.06639	0.25514
-0.06639	0.27110
-0.06639	0.28205
-0.06644	0.29865
-0.06644	0.32298
-0.06650	0.33828
-0.06650	0.36825
-0.06650	0.39919
-0.06655	0.43077
-0.06655	0.46412
-0.06661	0.50263
-0.06661	0.54355
-0.06661	0.57916
-0.06667	0.62105
-0.06667	0.66890
-0.06672	0.72513
-0.06672	0.77605
-0.06672	0.83872
-0.06678	0.90237
-0.06678	0.96553
-0.06678	1.03158
-0.06683	1.10038
-0.06683	1.16773
-0.06689	1.22251
-0.06689	1.29018
-0.06689	1.36382
-0.06694	1.44164
-0.06694	1.50979
-0.06700	1.56667
-0.06700	1.66012
-0.06700	1.72102
-0.06705	1.78644
-0.06705	1.86442
-0.06711	1.93193
-0.06711	1.99590
-0.06717	2.04246
-0.06717	2.09708
-0.06717	2.14107
-0.06722	2.18022
-0.06722	2.21277
-0.06728	2.24982
-0.06728	2.28221
-0.06728	2.30154
-0.06733	2.32458
-0.06733	2.34376
-0.06739	2.35455
-0.06739	2.36374
-0.06739	2.37067
-0.06744	2.37292
-0.06744	2.37002
-0.06750	2.36035
-0.06750	2.33635
-0.06750	2.32023
-0.06755	2.30154
-0.06755	2.26271
-0.06761	2.22469
-0.06761	2.18086
-0.06761	2.13817
-0.06767	2.08532
-0.06767	2.00798
-0.06772	1.94514
-0.06772	1.88263
-0.06772	1.80738
-0.06778	1.74310
-0.06778	1.65996
-0.06783	1.56473
-0.06783	1.48208
-0.06783	1.39362
-0.06789	1.28503
-0.06789	1.19351
-0.06794	1.11198
-0.06794	1.02224
-0.06794	0.95022
-0.06800	0.85467
-0.06800	0.78153
-0.06805	0.71772
-0.06805	0.65456
-0.06805	0.59656
-0.06811	0.54017
-0.06811	0.49876
-0.06817	0.45493
-0.06817	0.42545
-0.06822	0.38275
-0.06822	0.36793
-0.06822	0.35617
-0.06828	0.34892
-0.06828	0.35778
-0.06833	0.35713
-0.06833	0.37872
-0.06833	0.39741
-0.06839	0.43125
-0.06839	0.46460
-0.06844	0.51568
-0.06844	0.56562
-0.06844	0.61493
-0.06850	0.67132
-0.06850	0.73399
-0.06855	0.81536
-0.06855	0.88770
-0.06855	0.97374
-0.06861	1.05672
-0.06861	1.14872
-0.06867	1.24056
-0.06867	1.33755
-0.06867	1.44744
-0.06872	1.55023
-0.06872	1.65673
-0.06878	1.75889
-0.06878	1.86619
-0.06878	1.98558
-0.06883	2.09482
-0.06883	2.20890
-0.06889	2.31943
-0.06889	2.42126
-0.06894	2.50391
-0.06894	2.60832
-0.06894	2.69791
-0.06900	2.77589
-0.06900	2.86580
-0.06905	2.94281
-0.06905	3.00952
-0.06911	3.07091
-0.06911	3.12118
-0.06911	3.17209
-0.06917	3.20561
-0.06917	3.24492
-0.06922	3.26055
-0.06922	3.28407
-0.06922	3.29229
-0.06928	3.30389
-0.06928	3.30099
-0.06933	3.28617
-0.06933	3.27988
-0.06933	3.24331
-0.06939	3.20448
-0.06939	3.17354
-0.06939	3.13294
-0.06944	3.07429
-0.06944	3.01645
-0.06950	2.95764
-0.06950	2.89141
-0.06955	2.81440
-0.06955	2.73094
-0.06955	2.63491
-0.06961	2.53662
-0.06961	2.43608
-0.06967	2.33796
-0.06967	2.23162
-0.06967	2.13962
-0.06972	2.02893
-0.06972	1.91292
-0.06978	1.79852
-0.06978	1.68831
-0.06983	1.58149
-0.06983	1.47998
-0.06983	1.37203
-0.06989	1.26086
-0.06989	1.16822
-0.06994	1.06026
-0.06994	0.98164
-0.07000	0.89495
-0.07000	0.81456
-0.07000	0.74382
-0.07005	0.66906
-0.07005	0.60961
-0.07005	0.55563
-0.07011	0.49860
-0.07011	0.45993
-0.07017	0.42126
-0.07017	0.38904
-0.07022	0.36535
-0.07022	0.34424
-0.07022	0.33780
-0.07028	0.33216
-0.07028	0.33667
-0.07028	0.35230
-0.07033	0.36390
-0.07033	0.39322
-0.07039	0.42448
-0.07039	0.45123
-0.07039	0.50085
-0.07044	0.53904
-0.07044	0.60365
-0.07050	0.67003
-0.07050	0.73287
-0.07050	0.79764
-0.07055	0.87804
-0.07055	0.95731
-0.07061	1.03094
-0.07061	1.12842
-0.07067	1.20060
-0.07067	1.27601
-0.07067	1.35705
-0.07072	1.42762
-0.07072	1.50915
-0.07072	1.58359
-0.07078	1.64852
-0.07078	1.71764
-0.07083	1.78257
-0.07083	1.84460
-0.07083	1.89342
-0.07089	1.96109
-0.07089	2.01523
-0.07094	2.07726
-0.07094	2.14493
-0.07094	2.19053
-0.07100	2.24531
-0.07100	2.28237
-0.07100	2.32893
-0.07105	2.37373
-0.07105	2.42416
-0.07111	2.45574
-0.07111	2.48377
-0.07111	2.51084
-0.07117	2.52969
-0.07117	2.54790
-0.07122	2.55418
-0.07122	2.56160
-0.07122	2.55966
-0.07128	2.54291
-0.07128	2.51938
-0.07133	2.50021
-0.07133	2.46557
-0.07139	2.43334
-0.07139	2.38420
-0.07139	2.34021
-0.07144	2.28849
-0.07144	2.22614
-0.07150	2.16008
-0.07150	2.08532
-0.07155	2.01539
-0.07155	1.92742
-0.07155	1.85105
-0.07161	1.75985
-0.07161	1.67317
-0.07161	1.57698
-0.07167	1.49400
-0.07167	1.40667
-0.07172	1.31790
-0.07172	1.23991
-0.07172	1.15275
-0.07178	1.07541
-0.07178	0.99437
-0.07183	0.92154
-0.07183	0.84775
-0.07183	0.77653
-0.07189	0.72384
-0.07189	0.66890
-0.07194	0.61477
-0.07194	0.56369
-0.07194	0.52035
-0.07200	0.48023
-0.07200	0.43689
-0.07200	0.38775
-0.07205	0.35665
-0.07205	0.32507
-0.07211	0.30203
-0.07211	0.27287
-0.07211	0.25192
-0.07217	0.24725
-0.07217	0.22405
-0.07222	0.23323
-0.07222	0.23452
-0.07228	0.23952
-0.07228	0.24580
-0.07228	0.25595
-0.07233	0.26610
-0.07233	0.28769
-0.07233	0.30042
-0.07239	0.32813
-0.07239	0.34892
-0.07244	0.37518
-0.07244	0.39790
-0.07250	0.41868
-0.07250	0.45767
-0.07250	0.48555
-0.07255	0.51890
-0.07255	0.55080
-0.07255	0.57626
-0.07261	0.61219
-0.07261	0.63990
-0.07267	0.67519
-0.07267	0.70354
-0.07267	0.73174
-0.07272	0.75994
-0.07272	0.78169
-0.07272	0.80473
-0.07278	0.82809
-0.07278	0.84887
-0.07283	0.87449
-0.07283	0.89173
-0.07283	0.91526
-0.07289	0.92009
-0.07289	0.94055
-0.07294	0.95119
-0.07294	0.95876
-0.07294	0.97004
-0.07300	0.97503
-0.07300	0.97648
-0.07305	0.98244
-0.07305	0.97729
-0.07305	0.97696
-0.07311	0.96488
-0.07311	0.96327
-0.07317	0.95586
-0.07317	0.94458
-0.07317	0.93475
-0.07322	0.91703
-0.07322	0.90607
-0.07328	0.88078
-0.07328	0.86531
-0.07328	0.84694
-0.07333	0.82841
-0.07333	0.79780
-0.07339	0.77347
-0.07339	0.74898
-0.07339	0.71756
-0.07344	0.70048
-0.07344	0.67212
-0.07350	0.64941
-0.07350	0.62234
-0.07350	0.59769
-0.07355	0.57336
-0.07355	0.54983
-0.07355	0.52776
-0.07361	0.50617
-0.07361	0.48023
-0.07361	0.45203
-0.07367	0.43060
-0.07367	0.40950
-0.07372	0.38404
-0.07372	0.36003
-0.07378	0.33989
-0.07378	0.31701
-0.07378	0.29720
-0.07383	0.27980
-0.07383	0.26304
-0.07389	0.24886
-0.07389	0.23436
-0.07389	0.22244
-0.07394	0.20939
-0.07394	0.19021
-0.07400	0.19376
-0.07400	0.17829
-0.07400	0.17217
-0.07405	0.16443
-0.07405	0.15509
-0.07411	0.15138
-0.07411	0.14977
-0.07411	0.14139
-0.07417	0.13672
-0.07417	0.14252
-0.07422	0.13463
-0.07422	0.13334
-0.07422	0.12657
-0.07428	0.13736
-0.07428	0.13720
-0.07428	0.12383
-0.07433	0.13205
-0.07433	0.12721
-0.07439	0.12206
-0.07439	0.13301
-0.07439	0.12721
-0.07444	0.12045
-0.07444	0.12738
-0.07450	0.12238
-0.07450	0.13269
-0.07450	0.13076
-0.07455	0.12705
-0.07455	0.12947
-0.07461	0.13608
-0.07461	0.13076
-0.07461	0.13221
-0.07467	0.13430
-0.07467	0.13914
-0.07472	0.13559
-0.07472	0.14220
-0.07472	0.14010
-0.07478	0.14494
-0.07478	0.13769
-0.07483	0.14365
-0.07483	0.14510
-0.07483	0.14220
-0.07489	0.14413
-0.07489	0.14752
-0.07494	0.14816
-0.07494	0.14752
-0.07494	0.13301
-0.07500	0.14848
-0.07500	0.13543
-0.07505	0.14300
-0.07505	0.13382
-0.07505	0.13269
-0.07511	0.13785
-0.07511	0.13028
-0.07517	0.12995
-0.07517	0.12818
-0.07517	0.12045
-0.07522	0.11819
-0.07522	0.11948
-0.07522	0.11046
-0.07528	0.10804
-0.07528	0.10804
-0.07533	0.10289
-0.07533	0.09402
-0.07539	0.09741
-0.07539	0.09370
-0.07539	0.09725
-0.07544	0.09177
-0.07544	0.09483
-0.07550	0.09241
-0.07550	0.09112
-0.07550	0.08822
-0.07555	0.08822
-0.07555	0.08613
-0.07561	0.08871
-0.07561	0.08565
-0.07561	0.08516
-0.07567	0.08645
-0.07567	0.08661
-0.07572	0.08629
-0.07572	0.08790
-0.07572	0.08726
-0.07578	0.09563
-0.07578	0.09161
-0.07583	0.08806
-0.07583	0.08758
-0.07583	0.08162
-0.07589	0.08967
-0.07589	0.08645
-0.07589	0.08436
-0.07594	0.08983
-0.07594	0.08903
-0.07600	0.09225
-0.07600	0.08951
-0.07600	0.08548
-0.07605	0.08645
-0.07605	0.08887
-0.07611	0.08339
-0.07611	0.08581
-0.07611	0.08790
-0.07617	0.08935
-0.07617	0.08967
-0.07622	0.08677
-0.07622	0.09032
-0.07628	0.07839
-0.07628	0.08629
-0.07628	0.08693
-0.07633	0.07711
-0.07633	0.07759
-0.07639	0.08097
-0.07639	0.07453
-0.07639	0.08452
-0.07644	0.08017
-0.07644	0.08001
-0.07650	0.08371
-0.07650	0.07533
-0.07650	0.08500
-0.07655	0.08033
-0.07655	0.07984
-0.07661	0.08597
-0.07661	0.08113
-0.07661	0.07453
-0.07667	0.08613
-0.07667	0.08081
-0.07672	0.08081
-0.07672	0.08677
-0.07672	0.08146
-0.07678	0.08822
-0.07678	0.08307
-0.07678	0.08339
-0.07683	0.08339
-0.07683	0.08452
-0.07689	0.09096
-0.07689	0.08129
-0.07689	0.08903
-0.07694	0.08951
-0.07694	0.09370
-0.07694	0.08629
-0.07700	0.09386
-0.07700	0.09225
-0.07705	0.09080
-0.07705	0.09483
-0.07711	0.09273
-0.07711	0.09032
-0.07711	0.09499
-0.07717	0.09080
-0.07717	0.09644
-0.07722	0.09016
-0.07722	0.09435
-0.07728	0.09209
-0.07728	0.09354
-0.07728	0.09708
-0.07733	0.09209
-0.07733	0.09048
-0.07739	0.09531
-0.07739	0.09273
-0.07739	0.09112
-0.07744	0.09467
-0.07744	0.08919
-0.07750	0.08742
-0.07750	0.09128
-0.07750	0.08710
-0.07755	0.08613
-0.07755	0.09048
-0.07761	0.08258
-0.07761	0.08001
-0.07761	0.08790
-0.07767	0.08726
-0.07767	0.08597
-0.07772	0.07469
-0.07772	0.08129
-0.07772	0.07823
-0.07778	0.07759
-0.07778	0.07662
-0.07783	0.07775
-0.07783	0.07308
-0.07783	0.07727
-0.07789	0.06824
-0.07789	0.06551
-0.07794	0.07404
-0.07794	0.06631
-0.07800	0.07002
-0.07800	0.05745
-0.07805	0.05825
-0.07805	0.06067
-0.07805	0.05487
-0.07811	0.06019
-0.07811	0.06228
-0.07817	0.05842
-0.07817	0.06132
-0.07817	0.06148
-0.07822	0.05729
-0.07822	0.05648
-0.07828	0.05117
-0.07828	0.06035
-0.07828	0.06099
-0.07833	0.05874
-0.07833	0.05713
-0.07839	0.05455
-0.07839	0.06583
-0.07839	0.05793
-0.07844	0.06003
-0.07844	0.06696
-0.07850	0.06277
-0.07850	0.06051
-0.07850	0.07227
-0.07855	0.06792
-0.07855	0.06808
-0.07861	0.07276
-0.07861	0.07388
-0.07861	0.08146
-0.07867	0.08323
-0.07867	0.08693
-0.07872	0.07759
-0.07872	0.09096
-0.07878	0.08855
-0.07878	0.08677
-0.07878	0.10031
-0.07883	0.10063
-0.07883	0.09708
-0.07889	0.10579
-0.07889	0.10256
-0.07894	0.10707
-0.07894	0.10530
-0.07894	0.10643
-0.07900	0.11465
-0.07900	0.11287
-0.07905	0.11142
-0.07905	0.11658
-0.07911	0.12045
-0.07911	0.12077
-0.07911	0.12061
-0.07917	0.11932
-0.07917	0.11674
-0.07922	0.11996
-0.07922	0.10949
-0.07922	0.11739
-0.07928	0.10885
-0.07928	0.10933
-0.07933	0.11980
-0.07933	0.11529
-0.07933	0.10611
-0.07939	0.10965
-0.07939	0.11046
-0.07944	0.10160
-0.07944	0.10369
-0.07944	0.09998
-0.07950	0.10321
-0.07950	0.09322
-0.07955	0.09128
-0.07955	0.09531
-0.07955	0.08935
-0.07961	0.09048
-0.07961	0.07839
-0.07967	0.08049
-0.07967	0.07276
-0.07967	0.07324
-0.07972	0.07388
-0.07972	0.06325
-0.07978	0.07243
-0.07978	0.06260
-0.07983	0.06083
-0.07983	0.06228
-0.07983	0.05858
-0.07989	0.05858
-0.07989	0.05229
-0.07994	0.05084
-0.07994	0.05245
-0.07994	0.04263
-0.08000	0.04536
-0.08000	0.04649
-0.08005	0.04617
-0.08005	0.04246
-0.08005	0.04246
-0.08011	0.04182
-0.08011	0.03167
-0.08011	0.03393
-0.08017	0.03634
-0.08017	0.03199
-0.08022	0.03312
-0.08022	0.03070
-0.08022	0.03602
-0.08028	0.02893
-0.08028	0.02813
-0.08028	0.03586
-0.08033	0.02990
-0.08033	0.03103
-0.08039	0.03070
-0.08039	0.02893
-0.08044	0.03811
-0.08044	0.02990
-0.08044	0.03634
-0.08050	0.03296
-0.08050	0.03570
-0.08055	0.02829
-0.08055	0.03070
-0.08055	0.03908
-0.08061	0.03393
-0.08061	0.03602
-0.08067	0.03215
-0.08067	0.02748
-0.08072	0.03328
-0.08072	0.03360
-0.08072	0.03183
-0.08078	0.03376
-0.08078	0.03715
-0.08078	0.03779
-0.08083	0.03393
-0.08083	0.03103
-0.08089	0.03457
-0.08089	0.03602
-0.08094	0.03006
-0.08094	0.03135
-0.08094	0.03296
-0.08100	0.03199
-0.08100	0.03215
-0.08100	0.03280
-0.08105	0.02845
-0.08105	0.02748
-0.08111	0.03167
-0.08111	0.02522
-0.08111	0.02651
-0.08117	0.02571
-0.08117	0.02603
-0.08122	0.02361
-0.08122	0.02442
-0.08128	0.02200
-0.08128	0.02120
-0.08128	0.01910
-0.08133	0.02571
-0.08133	0.02474
-0.08139	0.02249
-0.08139	0.02442
-0.08139	0.01781
-0.08144	0.02361
-0.08144	0.01959
-0.08150	0.01620
-0.08150	0.01733
-0.08155	0.01524
-0.08155	0.01121
-0.08155	0.02152
-0.08161	0.01459
-0.08161	0.02136
-0.08167	0.01604
-0.08167	0.01588
-0.08167	0.01604
-0.08172	0.01926
-0.08172	0.02232
-0.08178	0.01701
-0.08178	0.02474
-0.08178	0.01942
-0.08183	0.01234
-0.08183	0.02506
-0.08183	0.01991
-0.08189	0.01926
-0.08189	0.01717
-0.08194	0.02168
-0.08194	0.01878
-0.08194	0.01959
-0.08200	0.02587
-0.08200	0.01765
-0.08205	0.02023
-0.08205	0.02055
-0.08205	0.02168
-0.08211	0.02184
-0.08211	0.01814
-0.08217	0.02877
-0.08217	0.02377
-0.08217	0.02571
-0.08222	0.03054
-0.08222	0.02345
-0.08228	0.02506
-0.08228	0.01862
-0.08228	0.03006
-0.08233	0.01814
-0.08233	0.02377
-0.08239	0.02200
-0.08239	0.02442
-0.08244	0.02861
-0.08244	0.02539
-0.08244	0.02394
-0.08250	0.02990
-0.08250	0.03054
-0.08250	0.02410
-0.08255	0.02732
-0.08255	0.03135
-0.08261	0.02506
-0.08261	0.02780
-0.08261	0.02667
